           IM.1         mean_x        sd_ln_x
           0.01    3.77575e-10        5.93519
       0.025101    0.000291022        4.65525
       0.040202      0.0960399        3.98399
       0.055303         3.2044        3.51635
       0.070404        35.9977        3.15369
      0.0855051        213.757        2.85734
       0.100606        816.292        2.61236
       0.115707        1518.59        2.49072
       0.130808        2584.95        2.38155
       0.145909        4098.72        2.28272
        0.16101        6134.51        2.19261
       0.176111        8755.39        2.10993
       0.191212        12005.2        2.03375
       0.206313        16454.7         1.9547
       0.221414        22662.8        1.87103
       0.236515        30006.2        1.79445
       0.251616        38418.5        1.72422
       0.266717        47849.8        1.65934
       0.281818        58190.7        1.59929
       0.296919        69352.3        1.54346
        0.31202        79476.5        1.49867
       0.327121        89579.6         1.4582
       0.342222    1.00048e+05        1.41979
       0.357323    1.10827e+05        1.38329
       0.372424    1.21868e+05        1.34853
       0.387525    1.33106e+05        1.31542
       0.402626    1.44172e+05         1.2847
       0.417727    1.53785e+05        1.25933
       0.432828    1.63502e+05        1.23477
       0.447929    1.73335e+05        1.21089
        0.46303    1.83257e+05        1.18768
       0.478131    1.93254e+05         1.1651
       0.493232    2.03303e+05        1.14314
       0.508333    2.07471e+05        1.13423
       0.523434    2.06844e+05        1.13556
       0.538535    2.06225e+05        1.13688
       0.553636    2.05621e+05        1.13817
       0.568737    2.05017e+05        1.13946
       0.583838    2.04421e+05        1.14074
       0.598939    2.03833e+05          1.142
        0.61404    2.13446e+05        1.12164
       0.629141    2.23734e+05        1.10046
       0.644242    2.33906e+05        1.08007
       0.659343    2.43946e+05        1.06043
       0.674444    2.53841e+05        1.04152
       0.689545     2.6358e+05        1.02328
       0.704646    2.69309e+05        1.01272
       0.719747     2.6635e+05        1.01816
       0.734848    2.63291e+05        1.02382
       0.749949    2.60184e+05         1.0296
       0.765051     2.5703e+05        1.03551
       0.780152    2.53831e+05        1.04154
       0.795253    2.50589e+05        1.04769
       0.810354    2.52181e+05        1.04466
       0.825455    2.56006e+05        1.03743
       0.840556    2.59836e+05        1.03025
       0.855657     2.6367e+05        1.02312
       0.870758    2.67506e+05        1.01603
       0.885859    2.71345e+05          1.009
        0.90096     2.7575e+05        1.00099
       0.916061    2.88282e+05       0.978533
       0.931162    3.00662e+05       0.956808
       0.946263    3.12671e+05       0.936118
       0.961364    3.24365e+05       0.916296
       0.976465    3.35735e+05         0.8973
       0.991566    3.46773e+05       0.879089
        1.00667     3.4851e+05       0.876242
        1.02177    3.38539e+05       0.892652
        1.03687    3.28194e+05        0.90987
        1.05197    3.17477e+05       0.927934
        1.06707    3.06397e+05       0.946883
        1.08217    2.94962e+05       0.966759
        1.09727    2.83186e+05       0.987605
        1.11237    2.78407e+05       0.996184
        1.12747    2.75206e+05        1.00197
        1.14258    2.71995e+05        1.00781
        1.15768    2.68776e+05         1.0137
        1.17278    2.65549e+05        1.01964
        1.18788    2.62168e+05        1.02591
        1.20298    2.62675e+05        1.02496
        1.21808    2.78033e+05        0.99686
        1.23318     2.9276e+05       0.970627
        1.24828    3.06813e+05       0.946166
        1.26338    3.20168e+05       0.923375
        1.27848    3.32819e+05       0.902147
        1.29359    3.44766e+05       0.882385
        1.30869    3.47368e+05       0.878114
        1.32379    3.43137e+05       0.885063
        1.33889    3.38547e+05       0.892639
        1.35399    3.33591e+05       0.900862
        1.36909    3.28307e+05       0.909681
        1.38419    3.22737e+05       0.919038
        1.39929    3.16972e+05       0.928792
        1.41439    3.18566e+05       0.926088
        1.42949    3.20565e+05       0.922704
         1.4446    3.22505e+05       0.919428
         1.4597    3.24448e+05       0.916157
         1.4748     3.2636e+05       0.912943
         1.4899    3.28222e+05       0.909824
          1.505    3.29445e+05       0.907777
         1.5201    3.29445e+05       0.907777
         1.5352    3.29445e+05       0.907777
         1.5503    3.29445e+05       0.907777
         1.5654    3.29445e+05       0.907777
