           IM.1         mean_x        sd_ln_x
           0.01    0.000133472      0.0199373
       0.025101     0.00033538      0.0500446
       0.040202    0.000538202       0.080152
       0.055303    0.000742491       0.110259
       0.070404    0.000948809       0.140367
      0.0855051     0.00115772       0.170474
       0.100606     0.00136642       0.199469
       0.115707     0.00149548       0.201869
       0.130808     0.00162468       0.204268
       0.145909     0.00175402       0.206668
        0.16101     0.00188349       0.209068
       0.176111     0.00201311       0.211467
       0.191212     0.00214286       0.213867
       0.206313     0.00227853       0.229019
       0.221414     0.00242553       0.261923
       0.236515     0.00257755       0.294826
       0.251616     0.00273512        0.32773
       0.266717      0.0028988       0.360634
       0.281818     0.00306918       0.393538
       0.296919     0.00324687       0.426442
        0.31202     0.00337392       0.439523
       0.327121     0.00348766       0.447524
       0.342222      0.0036024       0.455524
       0.357323     0.00371817       0.463525
       0.372424     0.00383498       0.471526
       0.387525     0.00395287       0.479527
       0.402626     0.00407625       0.491211
       0.417727     0.00422498       0.520391
       0.432828     0.00438096       0.549571
       0.447929     0.00454468       0.578751
        0.46303     0.00471663       0.607931
       0.478131     0.00489738       0.637111
       0.493232     0.00508749       0.666291
       0.508333     0.00519544       0.679606
       0.523434     0.00523087       0.680036
       0.538535     0.00526632       0.680466
       0.553636     0.00530178       0.680896
       0.568737     0.00533727       0.681327
       0.583838     0.00537279       0.681757
       0.598939     0.00540832       0.682187
        0.61404     0.00568644       0.717261
       0.629141     0.00600266       0.754951
       0.644242     0.00634118       0.792642
       0.659343       0.006704       0.830333
       0.674444      0.0070933       0.868023
       0.689545      0.0075115       0.905714
       0.704646     0.00786189       0.930323
       0.719747     0.00799943       0.925498
       0.734848     0.00813577       0.920673
       0.749949     0.00827093       0.915848
       0.765051     0.00840493       0.911023
       0.780152     0.00853779       0.906198
       0.795253     0.00866954       0.901373
       0.810354     0.00948612       0.917032
       0.825455      0.0106627       0.942083
       0.840556      0.0118969       0.967135
       0.855657      0.0131929       0.992186
       0.870758      0.0145551        1.01724
       0.885859      0.0159882        1.04229
        0.90096      0.0173238        1.06381
       0.916061      0.0161792        1.03328
       0.931162      0.0151035        1.00276
       0.946263      0.0140917       0.972229
       0.961364      0.0131388       0.941702
       0.976465      0.0122406       0.911175
       0.991566      0.0113928       0.880649
        1.00667      0.0110049       0.863186
        1.02177      0.0111519       0.862252
        1.03687      0.0112987       0.861319
        1.05197      0.0114452       0.860385
        1.06707      0.0115916       0.859451
        1.08217      0.0117377       0.858517
        1.09727      0.0118835       0.857583
        1.11237      0.0118284       0.829055
        1.12747       0.011738       0.794445
        1.14258      0.0116575       0.759835
        1.15768      0.0115869       0.725225
        1.17278      0.0115261       0.690615
        1.18788      0.0114753       0.656005
        1.20298      0.0114845       0.634856
        1.21808      0.0117119       0.668463
        1.23318      0.0119573       0.702069
        1.24828      0.0122215       0.735676
        1.26338      0.0125057       0.769282
        1.27848      0.0128108       0.802889
        1.29359      0.0131382       0.836495
        1.30869      0.0142087       0.837973
        1.32379      0.0157713       0.815727
        1.33889      0.0172807       0.793481
        1.35399      0.0187408       0.771235
        1.36909      0.0201554        0.74899
        1.38419       0.021528       0.726744
        1.39929      0.0228618       0.704498
        1.41439      0.0220405       0.714245
        1.42949      0.0211008       0.725563
         1.4446      0.0201469       0.736881
         1.4597      0.0191782       0.748199
         1.4748       0.018194       0.759517
         1.4899      0.0171937       0.770836
          1.505      0.0165153       0.778406
         1.5201      0.0165153       0.778406
         1.5352      0.0165153       0.778406
         1.5503      0.0165153       0.778406
         1.5654      0.0165153       0.778406
        1.58051      0.0165153       0.778406
        1.59561      0.0165153       0.778406
        1.61071      0.0165153       0.778406
        1.62581      0.0165153       0.778406
        1.64091      0.0165153       0.778406
        1.65601      0.0165153       0.778406
        1.67111      0.0165153       0.778406
        1.68621      0.0165153       0.778406
        1.70131      0.0165153       0.778406
        1.71641      0.0165153       0.778406
        1.73152      0.0165153       0.778406
        1.74662      0.0165153       0.778406
        1.76172      0.0165153       0.778406
        1.77682      0.0165153       0.778406
        1.79192      0.0165153       0.778406
        1.80702      0.0165153       0.778406
        1.82212      0.0165153       0.778406
        1.83722      0.0165153       0.778406
        1.85232      0.0165153       0.778406
        1.86742      0.0165153       0.778406
        1.88253      0.0165153       0.778406
        1.89763      0.0165153       0.778406
        1.91273      0.0165153       0.778406
        1.92783      0.0165153       0.778406
        1.94293      0.0165153       0.778406
        1.95803      0.0165153       0.778406
        1.97313      0.0165153       0.778406
        1.98823      0.0165153       0.778406
        2.00333      0.0165153       0.778406
        2.01843      0.0165153       0.778406
        2.03354      0.0165153       0.778406
        2.04864      0.0165153       0.778406
