           IM.1            DS1          E(DS)
        2.04864       0.844682       0.844682
        2.06374       0.844682       0.844682
        2.07884       0.844682       0.844682
        2.09394       0.844682       0.844682
        2.10904       0.844682       0.844682
        2.12414       0.844682       0.844682
        2.13924       0.844682       0.844682
        2.15434       0.844682       0.844682
        2.16944       0.844682       0.844682
        2.18455       0.844682       0.844682
        2.19965       0.844682       0.844682
        2.21475       0.844682       0.844682
        2.22985       0.844682       0.844682
        2.24495       0.844682       0.844682
        2.26005       0.844682       0.844682
        2.27515       0.844682       0.844682
        2.29025       0.844682       0.844682
        2.30535       0.844682       0.844682
        2.32045       0.844682       0.844682
        2.33556       0.844682       0.844682
        2.35066       0.844682       0.844682
        2.36576       0.844682       0.844682
        2.38086       0.844682       0.844682
        2.39596       0.844682       0.844682
        2.41106       0.844682       0.844682
        2.42616       0.844682       0.844682
        2.44126       0.844682       0.844682
        2.45636       0.844682       0.844682
        2.47146       0.844682       0.844682
        2.48657       0.844682       0.844682
        2.50167       0.844682       0.844682
        2.51677       0.844682       0.844682
        2.53187       0.844682       0.844682
        2.54697       0.844682       0.844682
        2.56207       0.844682       0.844682
        2.57717       0.844682       0.844682
        2.59227       0.844682       0.844682
        2.60737       0.844682       0.844682
        2.62247       0.844682       0.844682
        2.63758       0.844682       0.844682
        2.65268       0.844682       0.844682
        2.66778       0.844682       0.844682
        2.68288       0.844682       0.844682
        2.69798       0.844682       0.844682
        2.71308       0.844682       0.844682
        2.72818       0.844682       0.844682
        2.74328       0.844682       0.844682
        2.75838       0.844682       0.844682
        2.77348       0.844682       0.844682
        2.78859       0.844682       0.844682
        2.80369       0.844682       0.844682
        2.81879       0.844682       0.844682
        2.83389       0.844682       0.844682
        2.84899       0.844682       0.844682
        2.86409       0.844682       0.844682
        2.87919       0.844682       0.844682
        2.89429       0.844682       0.844682
        2.90939       0.844682       0.844682
        2.92449       0.844682       0.844682
         2.9396       0.844682       0.844682
         2.9547       0.844682       0.844682
         2.9698       0.844682       0.844682
         2.9849       0.844682       0.844682
            3.0       0.844682       0.844682
