           IM.1            DS1            DS2          E(DS)
        1.30869       0.236913        0.14752       0.384434
        1.32379       0.235007       0.149976       0.384983
        1.33889       0.233473         0.1525       0.385973
        1.35399        0.23219       0.155016       0.387206
        1.36909       0.231095       0.157458       0.388554
        1.38419       0.230128       0.159792        0.38992
        1.39929       0.229239       0.161983       0.391222
        1.41439       0.221183       0.151923       0.373106
        1.42949       0.212433       0.142051       0.354484
         1.4446       0.203347       0.131433       0.334779
         1.4597       0.194031       0.120694       0.314724
         1.4748       0.184557       0.109976       0.294534
         1.4899       0.175084      0.0994172       0.274501
          1.505       0.168788      0.0925557       0.261343
         1.5201       0.168788      0.0925557       0.261343
         1.5352       0.168788      0.0925557       0.261343
         1.5503       0.168788      0.0925557       0.261343
         1.5654       0.168788      0.0925557       0.261343
        1.58051       0.168788      0.0925557       0.261343
        1.59561       0.168788      0.0925557       0.261343
        1.61071       0.168788      0.0925557       0.261343
        1.62581       0.168788      0.0925557       0.261343
        1.64091       0.168788      0.0925557       0.261343
        1.65601       0.168788      0.0925557       0.261343
        1.67111       0.168788      0.0925557       0.261343
        1.68621       0.168788      0.0925557       0.261343
        1.70131       0.168788      0.0925557       0.261343
        1.71641       0.168788      0.0925557       0.261343
        1.73152       0.168788      0.0925557       0.261343
        1.74662       0.168788      0.0925557       0.261343
        1.76172       0.168788      0.0925557       0.261343
        1.77682       0.168788      0.0925557       0.261343
        1.79192       0.168788      0.0925557       0.261343
        1.80702       0.168788      0.0925557       0.261343
        1.82212       0.168788      0.0925557       0.261343
        1.83722       0.168788      0.0925557       0.261343
        1.85232       0.168788      0.0925557       0.261343
        1.86742       0.168788      0.0925557       0.261343
        1.88253       0.168788      0.0925557       0.261343
        1.89763       0.168788      0.0925557       0.261343
        1.91273       0.168788      0.0925557       0.261343
        1.92783       0.168788      0.0925557       0.261343
        1.94293       0.168788      0.0925557       0.261343
        1.95803       0.168788      0.0925557       0.261343
        1.97313       0.168788      0.0925557       0.261343
        1.98823       0.168788      0.0925557       0.261343
        2.00333       0.168788      0.0925557       0.261343
        2.01843       0.168788      0.0925557       0.261343
        2.03354       0.168788      0.0925557       0.261343
        2.04864       0.168788      0.0925557       0.261343
        2.06374       0.168788      0.0925557       0.261343
        2.07884       0.168788      0.0925557       0.261343
        2.09394       0.168788      0.0925557       0.261343
        2.10904       0.168788      0.0925557       0.261343
        2.12414       0.168788      0.0925557       0.261343
        2.13924       0.168788      0.0925557       0.261343
        2.15434       0.168788      0.0925557       0.261343
        2.16944       0.168788      0.0925557       0.261343
        2.18455       0.168788      0.0925557       0.261343
        2.19965       0.168788      0.0925557       0.261343
        2.21475       0.168788      0.0925557       0.261343
        2.22985       0.168788      0.0925557       0.261343
        2.24495       0.168788      0.0925557       0.261343
        2.26005       0.168788      0.0925557       0.261343
        2.27515       0.168788      0.0925557       0.261343
        2.29025       0.168788      0.0925557       0.261343
        2.30535       0.168788      0.0925557       0.261343
        2.32045       0.168788      0.0925557       0.261343
        2.33556       0.168788      0.0925557       0.261343
        2.35066       0.168788      0.0925557       0.261343
        2.36576       0.168788      0.0925557       0.261343
        2.38086       0.168788      0.0925557       0.261343
        2.39596       0.168788      0.0925557       0.261343
        2.41106       0.168788      0.0925557       0.261343
        2.42616       0.168788      0.0925557       0.261343
        2.44126       0.168788      0.0925557       0.261343
        2.45636       0.168788      0.0925557       0.261343
        2.47146       0.168788      0.0925557       0.261343
        2.48657       0.168788      0.0925557       0.261343
        2.50167       0.168788      0.0925557       0.261343
        2.51677       0.168788      0.0925557       0.261343
        2.53187       0.168788      0.0925557       0.261343
        2.54697       0.168788      0.0925557       0.261343
        2.56207       0.168788      0.0925557       0.261343
        2.57717       0.168788      0.0925557       0.261343
        2.59227       0.168788      0.0925557       0.261343
        2.60737       0.168788      0.0925557       0.261343
        2.62247       0.168788      0.0925557       0.261343
        2.63758       0.168788      0.0925557       0.261343
        2.65268       0.168788      0.0925557       0.261343
        2.66778       0.168788      0.0925557       0.261343
        2.68288       0.168788      0.0925557       0.261343
        2.69798       0.168788      0.0925557       0.261343
        2.71308       0.168788      0.0925557       0.261343
        2.72818       0.168788      0.0925557       0.261343
        2.74328       0.168788      0.0925557       0.261343
        2.75838       0.168788      0.0925557       0.261343
        2.77348       0.168788      0.0925557       0.261343
        2.78859       0.168788      0.0925557       0.261343
        2.80369       0.168788      0.0925557       0.261343
        2.81879       0.168788      0.0925557       0.261343
        2.83389       0.168788      0.0925557       0.261343
        2.84899       0.168788      0.0925557       0.261343
        2.86409       0.168788      0.0925557       0.261343
        2.87919       0.168788      0.0925557       0.261343
        2.89429       0.168788      0.0925557       0.261343
        2.90939       0.168788      0.0925557       0.261343
        2.92449       0.168788      0.0925557       0.261343
         2.9396       0.168788      0.0925557       0.261343
         2.9547       0.168788      0.0925557       0.261343
         2.9698       0.168788      0.0925557       0.261343
         2.9849       0.168788      0.0925557       0.261343
            3.0       0.168788      0.0925557       0.261343
