           IM.1         mean_x        sd_ln_x
           0.01    1.60293e-08        5.43741
       0.025101    0.000490633        4.38593
       0.040202      0.0430065        3.84226
       0.055303       0.664826        3.46767
       0.070404        4.53576        3.17876
      0.0855051        19.3151        2.94205
       0.100606        59.0602        2.74554
       0.115707        88.0491        2.67182
       0.130808        126.131        2.60369
       0.145909        174.692        2.54038
        0.16101        235.079        2.48125
       0.176111        308.589         2.4258
       0.191212        396.504        2.37357
       0.206313        538.942        2.30801
       0.221414        789.087        2.22388
       0.236515        1117.18        2.14429
       0.251616        1534.65        2.06893
       0.266717        2047.26        1.99807
       0.281818        2663.24        1.93112
       0.296919        3383.95        1.86808
        0.31202        3576.59         1.8532
       0.327121        3620.92        1.84988
       0.342222        3669.32        1.84629
       0.357323        3722.44        1.84239
       0.372424         3780.1        1.83821
       0.387525        3845.64        1.83353
       0.402626         3951.5        1.82611
       0.417727        4228.98        1.80743
       0.432828        4516.08        1.78917
       0.447929         4812.6        1.77131
        0.46303        5118.35        1.75384
       0.478131        5433.13        1.73674
       0.493232        5756.72           1.72
       0.508333        5973.02        1.70925
       0.523434        6098.03        1.70318
       0.538535        6224.22        1.69715
       0.553636        6351.59        1.69117
       0.568737        6480.11        1.68524
       0.583838         6609.8        1.67935
       0.598939        6740.63        1.67351
        0.61404        6861.41        1.66819
       0.629141        6982.39        1.66294
       0.644242        7104.39        1.65773
       0.659343        7227.42        1.65254
       0.674444        7351.63        1.64738
       0.689545        7476.76        1.64225
       0.704646        7555.55        1.63905
       0.719747        7528.27        1.64016
       0.734848        7501.09        1.64126
       0.749949         7474.0        1.64236
       0.765051        7447.01        1.64346
       0.780152        7420.25        1.64456
       0.795253        7393.45        1.64566
       0.810354        7643.37        1.63552
       0.825455        8029.99        1.62037
       0.840556        8428.01        1.60537
       0.855657        8837.65        1.59052
       0.870758        9259.16        1.57581
       0.885859        9692.77        1.56122
        0.90096        10071.4         1.5489
       0.916061        9457.77        1.56906
       0.931162        8859.91        1.58973
       0.946263         8277.0        1.61099
       0.961364        7710.54        1.63285
       0.976465        7162.65        1.65526
       0.991566        6632.43        1.67833
        1.00667        6507.45        1.68399
        1.02177        6887.75        1.66704
        1.03687        7281.89        1.65027
        1.05197         7692.4        1.63357
        1.06707         8116.9        1.61704
        1.08217        8555.39        1.60069
        1.09727        9007.21        1.58453
        1.11237        9198.02        1.57791
        1.12747        9331.07        1.57335
        1.14258        9465.75        1.56879
        1.15768        9602.07        1.56422
        1.17278        9740.06        1.55966
        1.18788        9879.76        1.55508
        1.20298         9989.6        1.55153
        1.21808        9978.89        1.55187
        1.23318         9978.5        1.55188
        1.24828        9993.78        1.55139
        1.26338        10018.3         1.5506
        1.27848        10054.1        1.54945
        1.29359        10101.8        1.54792
        1.30869        10569.0        1.53325
        1.32379        11365.7        1.50936
        1.33889        12200.4         1.4857
        1.35399        13070.5        1.46233
        1.36909        13972.0        1.43935
        1.38419        14899.2        1.41685
        1.39929        15853.7        1.39477
        1.41439        14741.6         1.4206
        1.42949        13546.7        1.45005
         1.4446        12380.9        1.48075
         1.4597        11245.8        1.51287
         1.4748        10145.7        1.54652
         1.4899        9086.62        1.58176
          1.505        8403.06        1.60629
         1.5201        8403.06        1.60629
         1.5352        8403.06        1.60629
         1.5503        8403.06        1.60629
         1.5654        8403.06        1.60629
        1.58051        8403.06        1.60629
        1.59561        8403.06        1.60629
        1.61071        8403.06        1.60629
        1.62581        8403.06        1.60629
        1.64091        8403.06        1.60629
        1.65601        8403.06        1.60629
        1.67111        8403.06        1.60629
        1.68621        8403.06        1.60629
        1.70131        8403.06        1.60629
        1.71641        8403.06        1.60629
        1.73152        8403.06        1.60629
        1.74662        8403.06        1.60629
        1.76172        8403.06        1.60629
        1.77682        8403.06        1.60629
        1.79192        8403.06        1.60629
        1.80702        8403.06        1.60629
        1.82212        8403.06        1.60629
        1.83722        8403.06        1.60629
        1.85232        8403.06        1.60629
        1.86742        8403.06        1.60629
        1.88253        8403.06        1.60629
        1.89763        8403.06        1.60629
        1.91273        8403.06        1.60629
        1.92783        8403.06        1.60629
        1.94293        8403.06        1.60629
        1.95803        8403.06        1.60629
        1.97313        8403.06        1.60629
        1.98823        8403.06        1.60629
        2.00333        8403.06        1.60629
        2.01843        8403.06        1.60629
        2.03354        8403.06        1.60629
        2.04864        8403.06        1.60629
        2.06374        8403.06        1.60629
        2.07884        8403.06        1.60629
        2.09394        8403.06        1.60629
        2.10904        8403.06        1.60629
        2.12414        8403.06        1.60629
        2.13924        8403.06        1.60629
        2.15434        8403.06        1.60629
        2.16944        8403.06        1.60629
        2.18455        8403.06        1.60629
        2.19965        8403.06        1.60629
        2.21475        8403.06        1.60629
        2.22985        8403.06        1.60629
        2.24495        8403.06        1.60629
        2.26005        8403.06        1.60629
        2.27515        8403.06        1.60629
        2.29025        8403.06        1.60629
        2.30535        8403.06        1.60629
        2.32045        8403.06        1.60629
        2.33556        8403.06        1.60629
        2.35066        8403.06        1.60629
        2.36576        8403.06        1.60629
        2.38086        8403.06        1.60629
        2.39596        8403.06        1.60629
        2.41106        8403.06        1.60629
        2.42616        8403.06        1.60629
        2.44126        8403.06        1.60629
        2.45636        8403.06        1.60629
        2.47146        8403.06        1.60629
        2.48657        8403.06        1.60629
        2.50167        8403.06        1.60629
        2.51677        8403.06        1.60629
        2.53187        8403.06        1.60629
        2.54697        8403.06        1.60629
        2.56207        8403.06        1.60629
        2.57717        8403.06        1.60629
        2.59227        8403.06        1.60629
        2.60737        8403.06        1.60629
        2.62247        8403.06        1.60629
        2.63758        8403.06        1.60629
        2.65268        8403.06        1.60629
        2.66778        8403.06        1.60629
        2.68288        8403.06        1.60629
        2.69798        8403.06        1.60629
        2.71308        8403.06        1.60629
        2.72818        8403.06        1.60629
        2.74328        8403.06        1.60629
        2.75838        8403.06        1.60629
        2.77348        8403.06        1.60629
        2.78859        8403.06        1.60629
        2.80369        8403.06        1.60629
        2.81879        8403.06        1.60629
        2.83389        8403.06        1.60629
        2.84899        8403.06        1.60629
        2.86409        8403.06        1.60629
        2.87919        8403.06        1.60629
        2.89429        8403.06        1.60629
        2.90939        8403.06        1.60629
        2.92449        8403.06        1.60629
         2.9396        8403.06        1.60629
         2.9547        8403.06        1.60629
         2.9698        8403.06        1.60629
         2.9849        8403.06        1.60629
            3.0        8403.06        1.60629
