           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.07857e-06    1.90404e-09    9.17521e-13    1.19563e-16    1.08047e-06
       0.025101    0.000711743    7.18043e-06    2.04763e-08    1.62118e-11    0.000718944
       0.040202      0.0084799    0.000211282    1.55383e-06     3.2848e-09     0.00869274
       0.055303      0.0329054     0.00152243    2.19141e-05    9.46464e-08      0.0344498
       0.070404      0.0771416     0.00571434    0.000139556    1.07575e-06      0.0829966
      0.0855051       0.137228      0.0147865    0.000559828    7.07447e-06       0.152581
       0.100606       0.205252      0.0298817     0.00163094    3.14985e-05       0.236796
       0.115707        0.25378      0.0427607     0.00274846    6.32377e-05       0.299352
       0.130808       0.302301      0.0579533     0.00431402    0.000116267       0.364684
       0.145909       0.349736      0.0752589     0.00639666    0.000199126        0.43159
        0.16101       0.395492      0.0943502     0.00905342     0.00032176       0.499218
       0.176111       0.439003       0.115049      0.0123288    0.000495094       0.566876
       0.191212       0.480027       0.136956      0.0162571     0.00073112       0.633972
       0.206313       0.523169       0.162791      0.0214767     0.00108756       0.708524
       0.221414       0.568974        0.19376      0.0279508     0.00163959       0.792324
       0.236515       0.610444       0.225338      0.0367989     0.00237051       0.874951
       0.251616       0.647922       0.257152      0.0460866     0.00330656       0.954467
       0.266717       0.681514       0.288688      0.0564037      0.0044719        1.03108
       0.281818       0.711312       0.319823      0.0676707     0.00589179         1.1047
       0.296919       0.738094       0.350318      0.0797905     0.00758371        1.17579
        0.31202       0.760224       0.376585      0.0907779     0.00920351        1.23679
       0.327121       0.779893       0.401359       0.101783      0.0109216        1.29396
       0.342222       0.797846        0.42548       0.113194      0.0128237        1.34934
       0.357323        0.81423       0.448848       0.124979      0.0149106        1.40297
       0.372424       0.829185       0.471531       0.137093      0.0171865          1.455
       0.387525       0.842838       0.493534       0.149494      0.0196521        1.50552
       0.402626        0.85518       0.514346       0.161755      0.0221852        1.55347
       0.417727       0.866356       0.532829       0.172325       0.024278        1.59579
       0.432828       0.876835       0.550829       0.183051      0.0264743        1.63719
       0.447929       0.886437       0.568346       0.193935      0.0287742        1.67749
        0.46303        0.89532        0.58537       0.204953      0.0311781        1.71682
       0.478131       0.903534       0.601899       0.216094      0.0336938        1.75522
       0.493232       0.911124       0.617984       0.227339      0.0363046        1.79275
       0.508333       0.913647       0.623983        0.23211      0.0375679        1.80731
       0.523434       0.912387       0.622096       0.231584       0.037679        1.80375
       0.538535       0.911111        0.62025       0.231057      0.0377948        1.80021
       0.553636       0.909818       0.618404        0.23054       0.037915        1.79668
       0.568737       0.908509       0.616558       0.230032      0.0380396        1.79314
       0.583838       0.907183       0.614712       0.229534      0.0381686         1.7896
       0.598939       0.905853       0.612866       0.229045      0.0382944        1.78606
        0.61404       0.911407       0.626243       0.240277       0.041574         1.8195
       0.629141       0.916999        0.64021       0.252393      0.0452325        1.85483
       0.644242       0.922158        0.65362       0.264489      0.0490425        1.88931
       0.659343       0.926959       0.666474       0.276547      0.0529998        1.92298
       0.674444       0.931409       0.678806        0.28855      0.0570986        1.95586
       0.689545       0.935529        0.69063       0.300485      0.0613374        1.98798
       0.704646       0.938244       0.697933       0.307385      0.0636282        2.00719
       0.719747        0.93835       0.695949       0.303099      0.0613188        1.99872
       0.734848       0.938421       0.693888       0.298851      0.0590688        1.99023
       0.749949       0.938457       0.691747       0.294527       0.056879        1.98161
       0.765051        0.93844       0.689524        0.29019      0.0547499         1.9729
       0.780152       0.938395       0.687217       0.285842      0.0526819        1.96414
       0.795253       0.938309       0.684787       0.281487      0.0504019        1.95498
       0.810354       0.939732       0.687715       0.283075      0.0507954        1.96132
       0.825455       0.941802       0.693251       0.287403      0.0518848        1.97434
       0.840556       0.943801       0.698494       0.291744       0.052989        1.98703
       0.855657       0.945733       0.703673       0.296097      0.0541173        1.99962
       0.870758       0.947866       0.708788       0.300463      0.0552527        2.01237
       0.885859       0.949616       0.713838        0.30484      0.0564035         2.0247
        0.90096       0.951471       0.719425       0.309928      0.0578224        2.03865
       0.916061       0.955545       0.733508       0.325195      0.0630819        2.07733
       0.931162       0.959148       0.746765       0.340454      0.0685474        2.11491
       0.946263       0.962424       0.759192       0.355485      0.0742096        2.15131
       0.961364       0.965403       0.771064       0.370332      0.0800621        2.18686
       0.976465       0.967995        0.78242       0.384978      0.0860945        2.22149
       0.991566       0.970461       0.793044       0.399406      0.0922983        2.25521
        1.00667       0.965147       0.794988       0.401475      0.0929427        2.25455
        1.02177       0.969191        0.78614        0.38794      0.0865278         2.2298
        1.03687       0.967192        0.77674       0.374146      0.0803096        2.19839
        1.05197       0.964982       0.766755       0.360112      0.0743004        2.16615
        1.06707       0.962544       0.756151       0.345858      0.0685054        2.13306
        1.08217       0.960232       0.744681       0.331405      0.0629362        2.09925
        1.09727       0.957335       0.732541       0.316649      0.0576012        2.06413
        1.11237       0.955867        0.72724       0.311055      0.0557551        2.04992
        1.12747       0.954715       0.723871       0.307314      0.0546576        2.04056
        1.14258       0.953545       0.720026       0.303573      0.0535705        2.03072
        1.15768       0.952345       0.716139       0.299832      0.0524947        2.02081
        1.17278       0.951114       0.712205       0.296091      0.0514301        2.01084
        1.18788       0.949854       0.708218       0.292202      0.0503769        2.00065
        1.20298       0.949629       0.708217       0.292999      0.0508523         2.0017
        1.21808       0.953267       0.723643       0.312067      0.0578088        2.04679
        1.23318       0.956672       0.738048       0.330843      0.0652614        2.09082
        1.24828         0.9595       0.751159       0.349252      0.0731903         2.1331
        1.26338       0.958868       0.763173       0.367235      0.0815737        2.17085
        1.27848       0.964071       0.774173       0.384745      0.0903822        2.21337
        1.29359       0.965737       0.784241       0.401745      0.0995771         2.2513
        1.30869       0.967574       0.788419       0.404013      0.0990983         2.2591
        1.32379       0.969034       0.788225       0.395531      0.0916963        2.24449
        1.33889       0.970236        0.78765       0.386918      0.0848774        2.22968
        1.35399        0.97113       0.786321       0.378226      0.0786802        2.21436
        1.36909       0.971691       0.784289       0.369553      0.0729947        2.19853
        1.38419       0.972114        0.78154       0.360991      0.0682316        2.18288
        1.39929       0.972204       0.778188       0.352672      0.0640191        2.16708
        1.41439       0.971927       0.778979       0.354991      0.0652287        2.17113
        1.42949       0.971854       0.780073       0.357938      0.0667609        2.17663
         1.4446        0.97187       0.781043        0.36089       0.068403        2.18221
         1.4597       0.971594       0.781871       0.363914      0.0701582        2.18754
         1.4748       0.971403       0.782641        0.36697      0.0720087        2.19302
         1.4899       0.971173       0.783297       0.370035      0.0739602        2.19846
          1.505       0.970988       0.783666       0.372095      0.0753218        2.20207
         1.5201       0.970988       0.783666       0.372095      0.0753218        2.20207
         1.5352       0.970988       0.783666       0.372095      0.0753218        2.20207
         1.5503       0.970988       0.783666       0.372095      0.0753218        2.20207
         1.5654       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.58051       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.59561       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.61071       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.62581       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.64091       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.65601       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.67111       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.68621       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.70131       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.71641       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.73152       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.74662       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.76172       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.77682       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.79192       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.80702       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.82212       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.83722       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.85232       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.86742       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.88253       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.89763       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.91273       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.92783       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.94293       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.95803       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.97313       0.970988       0.783666       0.372095      0.0753218        2.20207
        1.98823       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.00333       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.01843       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.03354       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.04864       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.06374       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.07884       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.09394       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.10904       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.12414       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.13924       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.15434       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.16944       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.18455       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.19965       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.21475       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.22985       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.24495       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.26005       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.27515       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.29025       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.30535       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.32045       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.33556       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.35066       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.36576       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.38086       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.39596       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.41106       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.42616       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.44126       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.45636       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.47146       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.48657       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.50167       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.51677       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.53187       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.54697       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.56207       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.57717       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.59227       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.60737       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.62247       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.63758       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.65268       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.66778       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.68288       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.69798       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.71308       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.72818       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.74328       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.75838       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.77348       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.78859       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.80369       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.81879       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.83389       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.84899       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.86409       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.87919       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.89429       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.90939       0.970988       0.783666       0.372095      0.0753218        2.20207
        2.92449       0.970988       0.783666       0.372095      0.0753218        2.20207
         2.9396       0.970988       0.783666       0.372095      0.0753218        2.20207
         2.9547       0.970988       0.783666       0.372095      0.0753218        2.20207
         2.9698       0.970988       0.783666       0.372095      0.0753218        2.20207
         2.9849       0.970988       0.783666       0.372095      0.0753218        2.20207
            3.0       0.970988       0.783666       0.372095      0.0753218        2.20207
