           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    5.60273e-25    2.76662e-84    7.11205e-20     2.9271e-70    7.11211e-20
       0.025101    2.18061e-15    2.09343e-54    2.24219e-14    3.33125e-51    2.46025e-14
       0.040202     2.6404e-11     2.4476e-40    7.16884e-12    6.83831e-42    3.35728e-11
       0.055303    7.58275e-09    3.49054e-31    2.84735e-10    1.57955e-35    7.86749e-09
       0.070404    3.69542e-07    1.39698e-24    4.20011e-09    1.30828e-30    3.73742e-07
      0.0855051    6.38705e-06    1.25535e-19     3.4835e-08    1.36644e-26    6.42188e-06
       0.100606    5.31255e-05    5.94096e-16    1.90524e-07    2.57102e-23     5.3316e-05
       0.115707    0.000101226     2.8879e-15    3.34744e-07    1.18081e-22    0.000101561
       0.130808    0.000180669    1.21161e-14    5.60135e-07     4.7447e-22     0.00018123
       0.145909    0.000304786    4.48485e-14      8.974e-07    1.70034e-21    0.000305684
        0.16101    0.000490931     1.4905e-13    1.38623e-06    5.51941e-21    0.000492317
       0.176111    0.000758208    4.50268e-13    2.07588e-06    1.64356e-20    0.000760283
       0.191212     0.00112958    1.25836e-12    3.02098e-06    4.53704e-20      0.0011326
       0.206313     0.00165803    5.44559e-12     4.3617e-06    1.97204e-19     0.00166239
       0.221414     0.00242715    4.17715e-11    6.36223e-06    1.65379e-18     0.00243351
       0.236515     0.00346734    2.71289e-10     9.1949e-06    1.28523e-17     0.00347654
       0.251616      0.0048438    1.50369e-09    1.31647e-05    9.20515e-17     0.00485696
       0.266717     0.00661579    7.18091e-09    1.86688e-05    6.05598e-16     0.00663446
       0.281818     0.00884529    2.98415e-08    2.62249e-05    3.65053e-15     0.00887155
       0.296919      0.0115942    1.05366e-07    3.64899e-05    2.01444e-14      0.0116308
        0.31202      0.0149813    3.55779e-07    5.05388e-05     1.0181e-13      0.0150322
       0.327121       0.019024    1.04229e-06    6.93473e-05     4.7127e-13      0.0190944
       0.342222      0.0237395    2.76865e-06    9.41704e-05     2.0041e-12      0.0238365
