           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.60771e-15    8.30462e-56     2.0346e-14    7.97526e-52    2.19537e-14
       0.025101     2.3931e-08    8.04097e-32    7.45405e-10    1.93456e-35    2.46764e-08
       0.040202    1.49634e-05    3.62528e-21    7.95678e-08    1.80449e-27    1.50429e-05
       0.055303    0.000515319    8.42457e-15    1.48443e-06    4.18635e-22    0.000516804
       0.070404     0.00462851    1.12068e-10    1.20615e-05     4.3067e-18     0.00464057
      0.0855051      0.0195888    6.36125e-08    6.02505e-05    5.72263e-15      0.0196491
       0.100606      0.0518719    4.47476e-06     0.00021543    1.53761e-12      0.0520918
       0.115707       0.093318    2.91992e-05    0.000480841    1.81432e-11      0.0938281
       0.130808       0.145835    0.000130243    0.000936646    1.43688e-10       0.146902
       0.145909       0.206273    0.000439001     0.00164665    8.41369e-10       0.208359
        0.16101        0.27097      0.0011962     0.00267483    3.89069e-09       0.274841
       0.176111       0.336866     0.00276279     0.00408102    1.48978e-08        0.34371
       0.191212       0.401454     0.00559687     0.00591628    4.89074e-08       0.412967
       0.206313       0.508325       0.019774      0.0114705    7.06662e-07       0.539571
       0.221414       0.635164      0.0787024      0.0278361    2.85097e-05       0.741731
       0.236515       0.714399       0.168357      0.0533462    0.000351108       0.936454
       0.251616       0.763636       0.262824      0.0866221     0.00199108        1.11507
       0.266717       0.794039       0.346889       0.125054     0.00679954        1.27278
       0.281818       0.813135       0.414853       0.165669      0.0164985        1.41016
       0.296919       0.825096        0.46893       0.206078      0.0317467        1.53185
        0.31202       0.853454       0.524038       0.242299      0.0446425        1.66443
       0.327121       0.880257       0.575782       0.276664      0.0572435        1.78995
       0.342222       0.901458       0.621815       0.309722       0.070921        1.90392
       0.357323       0.918378        0.66249       0.341343      0.0854931         2.0077
       0.372424       0.931906       0.698486       0.371546       0.100797        2.10273
       0.387525       0.942943       0.730343       0.400284       0.116686        2.19026
       0.402626       0.951015       0.755352       0.424332       0.130962        2.26166
       0.417727       0.953658       0.763597        0.43224       0.135571        2.28507
       0.432828       0.956153       0.771574       0.440009       0.140206        2.30794
       0.447929       0.958509       0.779293       0.447672       0.144864        2.33034
        0.46303       0.960734       0.786763       0.455231       0.149545        2.35227
       0.478131       0.962835        0.79399       0.462688       0.154247        2.37376
       0.493232       0.964821       0.800983       0.470043       0.158968        2.39482
       0.508333       0.964185       0.800677       0.472331       0.162456        2.39965
       0.523434        0.96141       0.794647        0.47059       0.164895        2.39154
       0.538535       0.958544       0.788709       0.468883       0.167283        2.38342
       0.553636       0.955593       0.782866       0.467209       0.169623        2.37529
       0.568737       0.952559       0.777117       0.465566       0.171913        2.36716
       0.583838       0.949435       0.771463       0.463955       0.174156        2.35901
       0.598939       0.946252       0.765905       0.462374        0.17635        2.35088
        0.61404       0.944476       0.761192       0.457822       0.173406         2.3369
       0.629141       0.942773       0.756445       0.452996       0.188797        2.34101
       0.644242       0.940989       0.751596       0.448121       0.166748        2.30745
       0.659343       0.939142       0.746644       0.443195       0.163422         2.2924
       0.674444       0.937231       0.741585       0.438219       0.160098        2.27713
       0.689545       0.935252       0.736418       0.433191       0.156778        2.26164
       0.704646       0.932929       0.731556       0.429636       0.155329        2.24945
       0.719747       0.929943       0.727643       0.429496       0.158059        2.24514
       0.734848       0.926932       0.723813       0.429361        0.16075        2.24086
       0.749949       0.923898       0.720062       0.429215       0.163404        2.23658
       0.765051       0.920843        0.71639       0.429088        0.16602        2.23234
       0.780152       0.917771       0.712794       0.428965       0.168598        2.22813
       0.795253       0.914684       0.709273       0.428845       0.171139        2.22394
       0.810354       0.921678        0.72309       0.440277       0.177602        2.26265
       0.825455       0.932331       0.744176       0.456835       0.185818        2.31916
       0.840556       0.941896       0.764498       0.473157       0.193981        2.37353
       0.855657       0.950434       0.784067       0.489287       0.202107        2.42589
       0.870758       0.958049       0.802885       0.505246       0.210269        2.47645
       0.885859        0.96478       0.820942       0.521065        0.21838        2.52517
        0.90096       0.970273       0.836816       0.535187       0.225436        2.56771
       0.916061       0.969099       0.831277       0.526298       0.216576        2.54325
       0.931162        0.96783       0.825398       0.517119       0.207723        2.51807
       0.946263       0.966458        0.81914        0.50766       0.198826        2.49209
       0.961364       0.964972       0.812482       0.497855       0.189895         2.4652
       0.976465       0.963364       0.805391       0.487745       0.180943        2.43744
       0.991566       0.961611       0.797835       0.477307       0.171984        2.40874
        1.00667        0.96382       0.801318       0.475595         0.1666        2.40733
        1.02177        1.02501       0.819348       0.485447       0.165598        2.49541
        1.03687       0.976632       0.837431       0.495578       0.164406        2.47405
        1.05197       0.981831       0.855454       0.505999       0.163026        2.50631
        1.06707       0.986234       0.873273       0.516757       0.161459        2.53772
        1.08217       0.989867       0.890714       0.527798       0.159711        2.56809
        1.09727        0.99277       0.907572       0.539154       0.157802         2.5973
        1.11237       0.993173       0.909108       0.536231       0.152214        2.59073
        1.12747       0.993103       0.907268       0.529985        0.14587        2.57623
        1.14258       0.993026       0.905316        0.52359        0.13956        2.56149
        1.15768        0.99294       0.903245       0.517041       0.133302        2.54653
        1.17278       0.992845       0.901046       0.510337         0.1271        2.53133
        1.18788       0.992742        0.89871       0.503316       0.120962        2.51573
        1.20298       0.993123       0.900608       0.501993       0.117742        2.51347
        1.21808       0.995141       0.918866       0.523785        0.12628        2.56407
        1.23318       0.996564        0.93484       0.544954       0.135095        2.61145
        1.24828       0.997593        0.94861       0.565804       0.144222        2.65623
        1.26338       0.998477        0.96028       0.586243       0.153672        2.69867
        1.27848       0.998735       0.969924       0.606249       0.163484        2.73839
        1.29359       0.999187       0.977529       0.625398       0.173693        2.77581
        1.30869       0.999256       0.980833       0.630939         0.1729        2.78393
        1.32379       0.999288       0.981345       0.625523       0.163779        2.76993
        1.33889       0.999783         0.9823       0.619903        0.15469        2.75668
        1.35399       0.999858       0.982819       0.614075       0.145677        2.74243
        1.36909        0.99994       0.983325       0.608033       0.136756        2.72805
        1.38419        1.00003        1.10152       0.601772       0.127939        2.83126
        1.39929        1.00025       0.984417       0.595286       0.119282        2.69923
        1.41439       0.999876       0.984597       0.604788       0.121645        2.71091
        1.42949       0.999933         0.9901       0.614997        0.12468        2.72971
         1.4446       0.999967       0.992449       0.625213        0.12782        2.74545
         1.4597       0.999981       0.994342       0.635205       0.131102        2.76063
         1.4748        1.00004       0.995899       0.645081       0.134538        2.77556
         1.4899        1.00004       0.997067       0.654822       0.138146        2.79008
          1.505        1.00002       0.997661       0.661276       0.140662        2.79962
         1.5201        1.00002       0.997661       0.661276       0.140662        2.79962
         1.5352        1.00002       0.997661       0.661276       0.140662        2.79962
         1.5503        1.00002       0.997661       0.661276       0.140662        2.79962
         1.5654        1.00002       0.997661       0.661276       0.140662        2.79962
        1.58051        1.00002       0.997661       0.661276       0.140662        2.79962
        1.59561        1.00002       0.997661       0.661276       0.140662        2.79962
        1.61071        1.00002       0.997661       0.661276       0.140662        2.79962
        1.62581        1.00002       0.997661       0.661276       0.140662        2.79962
        1.64091        1.00002       0.997661       0.661276       0.140662        2.79962
        1.65601        1.00002       0.997661       0.661276       0.140662        2.79962
        1.67111        1.00002       0.997661       0.661276       0.140662        2.79962
        1.68621        1.00002       0.997661       0.661276       0.140662        2.79962
        1.70131        1.00002       0.997661       0.661276       0.140662        2.79962
        1.71641        1.00002       0.997661       0.661276       0.140662        2.79962
        1.73152        1.00002       0.997661       0.661276       0.140662        2.79962
        1.74662        1.00002       0.997661       0.661276       0.140662        2.79962
        1.76172        1.00002       0.997661       0.661276       0.140662        2.79962
        1.77682        1.00002       0.997661       0.661276       0.140662        2.79962
        1.79192        1.00002       0.997661       0.661276       0.140662        2.79962
        1.80702        1.00002       0.997661       0.661276       0.140662        2.79962
        1.82212        1.00002       0.997661       0.661276       0.140662        2.79962
        1.83722        1.00002       0.997661       0.661276       0.140662        2.79962
        1.85232        1.00002       0.997661       0.661276       0.140662        2.79962
        1.86742        1.00002       0.997661       0.661276       0.140662        2.79962
        1.88253        1.00002       0.997661       0.661276       0.140662        2.79962
        1.89763        1.00002       0.997661       0.661276       0.140662        2.79962
        1.91273        1.00002       0.997661       0.661276       0.140662        2.79962
        1.92783        1.00002       0.997661       0.661276       0.140662        2.79962
        1.94293        1.00002       0.997661       0.661276       0.140662        2.79962
        1.95803        1.00002       0.997661       0.661276       0.140662        2.79962
        1.97313        1.00002       0.997661       0.661276       0.140662        2.79962
        1.98823        1.00002       0.997661       0.661276       0.140662        2.79962
        2.00333        1.00002       0.997661       0.661276       0.140662        2.79962
        2.01843        1.00002       0.997661       0.661276       0.140662        2.79962
        2.03354        1.00002       0.997661       0.661276       0.140662        2.79962
        2.04864        1.00002       0.997661       0.661276       0.140662        2.79962
        2.06374        1.00002       0.997661       0.661276       0.140662        2.79962
        2.07884        1.00002       0.997661       0.661276       0.140662        2.79962
        2.09394        1.00002       0.997661       0.661276       0.140662        2.79962
        2.10904        1.00002       0.997661       0.661276       0.140662        2.79962
        2.12414        1.00002       0.997661       0.661276       0.140662        2.79962
        2.13924        1.00002       0.997661       0.661276       0.140662        2.79962
        2.15434        1.00002       0.997661       0.661276       0.140662        2.79962
        2.16944        1.00002       0.997661       0.661276       0.140662        2.79962
        2.18455        1.00002       0.997661       0.661276       0.140662        2.79962
        2.19965        1.00002       0.997661       0.661276       0.140662        2.79962
        2.21475        1.00002       0.997661       0.661276       0.140662        2.79962
        2.22985        1.00002       0.997661       0.661276       0.140662        2.79962
        2.24495        1.00002       0.997661       0.661276       0.140662        2.79962
        2.26005        1.00002       0.997661       0.661276       0.140662        2.79962
        2.27515        1.00002       0.997661       0.661276       0.140662        2.79962
        2.29025        1.00002       0.997661       0.661276       0.140662        2.79962
        2.30535        1.00002       0.997661       0.661276       0.140662        2.79962
        2.32045        1.00002       0.997661       0.661276       0.140662        2.79962
        2.33556        1.00002       0.997661       0.661276       0.140662        2.79962
        2.35066        1.00002       0.997661       0.661276       0.140662        2.79962
        2.36576        1.00002       0.997661       0.661276       0.140662        2.79962
        2.38086        1.00002       0.997661       0.661276       0.140662        2.79962
        2.39596        1.00002       0.997661       0.661276       0.140662        2.79962
        2.41106        1.00002       0.997661       0.661276       0.140662        2.79962
        2.42616        1.00002       0.997661       0.661276       0.140662        2.79962
        2.44126        1.00002       0.997661       0.661276       0.140662        2.79962
        2.45636        1.00002       0.997661       0.661276       0.140662        2.79962
        2.47146        1.00002       0.997661       0.661276       0.140662        2.79962
        2.48657        1.00002       0.997661       0.661276       0.140662        2.79962
        2.50167        1.00002       0.997661       0.661276       0.140662        2.79962
        2.51677        1.00002       0.997661       0.661276       0.140662        2.79962
        2.53187        1.00002       0.997661       0.661276       0.140662        2.79962
        2.54697        1.00002       0.997661       0.661276       0.140662        2.79962
        2.56207        1.00002       0.997661       0.661276       0.140662        2.79962
        2.57717        1.00002       0.997661       0.661276       0.140662        2.79962
        2.59227        1.00002       0.997661       0.661276       0.140662        2.79962
        2.60737        1.00002       0.997661       0.661276       0.140662        2.79962
        2.62247        1.00002       0.997661       0.661276       0.140662        2.79962
        2.63758        1.00002       0.997661       0.661276       0.140662        2.79962
        2.65268        1.00002       0.997661       0.661276       0.140662        2.79962
        2.66778        1.00002       0.997661       0.661276       0.140662        2.79962
        2.68288        1.00002       0.997661       0.661276       0.140662        2.79962
        2.69798        1.00002       0.997661       0.661276       0.140662        2.79962
        2.71308        1.00002       0.997661       0.661276       0.140662        2.79962
        2.72818        1.00002       0.997661       0.661276       0.140662        2.79962
        2.74328        1.00002       0.997661       0.661276       0.140662        2.79962
        2.75838        1.00002       0.997661       0.661276       0.140662        2.79962
        2.77348        1.00002       0.997661       0.661276       0.140662        2.79962
        2.78859        1.00002       0.997661       0.661276       0.140662        2.79962
        2.80369        1.00002       0.997661       0.661276       0.140662        2.79962
        2.81879        1.00002       0.997661       0.661276       0.140662        2.79962
        2.83389        1.00002       0.997661       0.661276       0.140662        2.79962
        2.84899        1.00002       0.997661       0.661276       0.140662        2.79962
        2.86409        1.00002       0.997661       0.661276       0.140662        2.79962
        2.87919        1.00002       0.997661       0.661276       0.140662        2.79962
        2.89429        1.00002       0.997661       0.661276       0.140662        2.79962
        2.90939        1.00002       0.997661       0.661276       0.140662        2.79962
        2.92449        1.00002       0.997661       0.661276       0.140662        2.79962
         2.9396        1.00002       0.997661       0.661276       0.140662        2.79962
         2.9547        1.00002       0.997661       0.661276       0.140662        2.79962
         2.9698        1.00002       0.997661       0.661276       0.140662        2.79962
         2.9849        1.00002       0.997661       0.661276       0.140662        2.79962
            3.0        1.00002       0.997661       0.661276       0.140662        2.79962
