           IM.1            DS1          E(DS)
        2.27515       0.618929       0.618929
        2.29025       0.618929       0.618929
        2.30535       0.618929       0.618929
        2.32045       0.618929       0.618929
        2.33556       0.618929       0.618929
        2.35066       0.618929       0.618929
        2.36576       0.618929       0.618929
        2.38086       0.618929       0.618929
        2.39596       0.618929       0.618929
        2.41106       0.618929       0.618929
        2.42616       0.618929       0.618929
        2.44126       0.618929       0.618929
        2.45636       0.618929       0.618929
        2.47146       0.618929       0.618929
        2.48657       0.618929       0.618929
        2.50167       0.618929       0.618929
        2.51677       0.618929       0.618929
        2.53187       0.618929       0.618929
        2.54697       0.618929       0.618929
        2.56207       0.618929       0.618929
        2.57717       0.618929       0.618929
        2.59227       0.618929       0.618929
        2.60737       0.618929       0.618929
        2.62247       0.618929       0.618929
        2.63758       0.618929       0.618929
        2.65268       0.618929       0.618929
        2.66778       0.618929       0.618929
        2.68288       0.618929       0.618929
        2.69798       0.618929       0.618929
        2.71308       0.618929       0.618929
        2.72818       0.618929       0.618929
        2.74328       0.618929       0.618929
        2.75838       0.618929       0.618929
        2.77348       0.618929       0.618929
        2.78859       0.618929       0.618929
        2.80369       0.618929       0.618929
        2.81879       0.618929       0.618929
        2.83389       0.618929       0.618929
        2.84899       0.618929       0.618929
        2.86409       0.618929       0.618929
        2.87919       0.618929       0.618929
        2.89429       0.618929       0.618929
        2.90939       0.618929       0.618929
        2.92449       0.618929       0.618929
         2.9396       0.618929       0.618929
         2.9547       0.618929       0.618929
         2.9698       0.618929       0.618929
         2.9849       0.618929       0.618929
            3.0       0.618929       0.618929
