           IM.1            DS1          E(DS)
           0.01    1.69592e-13    1.69592e-13
       0.025101    5.19096e-09    5.19096e-09
       0.040202    4.55015e-07    4.55015e-07
       0.055303    7.03396e-06    7.03396e-06
       0.070404     4.7989e-05     4.7989e-05
      0.0855051    0.000204357    0.000204357
       0.100606    0.000624865    0.000624865
       0.115707    0.000931573    0.000931573
       0.130808     0.00133448     0.00133448
       0.145909     0.00184827     0.00184827
        0.16101     0.00248717     0.00248717
       0.176111     0.00326492     0.00326492
       0.191212     0.00419507     0.00419507
       0.206313     0.00570209     0.00570209
       0.221414     0.00834865     0.00834865
       0.236515      0.0118199      0.0118199
       0.251616      0.0162368      0.0162368
       0.266717      0.0216603      0.0216603
       0.281818      0.0281774      0.0281774
       0.296919      0.0358027      0.0358027
        0.31202      0.0378408      0.0378408
       0.327121      0.0383098      0.0383098
       0.342222      0.0388219      0.0388219
       0.357323      0.0393839      0.0393839
       0.372424       0.039994       0.039994
       0.387525      0.0406874      0.0406874
       0.402626      0.0418074      0.0418074
       0.417727      0.0447432      0.0447432
       0.432828      0.0477808      0.0477808
       0.447929       0.050918       0.050918
        0.46303      0.0541529      0.0541529
       0.478131      0.0574833      0.0574833
       0.493232       0.060907       0.060907
       0.508333      0.0631954      0.0631954
       0.523434      0.0645181      0.0645181
       0.538535      0.0658532      0.0658532
       0.553636      0.0672007      0.0672007
       0.568737      0.0685605      0.0685605
       0.583838      0.0699326      0.0699326
       0.598939      0.0713168      0.0713168
        0.61404      0.0725947      0.0725947
       0.629141      0.0738747      0.0738747
       0.644242      0.0751655      0.0751655
       0.659343      0.0764671      0.0764671
       0.674444      0.0777813      0.0777813
       0.689545      0.0791052      0.0791052
       0.704646      0.0799388      0.0799388
       0.719747      0.0796502      0.0796502
       0.734848      0.0793626      0.0793626
       0.749949       0.079076       0.079076
       0.765051      0.0787904      0.0787904
       0.780152      0.0785073      0.0785073
       0.795253      0.0782237      0.0782237
       0.810354      0.0808679      0.0808679
       0.825455      0.0849585      0.0849585
       0.840556      0.0891695      0.0891695
       0.855657      0.0935037      0.0935037
       0.870758      0.0979633      0.0979633
       0.885859       0.102551       0.102551
        0.90096       0.106557       0.106557
       0.916061       0.100065       0.100065
       0.931162      0.0937392      0.0937392
       0.946263      0.0875719      0.0875719
       0.961364      0.0815786      0.0815786
       0.976465      0.0757819      0.0757819
       0.991566       0.070172       0.070172
        1.00667      0.0688498      0.0688498
        1.02177      0.0728733      0.0728733
        1.03687      0.0770435      0.0770435
        1.05197      0.0813867      0.0813867
        1.06707       0.085878       0.085878
        1.08217      0.0905173      0.0905173
        1.09727      0.0952976      0.0952976
        1.11237      0.0973164      0.0973164
        1.12747      0.0987241      0.0987241
        1.14258       0.100149       0.100149
        1.15768       0.101591       0.101591
        1.17278       0.103051       0.103051
        1.18788       0.104529       0.104529
        1.20298       0.105691       0.105691
        1.21808       0.105578       0.105578
        1.23318       0.105574       0.105574
        1.24828       0.105736       0.105736
        1.26338       0.105995       0.105995
        1.27848       0.106374       0.106374
        1.29359       0.106878       0.106878
        1.30869       0.111822       0.111822
        1.32379        0.12025        0.12025
        1.33889       0.129082       0.129082
        1.35399       0.138287       0.138287
        1.36909       0.147826       0.147826
        1.38419       0.157635       0.157635
        1.39929       0.167734       0.167734
        1.41439       0.155968       0.155968
        1.42949       0.143326       0.143326
         1.4446       0.130991       0.130991
         1.4597       0.118982       0.118982
         1.4748       0.107343       0.107343
         1.4899      0.0961378      0.0961378
          1.505      0.0889056      0.0889056
         1.5201      0.0889056      0.0889056
         1.5352      0.0889056      0.0889056
         1.5503      0.0889056      0.0889056
         1.5654      0.0889056      0.0889056
        1.58051      0.0889056      0.0889056
        1.59561      0.0889056      0.0889056
        1.61071      0.0889056      0.0889056
        1.62581      0.0889056      0.0889056
        1.64091      0.0889056      0.0889056
        1.65601      0.0889056      0.0889056
        1.67111      0.0889056      0.0889056
        1.68621      0.0889056      0.0889056
        1.70131      0.0889056      0.0889056
        1.71641      0.0889056      0.0889056
        1.73152      0.0889056      0.0889056
        1.74662      0.0889056      0.0889056
        1.76172      0.0889056      0.0889056
        1.77682      0.0889056      0.0889056
        1.79192      0.0889056      0.0889056
        1.80702      0.0889056      0.0889056
        1.82212      0.0889056      0.0889056
        1.83722      0.0889056      0.0889056
        1.85232      0.0889056      0.0889056
        1.86742      0.0889056      0.0889056
        1.88253      0.0889056      0.0889056
        1.89763      0.0889056      0.0889056
        1.91273      0.0889056      0.0889056
        1.92783      0.0889056      0.0889056
        1.94293      0.0889056      0.0889056
        1.95803      0.0889056      0.0889056
        1.97313      0.0889056      0.0889056
        1.98823      0.0889056      0.0889056
        2.00333      0.0889056      0.0889056
        2.01843      0.0889056      0.0889056
        2.03354      0.0889056      0.0889056
        2.04864      0.0889056      0.0889056
        2.06374      0.0889056      0.0889056
        2.07884      0.0889056      0.0889056
        2.09394      0.0889056      0.0889056
        2.10904      0.0889056      0.0889056
        2.12414      0.0889056      0.0889056
        2.13924      0.0889056      0.0889056
        2.15434      0.0889056      0.0889056
        2.16944      0.0889056      0.0889056
        2.18455      0.0889056      0.0889056
        2.19965      0.0889056      0.0889056
        2.21475      0.0889056      0.0889056
        2.22985      0.0889056      0.0889056
        2.24495      0.0889056      0.0889056
        2.26005      0.0889056      0.0889056
        2.27515      0.0889056      0.0889056
        2.29025      0.0889056      0.0889056
        2.30535      0.0889056      0.0889056
        2.32045      0.0889056      0.0889056
        2.33556      0.0889056      0.0889056
        2.35066      0.0889056      0.0889056
        2.36576      0.0889056      0.0889056
        2.38086      0.0889056      0.0889056
        2.39596      0.0889056      0.0889056
        2.41106      0.0889056      0.0889056
        2.42616      0.0889056      0.0889056
        2.44126      0.0889056      0.0889056
        2.45636      0.0889056      0.0889056
        2.47146      0.0889056      0.0889056
        2.48657      0.0889056      0.0889056
        2.50167      0.0889056      0.0889056
        2.51677      0.0889056      0.0889056
        2.53187      0.0889056      0.0889056
        2.54697      0.0889056      0.0889056
        2.56207      0.0889056      0.0889056
        2.57717      0.0889056      0.0889056
        2.59227      0.0889056      0.0889056
        2.60737      0.0889056      0.0889056
        2.62247      0.0889056      0.0889056
        2.63758      0.0889056      0.0889056
        2.65268      0.0889056      0.0889056
        2.66778      0.0889056      0.0889056
        2.68288      0.0889056      0.0889056
        2.69798      0.0889056      0.0889056
        2.71308      0.0889056      0.0889056
        2.72818      0.0889056      0.0889056
        2.74328      0.0889056      0.0889056
        2.75838      0.0889056      0.0889056
        2.77348      0.0889056      0.0889056
        2.78859      0.0889056      0.0889056
        2.80369      0.0889056      0.0889056
        2.81879      0.0889056      0.0889056
        2.83389      0.0889056      0.0889056
        2.84899      0.0889056      0.0889056
        2.86409      0.0889056      0.0889056
        2.87919      0.0889056      0.0889056
        2.89429      0.0889056      0.0889056
        2.90939      0.0889056      0.0889056
        2.92449      0.0889056      0.0889056
         2.9396      0.0889056      0.0889056
         2.9547      0.0889056      0.0889056
         2.9698      0.0889056      0.0889056
         2.9849      0.0889056      0.0889056
            3.0      0.0889056      0.0889056
