           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.12329e-06    2.01326e-09    9.86777e-13    1.31071e-16    1.12531e-06
       0.025101    0.000763157    8.07416e-06    2.44601e-08    2.08412e-11    0.000771255
       0.040202      0.0092896    0.000252661    2.09245e-06    5.14064e-09     0.00954436
       0.055303      0.0363628     0.00190913    3.28907e-05    1.79694e-07       0.038305
       0.070404      0.0850868     0.00737437    0.000228065    2.41334e-06      0.0926916
      0.0855051       0.149889       0.019305    0.000968465    1.80473e-05       0.170181
       0.100606       0.221591      0.0390718     0.00292325    8.80779e-05       0.263675
       0.115707       0.285195      0.0598389     0.00546919     0.00020529       0.350708
       0.130808        0.34685       0.084377     0.00917179     0.00041727       0.440816
       0.145909       0.405051       0.111886      0.0141579    0.000764404       0.531859
        0.16101       0.458893       0.141582      0.0205001     0.00129083       0.622266
       0.176111       0.508119        0.17263      0.0282144      0.0020419       0.711005
       0.191212       0.552499       0.204478      0.0372624     0.00306203       0.797301
       0.206313       0.599556       0.241795       0.049137     0.00458011       0.895068
       0.221414       0.649636        0.28603      0.0649382     0.00686706        1.00747
       0.236515       0.692944       0.329182       0.082484     0.00977373        1.11438
       0.251616       0.730149       0.370717       0.101482      0.0133344        1.21568
       0.266717       0.762156       0.410293       0.121645      0.0175677        1.31166
       0.281818       0.789713       0.447714       0.142699      0.0224779         1.4026
       0.296919       0.813479       0.482898       0.164399      0.0280571        1.48883
        0.31202       0.833357       0.510362       0.179949      0.0316527        1.55532
       0.327121         0.8512       0.535592       0.194098      0.0347555        1.61565
       0.342222       0.867419       0.560128       0.208513      0.0379919        1.67405
       0.357323       0.882132       0.583681       0.223179      0.0413654        1.73036
       0.372424        0.89541       0.606687       0.238081      0.0448804        1.78506
       0.387525       0.907382       0.628931       0.253204      0.0485424        1.83806
       0.402626       0.917115       0.648245       0.267056      0.0520125        1.88443
       0.417727       0.921331       0.657196       0.273984      0.0538954        1.90641
       0.432828       0.925315       0.665968       0.280934      0.0558114        1.92803
       0.447929       0.929114       0.674581       0.287904      0.0577597        1.94936
        0.46303       0.932734       0.683021       0.294892      0.0597424        1.97039
       0.478131       0.936183       0.692262       0.301896      0.0617589         1.9921
       0.493232       0.939469       0.700454       0.308915      0.0638094        2.01265
       0.508333       0.940421       0.707009       0.316166      0.0665674        2.03016
       0.523434       0.942679       0.712182       0.323399       0.069947        2.04821
       0.538535       0.943747        0.71717       0.330615      0.0734114        2.06494
       0.553636       0.944751       0.721977       0.337758      0.0769534        2.08144
       0.568737       0.945693        0.72661       0.344823      0.0805716         2.0977
       0.583838       0.946577       0.731075       0.351807      0.0842591        2.11372
       0.598939       0.947407       0.735376       0.358707      0.0880241        2.12951
        0.61404       0.950724       0.745519       0.370339        0.09301        2.15959
       0.629141       0.953988       0.755693       0.382241       0.098181         2.1901
       0.644242       0.957245       0.765451       0.393968       0.103447        2.22011
       0.659343       0.959836       0.774809       0.405564       0.108802        2.24901
       0.674444       0.962456       0.783783        0.41698       0.114242        2.27746
       0.689545       0.964892        0.79239       0.428288       0.119763        2.30533
       0.704646       0.966811       0.798564       0.435407       0.122688        2.32347
