           IM.1         mean_x        sd_ln_x
           0.01      0.0138266      0.0430772
       0.025101      0.0348772       0.108128
       0.040202      0.0563731       0.173179
       0.055303      0.0785931        0.23823
       0.070404       0.101832       0.303281
      0.0855051       0.126405       0.368332
       0.100606       0.152486       0.430771
       0.115707        0.17537       0.430734
       0.130808       0.198253       0.430696
       0.145909       0.221136       0.430659
        0.16101       0.244018       0.430621
       0.176111       0.266899       0.430584
       0.191212       0.289779       0.430547
       0.206313       0.312657       0.430548
       0.221414       0.335534       0.430604
       0.236515       0.358413       0.430659
       0.251616       0.381292       0.430715
       0.266717       0.404173       0.430771
       0.281818       0.427054       0.430826
       0.296919       0.449937       0.430882
        0.31202       0.474883       0.432259
       0.327121       0.500393       0.433975
       0.342222       0.525942       0.435691
       0.357323        0.55153       0.437406
       0.372424       0.577159       0.439122
       0.387525       0.602827       0.440838
       0.402626       0.628159       0.442253
       0.417727       0.651718        0.44224
       0.432828       0.675277       0.442226
       0.447929       0.698836       0.442213
        0.46303       0.722394       0.442199
       0.478131       0.745952       0.442186
       0.493232        0.76951       0.442173
       0.508333       0.791356       0.444101
       0.523434       0.811866       0.447607
       0.538535       0.832449       0.451112
       0.553636       0.853105       0.454618
       0.568737       0.873835       0.458123
       0.583838       0.894641       0.461629
       0.598939       0.915523       0.465135
        0.61404       0.939151       0.462754
       0.629141        0.96293       0.459928
       0.644242       0.986653       0.457103
       0.659343        1.01032       0.454277
       0.674444        1.03393       0.451452
       0.689545        1.05749       0.448627
       0.704646        1.07875       0.445688
       0.719747        1.09491       0.442496
       0.734848        1.11103       0.439303
       0.749949        1.12712        0.43611
       0.765051        1.14316       0.432918
       0.780152        1.15918       0.429725
       0.795253        1.17516       0.426532
       0.810354        1.19216       0.425581
       0.825455        1.20964       0.425657
       0.840556        1.22713       0.425733
       0.855657        1.24461       0.425809
       0.870758         1.2621       0.425885
       0.885859        1.27958       0.425962
        0.90096         1.2976       0.425547
       0.916061        1.32332       0.417898
       0.931162        1.34895       0.410249
       0.946263        1.37449         0.4026
       0.961364        1.39993       0.394951
       0.976465        1.42529       0.387301
       0.991566        1.45057       0.379652
        1.00667         1.4534       0.369251
        1.02177        1.42825       0.355369
        1.03687         1.4036       0.341486
        1.05197        1.37941       0.327603
        1.06707        1.35568        0.31372
        1.08217        1.33239       0.299837
        1.09727        1.30953       0.285955
        1.11237        1.30799       0.280588
        1.12747         1.3111       0.277099
        1.14258        1.31422        0.27361
        1.15768        1.31736       0.270121
        1.17278         1.3205       0.266632
        1.18788        1.32365       0.263142
        1.20298        1.32943       0.260285
        1.21808        1.34591       0.259998
        1.23318        1.36238       0.259711
        1.24828        1.37885       0.259424
        1.26338        1.39532       0.259137
        1.27848        1.41179        0.25885
        1.29359        1.42825       0.258563
        1.30869        1.44491       0.258562
        1.32379        1.46172       0.258771
        1.33889        1.47854        0.25898
        1.35399        1.49535       0.259189
        1.36909        1.51217       0.259399
        1.38419        1.52899       0.259608
        1.39929        1.54581       0.259817
        1.41439        1.54247       0.261063
        1.42949        1.53814        0.26236
         1.4446        1.53381       0.263657
         1.4597        1.52948       0.264954
         1.4748        1.52515       0.266251
         1.4899        1.52081       0.267549
          1.505        1.51791       0.268416
         1.5201        1.51791       0.268416
