           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    3.82746e-16    7.72717e-58    8.66377e-15    3.85041e-53    9.04651e-15
       0.025101    7.88052e-09    8.43657e-34    3.55388e-10    8.67762e-37    8.23591e-09
       0.040202    5.76061e-06    3.47223e-23    3.89649e-08    5.53207e-29    5.79957e-06
       0.055303    0.000224518     9.5759e-17    7.27548e-07    8.83455e-24    0.000225246
       0.070404     0.00226758    1.94117e-12    5.87692e-06    7.09684e-20     0.00227345
      0.0855051      0.0107315     1.9046e-09    2.92029e-05    8.63616e-17      0.0107607
       0.100606      0.0313744    2.34333e-07    0.000104106    2.48427e-14      0.0314788
       0.115707      0.0569264    2.26265e-06    0.000224115    4.27103e-13      0.0571527
       0.130808      0.0910535    1.42444e-05    0.000432754    4.97687e-12      0.0915005
       0.145909       0.132492    6.45446e-05    0.000767057    4.24645e-11       0.133324
        0.16101         0.1794    0.000226253     0.00126851    2.80727e-10       0.180895
       0.176111       0.229648    0.000645764     0.00198172    1.50043e-09       0.232276
       0.191212       0.281223     0.00156241     0.00295207    6.69968e-09       0.285738
       0.206313       0.384127     0.00822696     0.00643265    1.93885e-07       0.398786
       0.221414       0.524184      0.0489956      0.0188117     1.7565e-05       0.592009
       0.236515       0.616356        0.12467      0.0408693    0.000320819       0.782216
       0.251616       0.674529       0.211349      0.0719898      0.0021713       0.960039
       0.266717       0.711281       0.290995       0.109432     0.00792625        1.11963
       0.281818       0.734539        0.35737       0.149716       0.019561        1.26119
       0.296919       0.749386       0.410489       0.190002      0.0374125        1.38729
        0.31202       0.776532       0.456642       0.222481        0.05193        1.50759
       0.327121       0.802409       0.498139       0.252136      0.0658208         1.6185
       0.342222       0.823575       0.535036       0.280468      0.0806718        1.71975
       0.357323       0.841057       0.567767       0.307378      0.0962392        1.81244
       0.372424       0.855625       0.596868       0.332834       0.112308        1.89764
       0.387525       0.867868       0.622638       0.356849       0.128686        1.97604
       0.402626        0.87961       0.646776       0.379438       0.144336        2.05016
       0.417727       0.895957        0.67462       0.400981       0.155776        2.12733
       0.432828       0.910375       0.700896        0.42187        0.16712        2.20026
       0.447929        0.92311       0.725718       0.442167       0.178381        2.26938
        0.46303       0.934333        0.74918       0.461966       0.189577        2.33506
       0.478131       0.944196       0.771358       0.481269       0.200771        2.39759
       0.493232       0.952824        0.79231       0.500131       0.211889        2.45715
       0.508333       0.955545       0.800504       0.509694       0.219573        2.48532
       0.523434       0.954081       0.799049        0.51188       0.224513        2.48952
       0.538535       0.952628       0.797611       0.514007        0.22938        2.49363
       0.553636       0.951151       0.796194       0.516076       0.234173        2.49759
       0.568737       0.949667       0.794795       0.518089       0.238891        2.50144
       0.583838       0.948177       0.793415       0.520047       0.243489        2.50513
       0.598939        0.94668       0.792052       0.521952       0.248059        2.50874
        0.61404       0.946946        0.79195       0.520773       0.246155        2.50582
       0.629141       0.947344       0.791937       0.519345        0.24375        2.50238
       0.644242        0.94774       0.791917       0.517899       0.241374        2.49893
       0.659343       0.948135       0.791892       0.516434       0.238937         2.4954
       0.674444        0.94853        0.79186        0.51495       0.236484        2.49182
       0.689545       0.948922       0.791821       0.513448       0.234015        2.48821
       0.704646       0.952111       0.798648       0.518577       0.235959        2.50529
       0.719747       0.960732       0.820128       0.538422       0.247847        2.56713
       0.734848       0.968149        0.84039       0.557922        0.25969        2.62615
       0.749949       0.974475       0.859437       0.577105        0.27163        2.68265
       0.765051       0.979822       0.877264       0.595995       0.283653        2.73673
       0.780152       0.984286       0.893858       0.614607       0.295797        2.78855
       0.795253       0.987964         0.9092        0.63295       0.308101        2.83822
       0.810354       0.989464       0.914938       0.636341       0.305899        2.84664
       0.825455       0.990156        0.91665       0.632779       0.296754        2.83634
       0.840556        0.99082        0.91836       0.629028       0.287416        2.82562
       0.855657       0.991456       0.920064       0.625065       0.277801        2.81439
       0.870758       0.992062       0.921761       0.620879       0.267827        2.80253
       0.885859       0.992639        0.92345       0.616456       0.257481        2.79003
        0.90096       0.993244        0.92555       0.612547       0.247591        2.77893
       0.916061       0.994578         0.9337       0.619313       0.246693        2.79428
       0.931162       0.995707       0.941535       0.626196       0.245744        2.80918
       0.946263       0.996722       0.949079       0.633193       0.244749        2.82374
       0.961364       0.997504       0.956148       0.640298       0.243711        2.83766
       0.976465       0.998112       0.962754       0.647504       0.242633          2.851
       0.991566       0.998582       0.968853       0.654804       0.241544        2.86378
        1.00667       0.998852       0.971604       0.654125        0.23385        2.85843
        1.02177       0.998763        0.97046       0.642809       0.217767         2.8298
        1.03687       0.998726       0.969136       0.630817       0.201616         2.8003
        1.05197       0.998568       0.967402       0.618122       0.185477        2.76957
        1.06707       0.998512       0.965611        0.60468       0.169432        2.73823
        1.08217       0.998674       0.963758       0.590454       0.153574        2.70646
        1.09727       0.998631       0.961281       0.575401          0.138        2.67331
        1.11237       0.998828       0.964675        0.57442       0.131523        2.66945
        1.12747        0.99907       0.968966       0.576292       0.126997        2.67132
        1.14258       0.999272        0.97313        0.57787       0.122474        2.67275
        1.15768       0.999441       0.977031       0.581223       0.117965        2.67566
        1.17278       0.999683       0.980641       0.583527       0.113485        2.67734
        1.18788        1.00034       0.983801       0.585844       0.109054        2.67904
        1.20298       0.999843       0.986756       0.592488       0.108916          2.688
        1.21808       0.998306        0.98965       0.615377       0.126712        2.73005
        1.23318       0.999886       0.991763       0.636983       0.145495        2.77413
        1.24828       0.999916       0.993461        0.65727       0.165148         2.8158
        1.26338       0.999937        0.99478       0.676313       0.185523        2.85655
        1.27848       0.999953       0.995809        0.69419       0.206492        2.89644
        1.29359       0.999978       0.996616       0.710959       0.227869        2.93542
        1.30869       0.999884       0.993273       0.701094       0.236736        2.93099
        1.32379       0.999375       0.981392       0.671727       0.237082        2.88958
        1.33889       0.998047       0.961679       0.643361       0.237826        2.84091
        1.35399       0.994936       0.935155       0.615822       0.238507        2.78442
        1.36909       0.989309       0.903971       0.589695       0.238851        2.72183
        1.38419       0.980501       0.870092       0.565019       0.238803        2.65441
        1.39929        0.96829       0.835147       0.541853       0.238082        2.58337
        1.41439       0.964518       0.823833        0.53023       0.230394        2.54898
        1.42949       0.960961       0.813219       0.518919       0.222418        2.51552
         1.4446       0.957085       0.802109       0.507376       0.214378        2.48095
         1.4597        0.95285       0.790474       0.495581       0.206328        2.44523
