           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    6.25207e-16    2.53876e-18    9.04051e-24    1.30329e-21    6.27747e-16
       0.025101    9.21037e-09    3.10677e-11    3.42547e-16    1.43916e-15    9.24144e-09
       0.040202    6.54633e-06    3.38136e-08    1.05992e-12    9.86697e-13    6.58014e-06
       0.055303    0.000257548    2.29017e-06    1.91053e-10    7.26893e-11    0.000259838
       0.070404     0.00260232    4.05709e-05    8.56429e-09    1.82615e-09      0.0026429
      0.0855051       0.012133    0.000325035    1.63787e-07    2.40326e-08      0.0124582
       0.100606      0.0347869     0.00150193    1.68896e-06    1.98288e-07      0.0362907
       0.115707      0.0679957     0.00383932    6.38669e-06      6.971e-07      0.0718421
       0.130808       0.112676     0.00806488    1.89502e-05    1.97343e-06       0.120761
       0.145909       0.166421       0.014713    4.71045e-05    4.76399e-06       0.181186
        0.16101       0.226183      0.0241654    0.000102365    1.01831e-05       0.250461
       0.176111       0.288932      0.0366272    0.000200292    1.97859e-05       0.325779
       0.191212       0.352063       0.052121    0.000360293    3.55889e-05        0.40458
       0.206313       0.464481      0.0933934     0.00111456    0.000113447       0.559102
       0.221414       0.607297       0.183735     0.00508451    0.000588303       0.796705
       0.236515       0.700495       0.280183      0.0149114     0.00205255       0.997642
       0.251616       0.759604       0.368322      0.0325589     0.00540027        1.16589
       0.266717       0.797221       0.442455      0.0580194      0.0115348        1.30923
       0.281818       0.821565       0.502331      0.0896268      0.0210775         1.4346
       0.296919       0.837433       0.549685       0.125011      0.0341731         1.5463
        0.31202       0.856947       0.585833       0.147932       0.042886         1.6336
       0.327121       0.875312       0.617977       0.167609      0.0503631        1.71126
       0.342222       0.890876       0.647228       0.187421      0.0582476        1.78377
       0.357323       0.904122       0.673848       0.207244      0.0664916         1.8517
       0.372424       0.915448       0.698083       0.226975      0.0750495        1.91556
       0.387525       0.925173       0.720164       0.246533      0.0838782        1.97575
       0.402626       0.934106       0.740739       0.265056      0.0922904        2.03219
       0.417727       0.944346       0.761946       0.279728      0.0977097        2.08373
       0.432828       0.953332         0.7821       0.294454       0.103142        2.13303
       0.447929       0.961163         0.8012       0.309245       0.108593         2.1802
        0.46303       0.967951       0.819267       0.324113       0.114066         2.2254
       0.478131       0.973785       0.836435       0.339022       0.119569        2.26881
       0.493232       0.978718        0.85242       0.354054       0.125107         2.3103
       0.508333       0.979639       0.857424       0.363965        0.13072        2.33175
       0.523434       0.977667       0.854078       0.369513       0.136391        2.33765
       0.538535       0.975609       0.850658       0.374855        0.14208         2.3432
       0.553636       0.973468       0.847376       0.380043       0.147753        2.34864
       0.568737       0.971251       0.844127       0.385056       0.153445        2.35388
       0.583838       0.968963       0.840914       0.389901        0.15915        2.35893
       0.598939       0.966609       0.837741       0.394595        0.16481        2.36376
        0.61404       0.968399       0.840946        0.39397       0.162773        2.36609
       0.629141       0.970447       0.844661       0.392951        0.16012        2.36818
       0.644242       0.972433       0.848405       0.391912        0.15748        2.37023
       0.659343       0.974354       0.852175       0.390855       0.154831        2.37222
       0.674444       0.976207        0.85597        0.38978       0.152174        2.37413
       0.689545        0.97799       0.859786       0.388685       0.149515        2.37598
       0.704646       0.978317       0.860238       0.387443       0.148272        2.37427
       0.719747       0.975363       0.853079       0.385939       0.150222         2.3646
       0.734848       0.972199       0.845917       0.384486       0.152162        2.35476
       0.749949        0.96883       0.838765       0.383079       0.154088        2.34476
       0.765051       0.965265       0.831636        0.38173       0.156017        2.33465
       0.780152       0.961511        0.82454       0.380401       0.157902        2.32435
       0.795253       0.957579       0.817487       0.379109       0.159764        2.31394
       0.810354       0.963734       0.829575       0.384226       0.159137        2.33667
       0.825455       0.973259       0.850324       0.392655       0.157245        2.37348
       0.840556       0.981155       0.870829       0.401664       0.155287        2.40893
       0.855657       0.987391       0.890599       0.411365       0.153343         2.4427
       0.870758       0.991999       0.909458       0.421941       0.151394        2.47479
       0.885859       0.995435       0.926916       0.433297       0.149581        2.50523
        0.90096       0.997522       0.941592       0.444959       0.148271        2.53234
       0.916061       0.997189        0.93962       0.447129       0.151507        2.53545
       0.931162       0.996828       0.937479       0.449254       0.154762        2.53832
       0.946263       0.996437       0.935308       0.451332        0.15801        2.54109
       0.961364       0.995932        0.93311       0.453364       0.161292         2.5437
       0.976465       0.995431       0.930912        0.45535       0.164585        2.54628
       0.991566       0.994952       0.928589       0.457292       0.167884        2.54872
        1.00667       0.994396       0.924713       0.450278       0.164805        2.53419
        1.02177       0.993707       0.918296        0.43152       0.153715        2.49724
        1.03687       0.992784       0.911134       0.412128       0.142721        2.45877
        1.05197       0.991833       0.902998       0.392116       0.131861        2.41881
        1.06707       0.990715        0.89406       0.371507       0.121179        2.37746
        1.08217       0.989495        0.88412        0.35033        0.11069        2.33463
        1.09727       0.987911       0.872798       0.328628       0.100445        2.28978
        1.11237       0.987591       0.868839        0.31798      0.0950048        2.26942
        1.12747       0.987575       0.866558       0.309723      0.0906465         2.2545
        1.14258       0.987545        0.86413       0.301347      0.0863586        2.23938
        1.15768         0.9875       0.861546       0.292856      0.0821453        2.22405
        1.17278       0.987439       0.858796       0.284257      0.0780113         2.2085
        1.18788        0.98736       0.855869       0.275557      0.0739611        2.19275
        1.20298       0.988607       0.859185       0.274034      0.0724421        2.19427
        1.21808       0.992839       0.886026       0.302415      0.0811238         2.2624
        1.23318       0.995601       0.908976       0.331367      0.0901944        2.32614
        1.24828        0.99741       0.928626       0.360821      0.0996693        2.38653
        1.26338       0.998539       0.944247       0.390695       0.109567        2.44305
        1.27848       0.997278       0.956413       0.420898       0.119908         2.4945
        1.29359       0.999596       0.967761       0.451316       0.130714        2.54939
        1.30869       0.999566       0.967674       0.457702       0.135049        2.55999
        1.32379       0.999214       0.960129       0.446716        0.13464         2.5407
        1.33889       0.998634       0.952311       0.436276       0.134475         2.5217
        1.35399       0.997857       0.941749       0.426371       0.134527         2.5005
        1.36909       0.996536       0.931151       0.416979        0.13475        2.47942
        1.38419       0.994683        0.91933        0.40807       0.135107        2.45719
        1.39929       0.992344         0.9067       0.399615       0.135551        2.43421
        1.41439       0.994249       0.915048       0.398078       0.130083        2.43746
        1.42949       0.995808       0.924104       0.396904        0.12444        2.44126
         1.4446       0.997118       0.932968       0.395791       0.118976        2.44485
         1.4597       0.998208       0.941295       0.394767       0.113745        2.44801
         1.4748       0.998871       0.948896       0.393866       0.108801        2.45043
         1.4899       0.999464        0.95598       0.393131       0.104197        2.45277
          1.505        0.99962       0.960163       0.392755       0.101336        2.45387
         1.5201        0.99962       0.960163       0.392755       0.101336        2.45387
         1.5352        0.99962       0.960163       0.392755       0.101336        2.45387
         1.5503        0.99962       0.960163       0.392755       0.101336        2.45387
         1.5654        0.99962       0.960163       0.392755       0.101336        2.45387
        1.58051        0.99962       0.960163       0.392755       0.101336        2.45387
        1.59561        0.99962       0.960163       0.392755       0.101336        2.45387
        1.61071        0.99962       0.960163       0.392755       0.101336        2.45387
        1.62581        0.99962       0.960163       0.392755       0.101336        2.45387
        1.64091        0.99962       0.960163       0.392755       0.101336        2.45387
        1.65601        0.99962       0.960163       0.392755       0.101336        2.45387
        1.67111        0.99962       0.960163       0.392755       0.101336        2.45387
        1.68621        0.99962       0.960163       0.392755       0.101336        2.45387
        1.70131        0.99962       0.960163       0.392755       0.101336        2.45387
        1.71641        0.99962       0.960163       0.392755       0.101336        2.45387
        1.73152        0.99962       0.960163       0.392755       0.101336        2.45387
        1.74662        0.99962       0.960163       0.392755       0.101336        2.45387
        1.76172        0.99962       0.960163       0.392755       0.101336        2.45387
        1.77682        0.99962       0.960163       0.392755       0.101336        2.45387
        1.79192        0.99962       0.960163       0.392755       0.101336        2.45387
        1.80702        0.99962       0.960163       0.392755       0.101336        2.45387
        1.82212        0.99962       0.960163       0.392755       0.101336        2.45387
        1.83722        0.99962       0.960163       0.392755       0.101336        2.45387
        1.85232        0.99962       0.960163       0.392755       0.101336        2.45387
        1.86742        0.99962       0.960163       0.392755       0.101336        2.45387
        1.88253        0.99962       0.960163       0.392755       0.101336        2.45387
        1.89763        0.99962       0.960163       0.392755       0.101336        2.45387
        1.91273        0.99962       0.960163       0.392755       0.101336        2.45387
        1.92783        0.99962       0.960163       0.392755       0.101336        2.45387
        1.94293        0.99962       0.960163       0.392755       0.101336        2.45387
        1.95803        0.99962       0.960163       0.392755       0.101336        2.45387
        1.97313        0.99962       0.960163       0.392755       0.101336        2.45387
        1.98823        0.99962       0.960163       0.392755       0.101336        2.45387
        2.00333        0.99962       0.960163       0.392755       0.101336        2.45387
        2.01843        0.99962       0.960163       0.392755       0.101336        2.45387
        2.03354        0.99962       0.960163       0.392755       0.101336        2.45387
        2.04864        0.99962       0.960163       0.392755       0.101336        2.45387
        2.06374        0.99962       0.960163       0.392755       0.101336        2.45387
        2.07884        0.99962       0.960163       0.392755       0.101336        2.45387
        2.09394        0.99962       0.960163       0.392755       0.101336        2.45387
        2.10904        0.99962       0.960163       0.392755       0.101336        2.45387
        2.12414        0.99962       0.960163       0.392755       0.101336        2.45387
        2.13924        0.99962       0.960163       0.392755       0.101336        2.45387
        2.15434        0.99962       0.960163       0.392755       0.101336        2.45387
        2.16944        0.99962       0.960163       0.392755       0.101336        2.45387
        2.18455        0.99962       0.960163       0.392755       0.101336        2.45387
        2.19965        0.99962       0.960163       0.392755       0.101336        2.45387
        2.21475        0.99962       0.960163       0.392755       0.101336        2.45387
        2.22985        0.99962       0.960163       0.392755       0.101336        2.45387
        2.24495        0.99962       0.960163       0.392755       0.101336        2.45387
        2.26005        0.99962       0.960163       0.392755       0.101336        2.45387
        2.27515        0.99962       0.960163       0.392755       0.101336        2.45387
        2.29025        0.99962       0.960163       0.392755       0.101336        2.45387
        2.30535        0.99962       0.960163       0.392755       0.101336        2.45387
        2.32045        0.99962       0.960163       0.392755       0.101336        2.45387
        2.33556        0.99962       0.960163       0.392755       0.101336        2.45387
        2.35066        0.99962       0.960163       0.392755       0.101336        2.45387
        2.36576        0.99962       0.960163       0.392755       0.101336        2.45387
        2.38086        0.99962       0.960163       0.392755       0.101336        2.45387
        2.39596        0.99962       0.960163       0.392755       0.101336        2.45387
        2.41106        0.99962       0.960163       0.392755       0.101336        2.45387
        2.42616        0.99962       0.960163       0.392755       0.101336        2.45387
        2.44126        0.99962       0.960163       0.392755       0.101336        2.45387
        2.45636        0.99962       0.960163       0.392755       0.101336        2.45387
        2.47146        0.99962       0.960163       0.392755       0.101336        2.45387
        2.48657        0.99962       0.960163       0.392755       0.101336        2.45387
        2.50167        0.99962       0.960163       0.392755       0.101336        2.45387
        2.51677        0.99962       0.960163       0.392755       0.101336        2.45387
        2.53187        0.99962       0.960163       0.392755       0.101336        2.45387
        2.54697        0.99962       0.960163       0.392755       0.101336        2.45387
        2.56207        0.99962       0.960163       0.392755       0.101336        2.45387
        2.57717        0.99962       0.960163       0.392755       0.101336        2.45387
        2.59227        0.99962       0.960163       0.392755       0.101336        2.45387
        2.60737        0.99962       0.960163       0.392755       0.101336        2.45387
        2.62247        0.99962       0.960163       0.392755       0.101336        2.45387
        2.63758        0.99962       0.960163       0.392755       0.101336        2.45387
        2.65268        0.99962       0.960163       0.392755       0.101336        2.45387
        2.66778        0.99962       0.960163       0.392755       0.101336        2.45387
        2.68288        0.99962       0.960163       0.392755       0.101336        2.45387
        2.69798        0.99962       0.960163       0.392755       0.101336        2.45387
        2.71308        0.99962       0.960163       0.392755       0.101336        2.45387
        2.72818        0.99962       0.960163       0.392755       0.101336        2.45387
        2.74328        0.99962       0.960163       0.392755       0.101336        2.45387
        2.75838        0.99962       0.960163       0.392755       0.101336        2.45387
        2.77348        0.99962       0.960163       0.392755       0.101336        2.45387
        2.78859        0.99962       0.960163       0.392755       0.101336        2.45387
        2.80369        0.99962       0.960163       0.392755       0.101336        2.45387
        2.81879        0.99962       0.960163       0.392755       0.101336        2.45387
        2.83389        0.99962       0.960163       0.392755       0.101336        2.45387
        2.84899        0.99962       0.960163       0.392755       0.101336        2.45387
        2.86409        0.99962       0.960163       0.392755       0.101336        2.45387
        2.87919        0.99962       0.960163       0.392755       0.101336        2.45387
        2.89429        0.99962       0.960163       0.392755       0.101336        2.45387
        2.90939        0.99962       0.960163       0.392755       0.101336        2.45387
        2.92449        0.99962       0.960163       0.392755       0.101336        2.45387
         2.9396        0.99962       0.960163       0.392755       0.101336        2.45387
         2.9547        0.99962       0.960163       0.392755       0.101336        2.45387
         2.9698        0.99962       0.960163       0.392755       0.101336        2.45387
         2.9849        0.99962       0.960163       0.392755       0.101336        2.45387
            3.0        0.99962       0.960163       0.392755       0.101336        2.45387
