              t           Rate
         0.0001      0.0320747
         0.0049      0.0226613
         0.0097       0.021206
         0.0145      0.0203723
         0.0193      0.0197887
         0.0241      0.0193398
         0.0289      0.0189854
         0.0337      0.0186799
         0.0385      0.0184164
         0.0433       0.018185
         0.0481      0.0179787
         0.0529      0.0177926
         0.0577      0.0176231
         0.0625      0.0175236
         0.0673      0.0173181
         0.0721      0.0171848
         0.0769      0.0170602
         0.0817      0.0169434
         0.0865      0.0168334
         0.0913      0.0167295
         0.0961       0.016631
         0.1009      0.0165374
         0.1057      0.0164483
         0.1105      0.0163632
         0.1153      0.0162818
         0.1201      0.0162037
         0.1249      0.0161308
         0.1297      0.0160587
         0.1345      0.0159893
         0.1393      0.0159224
         0.1441      0.0158578
         0.1489      0.0157953
         0.1537      0.0157349
         0.1585      0.0156763
         0.1633      0.0156195
         0.1681      0.0155644
         0.1729      0.0155109
         0.1777      0.0154588
         0.1825      0.0154082
         0.1873      0.0153589
         0.1921      0.0153108
         0.1969       0.015264
         0.2017      0.0152183
         0.2065      0.0151737
         0.2113      0.0151301
         0.2161      0.0150875
         0.2209      0.0150459
         0.2257      0.0150132
         0.2305      0.0149733
         0.2353      0.0149338
         0.2401      0.0148956
         0.2449      0.0148582
         0.2497      0.0148214
         0.2545      0.0147854
         0.2593      0.0147501
         0.2641      0.0147154
         0.2689      0.0146813
         0.2737      0.0146479
         0.2785       0.014615
         0.2833      0.0145828
         0.2881       0.014551
         0.2929      0.0145198
         0.2977      0.0144891
         0.3025      0.0144589
         0.3073      0.0144292
         0.3121      0.0144068
         0.3169       0.014378
         0.3217      0.0143497
         0.3265      0.0143218
         0.3313      0.0142943
         0.3361      0.0142672
         0.3409      0.0142318
         0.3457      0.0142055
         0.3505      0.0141795
         0.3553      0.0141539
         0.3601      0.0141286
         0.3649      0.0141037
         0.3697       0.014079
         0.3745      0.0140548
         0.3793      0.0140308
         0.3841      0.0140071
         0.3889      0.0139837
         0.3937      0.0139607
         0.3985      0.0139379
         0.4033      0.0139153
         0.4081      0.0138931
         0.4129      0.0138711
         0.4177      0.0138494
         0.4225      0.0138279
         0.4273      0.0138066
         0.4321      0.0137856
         0.4369      0.0137649
         0.4417      0.0137443
         0.4465       0.013724
         0.4513      0.0137039
         0.4561      0.0136841
         0.4609      0.0136644
         0.4657      0.0136449
         0.4705      0.0136257
         0.4753      0.0136066
         0.4801      0.0135877
         0.4849      0.0135691
         0.4897      0.0135506
         0.4945      0.0135323
         0.4993      0.0135141
         0.5041      0.0134962
         0.5089      0.0134784
         0.5137      0.0134608
         0.5185      0.0134433
         0.5233      0.0134261
         0.5281      0.0134089
         0.5329       0.013392
         0.5377      0.0133751
         0.5425      0.0133585
         0.5473       0.013342
         0.5521      0.0133256
         0.5569      0.0133094
         0.5617      0.0132933
         0.5665      0.0132773
         0.5713      0.0132615
         0.5761      0.0132459
         0.5809      0.0132303
         0.5857      0.0132149
         0.5905      0.0131996
         0.5953      0.0131844
         0.6001      0.0131694
         0.6049      0.0131545
         0.6097      0.0131397
         0.6145       0.013125
         0.6193      0.0131104
         0.6241       0.013096
         0.6289      0.0130817
         0.6337      0.0130674
         0.6385      0.0130533
         0.6433      0.0130393
         0.6481      0.0130254
         0.6529      0.0130116
         0.6577      0.0129979
         0.6625      0.0129843
         0.6673      0.0129708
         0.6721      0.0129574
         0.6769      0.0129529
         0.6817      0.0129396
         0.6865      0.0129265
         0.6913      0.0129135
         0.6961      0.0129006
         0.7009      0.0128877
         0.7057       0.012875
         0.7105      0.0128623
         0.7153      0.0128497
         0.7201      0.0128372
         0.7249      0.0128248
         0.7297      0.0128125
         0.7345      0.0128002
         0.7393      0.0127881
         0.7441       0.012776
         0.7489       0.012764
         0.7537      0.0127521
         0.7585      0.0127402
         0.7633      0.0127284
