              t           Rate
         0.0001     0.00793938
         0.0049     0.00533592
         0.0097     0.00495759
         0.0145     0.00474738
         0.0193     0.00460186
         0.0241     0.00449366
         0.0289     0.00440723
         0.0337     0.00433689
         0.0385      0.0042745
         0.0433     0.00422141
         0.0481     0.00417453
         0.0529     0.00413262
         0.0577     0.00409476
         0.0625     0.00406028
         0.0673     0.00402864
         0.0721     0.00399943
         0.0769     0.00397232
         0.0817     0.00394705
         0.0865     0.00392338
         0.0913     0.00390114
         0.0961     0.00388017
         0.1009     0.00386034
         0.1057     0.00384359
         0.1105     0.00382572
         0.1153      0.0038087
         0.1201     0.00379245
         0.1249     0.00377691
         0.1297     0.00376202
         0.1345     0.00374774
         0.1393     0.00373401
         0.1441     0.00372081
         0.1489     0.00370808
         0.1537     0.00369581
         0.1585     0.00368395
         0.1633     0.00367249
         0.1681      0.0036614
         0.1729     0.00365065
         0.1777     0.00364023
         0.1825      0.0036376
         0.1873     0.00362776
         0.1921     0.00361819
         0.1969     0.00360889
         0.2017     0.00359984
         0.2065     0.00359102
         0.2113     0.00358243
         0.2161     0.00357405
         0.2209     0.00356588
         0.2257      0.0035579
         0.2305     0.00355011
         0.2353     0.00354249
         0.2401     0.00353505
         0.2449     0.00352777
         0.2497     0.00352065
         0.2545     0.00351367
         0.2593     0.00350684
         0.2641     0.00350016
         0.2689      0.0034936
         0.2737     0.00348717
         0.2785     0.00348087
         0.2833     0.00347468
         0.2881     0.00346861
         0.2929     0.00346266
         0.2977      0.0034568
         0.3025     0.00345106
         0.3073     0.00344541
         0.3121     0.00343986
         0.3169      0.0034344
         0.3217     0.00342903
         0.3265     0.00342375
         0.3313     0.00341856
         0.3361     0.00341345
         0.3409     0.00340842
         0.3457     0.00340346
         0.3505     0.00339859
         0.3553     0.00339378
         0.3601     0.00338905
         0.3649     0.00338438
         0.3697     0.00337978
         0.3745     0.00337525
         0.3793     0.00337078
         0.3841     0.00336638
         0.3889     0.00336203
         0.3937     0.00335774
         0.3985     0.00335351
         0.4033     0.00334934
         0.4081     0.00334522
         0.4129     0.00334115
         0.4177     0.00333713
         0.4225     0.00333317
         0.4273     0.00332925
         0.4321     0.00332539
         0.4369     0.00332156
         0.4417     0.00331779
         0.4465     0.00331406
         0.4513     0.00331037
         0.4561     0.00330673
         0.4609     0.00330313
         0.4657     0.00329957
         0.4705     0.00329605
         0.4753     0.00329257
         0.4801     0.00328912
         0.4849     0.00328572
         0.4897     0.00328235
         0.4945     0.00327902
         0.4993     0.00327572
         0.5041     0.00327246
         0.5089     0.00326923
         0.5137     0.00326603
         0.5185     0.00326287
         0.5233     0.00325974
         0.5281     0.00325664
         0.5329     0.00325357
         0.5377     0.00325053
         0.5425     0.00324752
         0.5473     0.00324454
         0.5521     0.00324159
         0.5569     0.00323867
         0.5617     0.00323577
         0.5665      0.0032329
         0.5713     0.00323006
         0.5761     0.00322724
         0.5809     0.00322445
         0.5857     0.00322168
         0.5905     0.00321894
         0.5953     0.00321623
         0.6001     0.00321353
         0.6049     0.00321086
         0.6097     0.00320822
         0.6145     0.00320559
         0.6193     0.00320299
         0.6241     0.00320041
         0.6289     0.00319785
         0.6337     0.00319531
         0.6385      0.0031928
         0.6433      0.0031903
         0.6481     0.00318783
         0.6529     0.00318537
         0.6577     0.00318293
         0.6625     0.00318052
         0.6673     0.00317812
         0.6721     0.00317574
         0.6769     0.00317338
         0.6817     0.00317104
         0.6865     0.00316871
         0.6913     0.00316641
         0.6961     0.00316412
         0.7009     0.00316184
         0.7057     0.00315959
         0.7105     0.00315735
         0.7153     0.00315513
         0.7201     0.00315292
         0.7249     0.00315073
         0.7297     0.00314856
         0.7345      0.0031464
         0.7393     0.00314425
         0.7441     0.00314212
         0.7489     0.00314001
         0.7537     0.00313791
         0.7585      0.0031341
         0.7633     0.00313204
         0.7681     0.00312999
         0.7729     0.00312795
         0.7777     0.00312593
         0.7825     0.00312392
         0.7873     0.00312192
         0.7921     0.00311994
         0.7969     0.00311797
         0.8017     0.00311601
         0.8065     0.00311406
         0.8113     0.00311213
         0.8161     0.00311021
         0.8209      0.0031083
         0.8257     0.00310641
         0.8305     0.00310452
         0.8353     0.00310265
         0.8401     0.00310079
         0.8449     0.00309894
         0.8497      0.0030971
         0.8545     0.00309528
         0.8593     0.00309346
         0.8641     0.00309166
         0.8689     0.00308986
         0.8737     0.00308808
         0.8785     0.00308631
         0.8833     0.00308455
         0.8881     0.00308279
         0.8929     0.00308105
         0.8977     0.00307932
         0.9025      0.0030776
         0.9073     0.00307589
         0.9121     0.00307419
         0.9169     0.00307249
         0.9217     0.00307081
         0.9265     0.00306914
         0.9313     0.00306748
         0.9361     0.00306582
         0.9409     0.00306418
         0.9457     0.00306254
         0.9505     0.00306091
         0.9553     0.00305929
         0.9601     0.00305768
         0.9649     0.00305608
         0.9697     0.00305449
         0.9745     0.00305291
         0.9793     0.00305133
         0.9841     0.00304976
         0.9889      0.0030482
         0.9937     0.00304665
         0.9985     0.00304511
         1.0033     0.00304357
         1.0081     0.00304205
         1.0129     0.00304053
         1.0177     0.00303902
         1.0225     0.00303751
         1.0273     0.00303602
         1.0321     0.00303453
         1.0369     0.00303305
         1.0417     0.00303157
         1.0465     0.00303011
         1.0513     0.00302865
         1.0561     0.00302719
         1.0609     0.00302575
         1.0657     0.00302431
         1.0705     0.00302288
         1.0753     0.00302146
         1.0801     0.00302004
         1.0849     0.00301863
         1.0897     0.00301722
         1.0945     0.00301583
         1.0993     0.00301444
         1.1041     0.00301305
         1.1089     0.00301167
         1.1137      0.0030103
         1.1185     0.00300894
         1.1233     0.00300758
         1.1281     0.00300623
         1.1329     0.00300488
         1.1377     0.00300354
         1.1425     0.00300221
         1.1473     0.00300088
         1.1521     0.00299955
         1.1569     0.00299824
         1.1617     0.00299693
         1.1665     0.00299562
         1.1713     0.00299432
         1.1761     0.00299303
         1.1809     0.00299174
         1.1857     0.00299046
         1.1905     0.00298919
         1.1953     0.00298791
         1.2001     0.00298665
