              t           Rate
         0.0001    0.000602249
         0.0049    0.000364941
         0.0097    0.000325411
         0.0145    0.000294157
         0.0193    0.000275995
         0.0241    0.000262089
         0.0289    0.000250871
         0.0337    0.000241503
         0.0385    0.000233505
         0.0433     0.00022695
         0.0481    0.000220379
         0.0529     0.00021475
         0.0577    0.000209743
         0.0625    0.000205179
         0.0673    0.000200992
         0.0721    0.000197127
         0.0769    0.000193541
         0.0817      0.0001902
         0.0865    0.000187074
         0.0913     0.00018414
         0.0961    0.000181376
         0.1009    0.000178765
         0.1057    0.000176293
         0.1105    0.000173946
         0.1153    0.000171714
         0.1201    0.000169586
         0.1249    0.000167556
         0.1297    0.000165613
         0.1345    0.000163747
         0.1393     0.00016196
         0.1441    0.000160244
         0.1489    0.000158594
         0.1537    0.000157004
         0.1585    0.000155572
         0.1633    0.000154093
         0.1681    0.000152663
         0.1729    0.000151281
         0.1777    0.000149943
         0.1825    0.000148647
         0.1873    0.000147391
         0.1921    0.000146172
         0.1969    0.000144988
         0.2017    0.000143838
         0.2065     0.00014272
         0.2113    0.000141633
         0.2161    0.000140574
         0.2209    0.000139543
         0.2257    0.000138538
         0.2305    0.000137559
         0.2353    0.000136603
         0.2401    0.000135772
         0.2449     0.00013486
         0.2497     0.00013397
         0.2545    0.000133099
         0.2593    0.000132249
         0.2641    0.000131416
         0.2689    0.000130602
         0.2737    0.000129805
         0.2785    0.000129025
         0.2833    0.000128261
         0.2881    0.000127512
         0.2929    0.000126778
         0.2977    0.000126059
         0.3025    0.000125353
         0.3073    0.000124661
         0.3121    0.000123981
         0.3169    0.000123315
         0.3217     0.00012266
         0.3265    0.000122017
         0.3313    0.000121385
         0.3361    0.000120765
         0.3409    0.000120155
         0.3457    0.000119555
         0.3505    0.000118966
         0.3553    0.000118386
         0.3601    0.000117816
         0.3649    0.000117254
         0.3697    0.000116702
         0.3745    0.000116159
         0.3793    0.000115624
         0.3841    0.000115097
         0.3889    0.000114578
         0.3937    0.000114067
         0.3985    0.000113563
         0.4033    0.000113067
         0.4081    0.000112578
         0.4129    0.000112096
         0.4177    0.000111621
         0.4225    0.000111152
         0.4273     0.00011069
         0.4321    0.000110235
         0.4369    0.000109785
         0.4417    0.000109342
         0.4465    0.000108904
         0.4513    0.000108472
         0.4561    0.000108046
         0.4609    0.000107625
         0.4657     0.00010721
         0.4705      0.0001068
         0.4753    0.000106395
         0.4801    0.000105995
         0.4849      0.0001056
         0.4897     0.00010521
         0.4945    0.000104824
         0.4993    0.000104443
         0.5041    0.000104067
         0.5089    0.000103695
         0.5137    0.000103327
         0.5185    0.000102964
         0.5233    0.000102604
         0.5281    0.000102249
         0.5329    0.000101898
         0.5377     0.00010155
         0.5425    0.000101207
         0.5473    0.000100867
         0.5521    0.000100531
         0.5569    0.000100199
         0.5617    9.98696e-05
         0.5665    9.95442e-05
         0.5713    9.92222e-05
         0.5761    9.89035e-05
         0.5809    9.85882e-05
         0.5857     9.8276e-05
         0.5905    9.79671e-05
         0.5953    9.76613e-05
         0.6001    9.73585e-05
         0.6049    9.70587e-05
         0.6097    9.67619e-05
         0.6145    9.64681e-05
         0.6193     9.6177e-05
         0.6241    9.58888e-05
         0.6289    9.56033e-05
         0.6337    9.53206e-05
         0.6385    9.50405e-05
         0.6433     9.4763e-05
         0.6481    9.44882e-05
         0.6529    9.42158e-05
         0.6577     9.3946e-05
         0.6625    9.36786e-05
         0.6673    9.34137e-05
         0.6721    9.31511e-05
         0.6769    9.28909e-05
         0.6817     9.2633e-05
         0.6865    9.23773e-05
         0.6913    9.21239e-05
         0.6961    9.18727e-05
         0.7009    9.16237e-05
         0.7057    9.13768e-05
         0.7105     9.1132e-05
         0.7153    9.08893e-05
         0.7201    9.06486e-05
         0.7249      9.041e-05
         0.7297    9.01733e-05
         0.7345    8.99386e-05
         0.7393    8.97058e-05
         0.7441    8.94749e-05
         0.7489    8.92459e-05
         0.7537    8.90187e-05
         0.7585    8.87933e-05
         0.7633    8.85698e-05
         0.7681     8.8348e-05
         0.7729    8.81279e-05
         0.7777    8.79096e-05
         0.7825     8.7693e-05
         0.7873     8.7478e-05
         0.7921    8.72648e-05
         0.7969    8.70531e-05
         0.8017     8.6843e-05
         0.8065    8.66346e-05
         0.8113    8.64276e-05
         0.8161    8.61715e-05
         0.8209    8.59677e-05
         0.8257    8.57654e-05
         0.8305    8.55645e-05
         0.8353    8.53652e-05
         0.8401    8.51672e-05
         0.8449    8.49708e-05
         0.8497    8.47757e-05
         0.8545     8.4582e-05
         0.8593    8.43897e-05
         0.8641    8.41987e-05
         0.8689    8.40091e-05
         0.8737    8.38209e-05
         0.8785    8.36339e-05
         0.8833    8.34482e-05
         0.8881    8.32638e-05
         0.8929    8.30807e-05
         0.8977    8.28988e-05
         0.9025    8.27182e-05
         0.9073    8.25388e-05
         0.9121    8.23606e-05
         0.9169    8.21835e-05
         0.9217    8.20077e-05
         0.9265     8.1833e-05
         0.9313    8.16595e-05
         0.9361    8.14871e-05
         0.9409    8.13158e-05
         0.9457    8.11457e-05
         0.9505    8.09766e-05
         0.9553    8.08086e-05
         0.9601    8.06417e-05
         0.9649    8.04759e-05
         0.9697    8.03111e-05
         0.9745    8.01474e-05
         0.9793    7.99847e-05
         0.9841     7.9823e-05
         0.9889    7.96623e-05
         0.9937    7.95026e-05
         0.9985    7.93439e-05
         1.0033    7.91861e-05
         1.0081    7.90294e-05
         1.0129    7.88735e-05
         1.0177    7.87187e-05
         1.0225    7.85647e-05
         1.0273    7.84117e-05
         1.0321    7.82596e-05
         1.0369    7.81084e-05
         1.0417    7.79581e-05
         1.0465    7.78086e-05
         1.0513    7.76601e-05
         1.0561    7.75124e-05
         1.0609    7.73656e-05
         1.0657    7.72879e-05
         1.0705    7.71427e-05
         1.0753    7.69984e-05
         1.0801    7.68548e-05
         1.0849    7.67121e-05
         1.0897    7.65702e-05
         1.0945    7.64291e-05
         1.0993    7.62887e-05
         1.1041    7.61492e-05
         1.1089    7.60104e-05
         1.1137    7.58724e-05
         1.1185    7.57352e-05
         1.1233    7.55988e-05
         1.1281     7.5463e-05
         1.1329    7.53281e-05
         1.1377    7.51938e-05
         1.1425    7.50603e-05
         1.1473    7.49275e-05
         1.1521    7.47954e-05
         1.1569     7.4664e-05
         1.1617    7.45334e-05
         1.1665    7.44034e-05
         1.1713    7.42741e-05
         1.1761    7.41455e-05
         1.1809    7.40175e-05
         1.1857    7.38903e-05
         1.1905    7.37637e-05
         1.1953    7.36377e-05
         1.2001    7.35124e-05
