            EDP         mean_x        sd_ln_x
           2.95        88191.7       0.478814
          2.975        88362.3       0.476792
            3.0        88527.9       0.474824
          3.025        88688.7        0.47291
           3.05        88844.8       0.471046
          3.075        88996.4       0.469233
            3.1        89143.6       0.467469
          3.125        89286.6       0.465752
           3.15        89425.4       0.464081
          3.175        89560.2       0.462455
            3.2        89691.2       0.460873
          3.225        89818.4       0.459333
           3.25        89941.9       0.457834
          3.275        90062.0       0.456375
            3.3        90178.6       0.454955
          3.325        90291.9       0.453574
           3.35        90401.9       0.452229
          3.375        90508.9       0.450919
            3.4        90612.8       0.449645
          3.425        90713.8       0.448405
           3.45        90811.9       0.447197
          3.475        90907.3       0.446022
            3.5        91000.1       0.444878
          3.525        91090.2       0.443764
           3.55        91177.8       0.442679
          3.575        91263.0       0.441623
            3.6        91345.8       0.440596
          3.625        91426.3       0.439595
           3.65        91504.5        0.43862
          3.675        91580.6       0.437672
            3.7        91654.6       0.436748
          3.725        91726.6       0.435848
           3.75        91796.6       0.434972
          3.775        91864.7       0.434119
            3.8        91930.9       0.433288
          3.825        91995.3       0.432479
           3.85        92058.0       0.431691
          3.875        92119.0       0.430924
            3.9        92178.3       0.430176
          3.925        92236.0       0.429448
           3.95        92292.1       0.428739
          3.975        92346.8       0.428048
            4.0        92400.0       0.427375
          4.025        92451.7        0.42672
           4.05        92502.1       0.426081
          4.075        92551.1       0.425459
            4.1        92598.8       0.424853
          4.125        92645.3       0.424262
           4.15        92690.5       0.423686
          4.175        92734.5       0.423126
            4.2        92777.4       0.422579
          4.225        92819.1       0.422047
           4.25        92859.8       0.421528
          4.275        92899.4       0.421022
            4.3        92937.9       0.420529
          4.325        92975.4       0.420049
           4.35        93012.0        0.41958
          4.375        93047.6       0.419124
            4.4        93082.3       0.418679
          4.425        93116.1       0.418245
           4.45        93149.0       0.417823
          4.475        93181.1        0.41741
            4.5        93212.3       0.417008
          4.525        93242.8       0.416617
           4.55        93272.5       0.416235
          4.575        93301.4       0.415862
            4.6        93329.6       0.415499
          4.625        93357.0       0.415145
           4.65        93383.8       0.414799
          4.675        93409.9       0.414462
            4.7        93435.3       0.414134
          4.725        93460.1       0.413813
           4.75        93484.3       0.413501
          4.775        93507.8       0.413196
            4.8        93530.8       0.412899
          4.825        93553.2       0.412609
           4.85        93575.1       0.412326
          4.875        93596.4       0.412049
            4.9        93617.1        0.41178
          4.925        93637.4       0.411517
           4.95        93657.2       0.411261
          4.975        93676.4       0.411011
            5.0        93695.2       0.410766
