              t           Rate
         0.0001       0.252743
         0.0049       0.160927
         0.0097       0.146127
         0.0145       0.137686
         0.0193         0.1318
         0.0241       0.127335
         0.0289        0.12373
         0.0337       0.120731
         0.0385       0.118163
         0.0433        0.11592
         0.0481       0.113859
         0.0529       0.112075
         0.0577        0.11046
         0.0625       0.108984
         0.0673       0.107627
         0.0721       0.106371
         0.0769       0.105204
         0.0817       0.104114
         0.0865       0.103091
         0.0913       0.102129
         0.0961        0.10122
         0.1009        0.10036
         0.1057      0.0995435
         0.1105      0.0987667
         0.1153       0.098026
         0.1201      0.0973184
         0.1249      0.0966412
         0.1297      0.0959919
         0.1345      0.0953685
         0.1393      0.0947691
         0.1441       0.094192
         0.1489      0.0936357
         0.1537      0.0930987
         0.1585      0.0925799
         0.1633      0.0920781
         0.1681      0.0915923
         0.1729      0.0911215
         0.1777      0.0906649
         0.1825      0.0902217
         0.1873      0.0897912
         0.1921      0.0893686
         0.1969      0.0890034
         0.2017      0.0886061
         0.2065      0.0882192
         0.2113      0.0878421
         0.2161      0.0874743
         0.2209      0.0871154
         0.2257      0.0867651
         0.2305      0.0863977
         0.2353      0.0860636
         0.2401      0.0857371
         0.2449      0.0854176
         0.2497       0.085105
         0.2545       0.084799
         0.2593      0.0844994
         0.2641      0.0842058
         0.2689       0.083918
         0.2737      0.0836359
         0.2785      0.0833593
         0.2833      0.0830879
         0.2881      0.0828215
         0.2929        0.08256
         0.2977      0.0823032
         0.3025       0.082051
         0.3073      0.0818031
         0.3121      0.0815596
         0.3169      0.0813201
         0.3217      0.0810847
         0.3265      0.0808531
         0.3313      0.0806253
         0.3361      0.0804011
         0.3409      0.0801804
         0.3457      0.0799632
         0.3505      0.0797492
         0.3553      0.0795386
         0.3601       0.079331
         0.3649      0.0791265
         0.3697       0.078925
         0.3745      0.0787264
         0.3793      0.0785305
         0.3841      0.0783374
         0.3889       0.078147
         0.3937      0.0779592
         0.3985      0.0777739
         0.4033      0.0775911
         0.4081      0.0774106
         0.4129      0.0772326
         0.4177      0.0770568
         0.4225      0.0768832
         0.4273      0.0767119
         0.4321      0.0765426
         0.4369      0.0763755
         0.4417      0.0762103
         0.4465      0.0760472
         0.4513       0.075886
         0.4561      0.0757267
         0.4609      0.0755693
         0.4657      0.0754136
         0.4705      0.0752598
         0.4753      0.0751077
         0.4801      0.0749573
         0.4849      0.0748085
         0.4897      0.0746614
         0.4945      0.0745159
         0.4993       0.074372
         0.5041      0.0742296
         0.5089      0.0740442
         0.5137      0.0739048
         0.5185      0.0737668
         0.5233      0.0736302
         0.5281       0.073495
         0.5329      0.0733612
         0.5377      0.0732288
         0.5425      0.0730976
         0.5473      0.0729752
         0.5521      0.0728466
         0.5569      0.0727192
         0.5617       0.072593
         0.5665      0.0724681
         0.5713      0.0723443
         0.5761      0.0722217
         0.5809      0.0721002
         0.5857      0.0719798
         0.5905      0.0718605
         0.5953      0.0717423
         0.6001      0.0716252
         0.6049      0.0715091
         0.6097       0.071394
         0.6145      0.0712799
         0.6193      0.0711669
         0.6241      0.0710548
         0.6289      0.0709436
         0.6337      0.0708334
         0.6385      0.0707242
         0.6433      0.0706158
         0.6481      0.0705084
         0.6529      0.0704018
         0.6577      0.0702961
         0.6625      0.0701913
         0.6673      0.0700873
         0.6721      0.0699841
         0.6769      0.0698818
         0.6817      0.0697803
         0.6865      0.0696795
         0.6913      0.0695796
         0.6961      0.0694804
         0.7009       0.069382
         0.7057      0.0692843
         0.7105      0.0691874
         0.7153      0.0690912
         0.7201      0.0689962
         0.7249      0.0689015
         0.7297      0.0688074
         0.7345       0.068714
         0.7393      0.0686213
         0.7441      0.0685293
         0.7489       0.068438
         0.7537      0.0683473
         0.7585      0.0682572
         0.7633      0.0681678
         0.7681       0.068079
         0.7729      0.0679908
         0.7777      0.0679033
         0.7825      0.0678163
         0.7873      0.0677299
         0.7921      0.0676442
         0.7969       0.067559
         0.8017      0.0674743
         0.8065      0.0673903
         0.8113      0.0673068
         0.8161      0.0672238
         0.8209      0.0671414
         0.8257      0.0670596
         0.8305      0.0669782
         0.8353      0.0668974
         0.8401      0.0668172
         0.8449      0.0667374
         0.8497      0.0666581
         0.8545      0.0665793
         0.8593      0.0665011
         0.8641      0.0664233
         0.8689       0.066346
         0.8737      0.0662692
         0.8785      0.0661928
         0.8833      0.0661169
         0.8881      0.0660415
         0.8929      0.0659665
         0.8977       0.065892
         0.9025       0.065818
         0.9073      0.0657443
         0.9121      0.0656711
         0.9169      0.0655984
         0.9217       0.065526
         0.9265      0.0654541
         0.9313      0.0653826
         0.9361      0.0653115
         0.9409      0.0652408
         0.9457      0.0651706
         0.9505      0.0651007
         0.9553      0.0650312
         0.9601      0.0649621
         0.9649      0.0648934
         0.9697      0.0648251
         0.9745      0.0647504
         0.9793      0.0646829
         0.9841      0.0646523
         0.9889      0.0645855
         0.9937       0.064519
         0.9985      0.0644529
         1.0033      0.0643872
         1.0081      0.0643218
         1.0129      0.0642568
         1.0177      0.0641921
         1.0225      0.0641277
         1.0273      0.0640637
         1.0321          0.064
         1.0369      0.0639367
         1.0417      0.0638737
         1.0465       0.063811
         1.0513      0.0637486
         1.0561      0.0636865
         1.0609      0.0636248
         1.0657      0.0635634
         1.0705      0.0635023
         1.0753      0.0634415
         1.0801       0.063381
         1.0849      0.0633208
         1.0897      0.0632609
         1.0945      0.0632013
         1.0993       0.063142
         1.1041      0.0630829
         1.1089      0.0630242
         1.1137      0.0629658
         1.1185      0.0629076
         1.1233      0.0628497
         1.1281      0.0627921
         1.1329      0.0627348
         1.1377      0.0626777
         1.1425      0.0626209
         1.1473      0.0625644
         1.1521      0.0625082
         1.1569      0.0624522
         1.1617      0.0623964
         1.1665       0.062341
         1.1713      0.0622857
         1.1761      0.0622308
         1.1809      0.0621761
         1.1857      0.0621216
         1.1905      0.0620674
         1.1953      0.0620134
         1.2001      0.0619597
