              t           Rate
         0.0001       0.246631
         0.0049       0.156709
         0.0097       0.142393
         0.0145        0.13421
         0.0193       0.128554
         0.0241       0.124235
         0.0289       0.120769
         0.0337       0.117877
         0.0385         0.1154
         0.0433       0.113165
         0.0481       0.111248
         0.0529       0.109529
         0.0577       0.107972
         0.0625        0.10655
         0.0673       0.105243
         0.0721       0.104033
         0.0769       0.102908
         0.0817       0.101858
         0.0865       0.100873
         0.0913      0.0999459
         0.0961      0.0990708
         0.1009      0.0982424
         0.1057       0.097456
         0.1105      0.0967079
         0.1153      0.0959946
         0.1201      0.0953131
         0.1249       0.094661
         0.1297      0.0940358
         0.1345      0.0934777
         0.1393       0.092899
         0.1441      0.0923419
         0.1489      0.0918049
         0.1537      0.0912866
         0.1585      0.0907859
         0.1633      0.0903017
         0.1681      0.0898329
         0.1729      0.0893786
         0.1777      0.0889381
         0.1825      0.0885105
         0.1873      0.0880691
         0.1921      0.0876658
         0.1969      0.0872734
         0.2017      0.0868914
         0.2065      0.0865194
         0.2113      0.0861568
         0.2161      0.0858032
         0.2209      0.0854582
         0.2257      0.0851214
         0.2305      0.0847924
         0.2353      0.0844709
         0.2401      0.0841566
         0.2449      0.0838491
         0.2497      0.0835483
         0.2545      0.0832538
         0.2593      0.0829654
         0.2641      0.0826828
         0.2689      0.0824059
         0.2737      0.0821344
         0.2785      0.0818681
         0.2833      0.0816068
         0.2881      0.0813505
         0.2929      0.0810988
         0.2977      0.0808516
         0.3025      0.0806088
         0.3073      0.0803703
         0.3121      0.0801359
         0.3169      0.0799054
         0.3217      0.0796787
         0.3265      0.0794558
         0.3313      0.0792365
         0.3361      0.0790207
         0.3409      0.0788083
         0.3457      0.0785992
         0.3505      0.0783933
         0.3553      0.0781905
         0.3601      0.0779907
         0.3649      0.0777938
         0.3697      0.0775998
         0.3745      0.0774086
         0.3793      0.0772201
         0.3841      0.0770342
         0.3889      0.0768509
         0.3937      0.0766701
         0.3985      0.0764917
         0.4033      0.0763157
         0.4081       0.076142
         0.4129      0.0759706
         0.4177      0.0758013
         0.4225      0.0756342
         0.4273      0.0754693
         0.4321      0.0753063
         0.4369      0.0751454
         0.4417      0.0749864
         0.4465      0.0748293
         0.4513      0.0746741
         0.4561      0.0745208
         0.4609      0.0743692
         0.4657      0.0742193
         0.4705      0.0740345
         0.4753       0.073888
         0.4801      0.0737431
         0.4849      0.0735999
         0.4897      0.0734583
         0.4945      0.0733181
         0.4993      0.0731795
         0.5041      0.0730424
         0.5089      0.0729067
         0.5137      0.0727724
         0.5185      0.0726395
         0.5233       0.072508
         0.5281      0.0723778
         0.5329       0.072249
         0.5377      0.0721214
         0.5425      0.0719951
         0.5473        0.07187
         0.5521      0.0717461
         0.5569      0.0716235
         0.5617       0.071502
         0.5665      0.0713816
         0.5713      0.0712624
         0.5761      0.0711443
         0.5809      0.0710273
         0.5857      0.0709114
         0.5905      0.0707965
         0.5953      0.0706827
         0.6001      0.0705699
         0.6049      0.0704581
         0.6097      0.0703473
         0.6145      0.0702374
         0.6193      0.0701285
         0.6241      0.0700205
         0.6289      0.0699139
         0.6337      0.0698078
         0.6385      0.0697026
         0.6433      0.0695982
         0.6481      0.0694947
         0.6529      0.0693921
         0.6577      0.0692903
         0.6625      0.0691893
         0.6673      0.0690891
         0.6721      0.0689898
         0.6769      0.0688912
         0.6817      0.0687934
         0.6865      0.0686964
         0.6913      0.0686001
         0.6961      0.0685046
         0.7009      0.0684098
         0.7057      0.0683157
         0.7105      0.0682224
         0.7153      0.0681297
         0.7201      0.0680378
         0.7249      0.0679465
         0.7297      0.0678559
         0.7345      0.0677659
         0.7393      0.0676767
         0.7441       0.067588
         0.7489         0.0675
         0.7537      0.0674126
         0.7585      0.0673259
         0.7633      0.0672397
         0.7681      0.0671542
         0.7729      0.0670693
         0.7777      0.0669849
         0.7825      0.0669011
         0.7873      0.0668179
         0.7921      0.0667353
         0.7969      0.0666532
         0.8017      0.0665717
         0.8065      0.0664907
         0.8113      0.0664103
         0.8161      0.0663304
         0.8209       0.066251
         0.8257      0.0661721
         0.8305      0.0660938
         0.8353      0.0660159
         0.8401      0.0659386
         0.8449      0.0658617
         0.8497      0.0657853
         0.8545      0.0657094
         0.8593      0.0656271
         0.8641      0.0655521
         0.8689      0.0654777
         0.8737      0.0654037
         0.8785      0.0653301
         0.8833       0.065257
         0.8881      0.0651843
         0.8929      0.0651121
         0.8977      0.0650403
         0.9025       0.064969
         0.9073       0.064898
         0.9121      0.0648275
         0.9169      0.0647574
         0.9217      0.0646877
         0.9265       0.064655
         0.9313      0.0645862
         0.9361      0.0645177
         0.9409      0.0644496
         0.9457      0.0643819
         0.9505      0.0643145
         0.9553      0.0642476
         0.9601       0.064181
         0.9649      0.0641148
         0.9697       0.064049
         0.9745      0.0639835
         0.9793      0.0639184
         0.9841      0.0638537
         0.9889      0.0637893
         0.9937      0.0637253
         0.9985      0.0636616
         1.0033      0.0635982
         1.0081      0.0635352
         1.0129      0.0634725
         1.0177      0.0634102
         1.0225      0.0633482
         1.0273      0.0632865
         1.0321      0.0632251
         1.0369      0.0631641
         1.0417      0.0631033
         1.0465      0.0630429
         1.0513      0.0629828
         1.0561       0.062923
         1.0609      0.0628635
         1.0657      0.0628043
         1.0705      0.0627454
         1.0753      0.0626868
         1.0801      0.0626285
         1.0849      0.0625705
         1.0897      0.0625127
         1.0945      0.0624553
         1.0993      0.0623981
         1.1041      0.0623412
         1.1089      0.0622846
         1.1137      0.0622283
         1.1185      0.0621722
         1.1233      0.0621165
         1.1281      0.0620609
         1.1329      0.0620057
         1.1377      0.0619507
         1.1425      0.0618959
         1.1473      0.0618415
         1.1521      0.0617872
         1.1569      0.0617333
         1.1617      0.0616795
         1.1665      0.0616261
         1.1713      0.0615728
         1.1761      0.0615199
         1.1809      0.0614671
         1.1857      0.0614146
         1.1905      0.0613624
         1.1953      0.0613103
         1.2001      0.0612585
