           IM.1            DS1            DS2          E(DS)
           0.01    1.62203e-19    7.14312e-26    1.62203e-19
       0.025101    1.92847e-11    2.98605e-16     1.9285e-11
       0.040202    4.06389e-08    4.45219e-12    4.06433e-08
       0.055303    3.52249e-06    1.59446e-09    3.52408e-06
       0.070404     6.8039e-05    9.55585e-08    6.81346e-05
      0.0855051    0.000552242    1.98532e-06    0.000554227
       0.100606     0.00249098    1.92719e-05     0.00251025
       0.115707     0.00405606     3.7493e-05     0.00409355
       0.130808     0.00625072    6.81183e-05     0.00631884
       0.145909     0.00919795    0.000116886     0.00931484
        0.16101       0.013015    0.000190488      0.0132055
       0.176111      0.0178102     0.00029902      0.0181092
       0.191212      0.0236673    0.000451507      0.0241188
       0.206313      0.0333874    0.000799253      0.0341866
       0.221414      0.0502049     0.00170695      0.0519118
       0.236515      0.0711151     0.00332983      0.0744449
       0.251616      0.0956882      0.0059845       0.101673
       0.266717       0.123183     0.00999465       0.133177
       0.281818       0.152774      0.0156488       0.168423
       0.296919       0.183581       0.023149        0.20673
        0.31202       0.193878        0.02463       0.218508
       0.327121       0.199037      0.0242818       0.223319
       0.342222       0.204457      0.0239508       0.228407
       0.357323       0.210167      0.0236474       0.233814
       0.372424         0.2161      0.0233789       0.239479
       0.387525       0.222612      0.0231547       0.245767
       0.402626       0.230409      0.0234555       0.253864
       0.417727       0.243378      0.0261248       0.269502
       0.432828       0.256362       0.028978        0.28534
       0.447929       0.269425      0.0320168       0.301442
        0.46303       0.287222      0.0352424       0.322465
       0.478131       0.295564      0.0386549       0.334219
       0.493232       0.308593      0.0422538       0.350847
       0.508333       0.317443       0.044625       0.362068
       0.523434       0.322939      0.0459072       0.368846
       0.538535       0.328448      0.0472113       0.375659
       0.553636       0.333966      0.0485376       0.382504
       0.568737       0.339495      0.0498859       0.389381
       0.583838       0.345031      0.0512565       0.396288
       0.598939       0.350573      0.0526494       0.403222
        0.61404       0.354644      0.0541733       0.408817
       0.629141       0.358583      0.0557295       0.414313
       0.644242       0.362501      0.0573099       0.419811
       0.659343       0.366398       0.058914       0.425312
       0.674444       0.370272      0.0605418       0.430814
       0.689545       0.374125      0.0621928       0.436318
       0.704646       0.376618      0.0632169       0.439834
       0.719747       0.376093      0.0627874        0.43888
       0.734848       0.375569      0.0623597       0.437928
       0.749949       0.375044      0.0619339       0.436978
       0.765051       0.374518        0.06151       0.436028
       0.780152       0.373991       0.061088       0.435079
       0.795253       0.373463      0.0606679       0.434131
       0.810354       0.385111      0.0631052       0.448217
       0.825455       0.402536      0.0670116       0.469548
       0.840556        0.42021      0.0711094        0.49132
       0.855657       0.437961      0.0754132       0.513375
       0.870758       0.455901      0.0799357       0.535837
       0.885859       0.473945      0.0847135       0.558658
        0.90096       0.489728      0.0888428       0.578571
       0.916061       0.471023      0.0806275       0.551651
       0.931162       0.451801      0.0728075       0.524609
       0.946263       0.432106      0.0653728       0.497479
       0.961364       0.412051      0.0583903       0.470441
       0.976465       0.391605      0.0518405       0.443445
       0.991566       0.370679       0.045736       0.416415
        1.00667       0.364624      0.0445682       0.409192
        1.02177       0.377519      0.0494522       0.426971
        1.03687       0.389825       0.054696       0.444521
        1.05197       0.402049      0.0602928       0.462342
        1.06707       0.413967      0.0662227        0.48019
        1.08217        0.42555      0.0724793        0.49803
        1.09727       0.436789      0.0790675       0.515856
        1.11237       0.443784      0.0813529       0.525137
        1.12747        0.44992      0.0826829       0.532603
        1.14258       0.456088      0.0840126       0.540101
        1.15768       0.462287      0.0853934        0.54768
        1.17278       0.468515      0.0868026       0.555317
        1.18788       0.474769      0.0882696       0.563039
        1.20298        0.48086      0.0891473       0.570008
        1.21808       0.486293      0.0877368        0.57403
        1.23318       0.491961      0.0864979       0.578458
        1.24828       0.497694      0.0854485       0.583143
        1.26338        0.50374      0.0846146       0.588355
        1.27848        0.50968      0.0840532       0.593733
        1.29359       0.515684      0.0836416       0.599325
        1.30869       0.529773      0.0900366       0.619809
        1.32379       0.548756       0.102022       0.650778
        1.33889        0.56629       0.114965       0.681255
        1.35399       0.582769       0.128759       0.711528
        1.36909       0.597997       0.143277       0.741274
        1.38419       0.611988       0.158353       0.770341
        1.39929       0.624494       0.173927       0.798421
