           IM.1            DS1            DS2          E(DS)
         1.4748       0.836466       0.237153        1.07362
         1.4899       0.831537       0.150461       0.981998
          1.505       0.822847      0.0939782       0.916825
         1.5201       0.822847      0.0939782       0.916825
         1.5352       0.822847      0.0939782       0.916825
         1.5503       0.822847      0.0939782       0.916825
         1.5654       0.822847      0.0939782       0.916825
        1.58051       0.822847      0.0939782       0.916825
        1.59561       0.822847      0.0939782       0.916825
        1.61071       0.822847      0.0939782       0.916825
        1.62581       0.822847      0.0939782       0.916825
        1.64091       0.822847      0.0939782       0.916825
        1.65601       0.822847      0.0939782       0.916825
        1.67111       0.822847      0.0939782       0.916825
        1.68621       0.822847      0.0939782       0.916825
        1.70131       0.822847      0.0939782       0.916825
        1.71641       0.822847      0.0939782       0.916825
        1.73152       0.822847      0.0939782       0.916825
        1.74662       0.822847      0.0939782       0.916825
        1.76172       0.822847      0.0939782       0.916825
        1.77682       0.822847      0.0939782       0.916825
        1.79192       0.822847      0.0939782       0.916825
        1.80702       0.822847      0.0939782       0.916825
        1.82212       0.822847      0.0939782       0.916825
        1.83722       0.822847      0.0939782       0.916825
        1.85232       0.822847      0.0939782       0.916825
        1.86742       0.822847      0.0939782       0.916825
        1.88253       0.822847      0.0939782       0.916825
        1.89763       0.822847      0.0939782       0.916825
        1.91273       0.822847      0.0939782       0.916825
        1.92783       0.822847      0.0939782       0.916825
        1.94293       0.822847      0.0939782       0.916825
        1.95803       0.822847      0.0939782       0.916825
        1.97313       0.822847      0.0939782       0.916825
        1.98823       0.822847      0.0939782       0.916825
        2.00333       0.822847      0.0939782       0.916825
        2.01843       0.822847      0.0939782       0.916825
        2.03354       0.822847      0.0939782       0.916825
        2.04864       0.822847      0.0939782       0.916825
        2.06374       0.822847      0.0939782       0.916825
        2.07884       0.822847      0.0939782       0.916825
        2.09394       0.822847      0.0939782       0.916825
        2.10904       0.822847      0.0939782       0.916825
        2.12414       0.822847      0.0939782       0.916825
        2.13924       0.822847      0.0939782       0.916825
        2.15434       0.822847      0.0939782       0.916825
        2.16944       0.822847      0.0939782       0.916825
        2.18455       0.822847      0.0939782       0.916825
        2.19965       0.822847      0.0939782       0.916825
        2.21475       0.822847      0.0939782       0.916825
        2.22985       0.822847      0.0939782       0.916825
        2.24495       0.822847      0.0939782       0.916825
        2.26005       0.822847      0.0939782       0.916825
        2.27515       0.822847      0.0939782       0.916825
        2.29025       0.822847      0.0939782       0.916825
        2.30535       0.822847      0.0939782       0.916825
        2.32045       0.822847      0.0939782       0.916825
        2.33556       0.822847      0.0939782       0.916825
        2.35066       0.822847      0.0939782       0.916825
        2.36576       0.822847      0.0939782       0.916825
        2.38086       0.822847      0.0939782       0.916825
        2.39596       0.822847      0.0939782       0.916825
        2.41106       0.822847      0.0939782       0.916825
        2.42616       0.822847      0.0939782       0.916825
        2.44126       0.822847      0.0939782       0.916825
        2.45636       0.822847      0.0939782       0.916825
        2.47146       0.822847      0.0939782       0.916825
        2.48657       0.822847      0.0939782       0.916825
        2.50167       0.822847      0.0939782       0.916825
        2.51677       0.822847      0.0939782       0.916825
        2.53187       0.822847      0.0939782       0.916825
        2.54697       0.822847      0.0939782       0.916825
        2.56207       0.822847      0.0939782       0.916825
        2.57717       0.822847      0.0939782       0.916825
        2.59227       0.822847      0.0939782       0.916825
        2.60737       0.822847      0.0939782       0.916825
        2.62247       0.822847      0.0939782       0.916825
        2.63758       0.822847      0.0939782       0.916825
        2.65268       0.822847      0.0939782       0.916825
        2.66778       0.822847      0.0939782       0.916825
        2.68288       0.822847      0.0939782       0.916825
        2.69798       0.822847      0.0939782       0.916825
        2.71308       0.822847      0.0939782       0.916825
        2.72818       0.822847      0.0939782       0.916825
        2.74328       0.822847      0.0939782       0.916825
        2.75838       0.822847      0.0939782       0.916825
        2.77348       0.822847      0.0939782       0.916825
        2.78859       0.822847      0.0939782       0.916825
        2.80369       0.822847      0.0939782       0.916825
        2.81879       0.822847      0.0939782       0.916825
        2.83389       0.822847      0.0939782       0.916825
        2.84899       0.822847      0.0939782       0.916825
        2.86409       0.822847      0.0939782       0.916825
        2.87919       0.822847      0.0939782       0.916825
        2.89429       0.822847      0.0939782       0.916825
        2.90939       0.822847      0.0939782       0.916825
        2.92449       0.822847      0.0939782       0.916825
         2.9396       0.822847      0.0939782       0.916825
         2.9547       0.822847      0.0939782       0.916825
         2.9698       0.822847      0.0939782       0.916825
         2.9849       0.822847      0.0939782       0.916825
            3.0       0.822847      0.0939782       0.916825
