           IM.1            DS1          E(DS)
           0.01    2.17144e-74    2.17144e-74
       0.025101    5.65321e-35    5.65321e-35
       0.040202    1.50057e-19    1.50057e-19
       0.055303    1.21587e-11    1.21587e-11
       0.070404    2.68871e-07    2.68871e-07
      0.0855051    7.85756e-05    7.85756e-05
       0.100606     0.00208233     0.00208233
       0.115707     0.00875254     0.00875254
       0.130808      0.0252188      0.0252188
       0.145909      0.0555653      0.0555653
        0.16101       0.100848       0.100848
       0.176111       0.158833       0.158833
       0.191212       0.225133       0.225133
       0.206313       0.369316       0.369316
       0.221414       0.551888       0.551888
       0.236515        0.65404        0.65404
       0.251616       0.710681       0.710681
       0.266717       0.743001       0.743001
       0.281818       0.761896       0.761896
       0.296919       0.772973       0.772973
        0.31202        0.79929        0.79929
       0.327121       0.824611       0.824611
       0.342222       0.845004       0.845004
       0.357323       0.861602       0.861602
       0.372424       0.875248       0.875248
       0.387525        0.88657        0.88657
       0.402626       0.897497       0.897497
       0.417727       0.913335       0.913335
       0.432828       0.927117       0.927117
       0.447929       0.939073       0.939073
        0.46303       0.949437       0.949437
       0.478131        0.95836        0.95836
       0.493232       0.966013       0.966013
       0.508333       0.968256       0.968256
       0.523434       0.966772       0.966772
       0.538535       0.965273       0.965273
       0.553636       0.963759       0.963759
       0.568737       0.962233       0.962233
       0.583838       0.960695       0.960695
       0.598939       0.959146       0.959146
        0.61404       0.959454       0.959454
       0.629141       0.959901       0.959901
       0.644242       0.960348       0.960348
       0.659343       0.960794       0.960794
       0.674444       0.961239       0.961239
       0.689545       0.961683       0.961683
       0.704646       0.964598       0.964598
       0.719747        0.97219        0.97219
       0.734848       0.978514       0.978514
       0.749949       0.983715       0.983715
       0.765051       0.988021       0.988021
       0.780152       0.991336       0.991336
       0.795253       0.993907       0.993907
       0.810354       0.994968       0.994968
       0.825455       0.995477       0.995477
       0.840556       0.995984       0.995984
       0.855657       0.996455       0.996455
       0.870758       0.996889       0.996889
       0.885859       0.997288       0.997288
        0.90096       0.997678       0.997678
       0.916061       0.998356       0.998356
       0.931162       0.998866       0.998866
       0.946263        0.99931        0.99931
       0.961364       0.999577       0.999577
       0.976465       0.999755       0.999755
       0.991566       0.999889       0.999889
        1.00667       0.999964       0.999964
        1.02177       0.999895       0.999895
        1.03687       0.999886       0.999886
        1.05197       0.999673       0.999673
        1.06707       0.999649       0.999649
        1.08217        0.99985        0.99985
        1.09727       0.999858       0.999858
        1.11237        0.99993        0.99993
        1.12747       0.999951       0.999951
        1.14258       0.999967       0.999967
        1.15768       0.999967       0.999967
        1.17278         1.0001         1.0001
        1.18788        1.00066        1.00066
        1.20298        1.00008        1.00008
        1.21808       0.998489       0.998489
        1.23318        1.00002        1.00002
        1.24828        1.00002        1.00002
        1.26338        1.00002        1.00002
        1.27848        1.00002        1.00002
        1.29359        1.00003        1.00003
        1.30869        1.00001        1.00001
        1.32379       0.999955       0.999955
        1.33889       0.999743       0.999743
        1.35399       0.998556       0.998556
        1.36909       0.995432       0.995432
        1.38419       0.989252       0.989252
        1.39929       0.979126       0.979126
        1.41439       0.976021       0.976021
        1.42949        0.97308        0.97308
         1.4446       0.969826       0.969826
         1.4597       0.966219       0.966219
         1.4748       0.962249       0.962249
         1.4899       0.957866       0.957866
          1.505       0.954684       0.954684
         1.5201       0.954684       0.954684
         1.5352       0.954684       0.954684
         1.5503       0.954684       0.954684
         1.5654       0.954684       0.954684
        1.58051       0.954684       0.954684
        1.59561       0.954684       0.954684
        1.61071       0.954684       0.954684
        1.62581       0.954684       0.954684
        1.64091       0.954684       0.954684
        1.65601       0.954684       0.954684
        1.67111       0.954684       0.954684
        1.68621       0.954684       0.954684
        1.70131       0.954684       0.954684
        1.71641       0.954684       0.954684
        1.73152       0.954684       0.954684
        1.74662       0.954684       0.954684
        1.76172       0.954684       0.954684
        1.77682       0.954684       0.954684
        1.79192       0.954684       0.954684
        1.80702       0.954684       0.954684
        1.82212       0.954684       0.954684
        1.83722       0.954684       0.954684
        1.85232       0.954684       0.954684
        1.86742       0.954684       0.954684
        1.88253       0.954684       0.954684
        1.89763       0.954684       0.954684
        1.91273       0.954684       0.954684
        1.92783       0.954684       0.954684
        1.94293       0.954684       0.954684
        1.95803       0.954684       0.954684
        1.97313       0.954684       0.954684
        1.98823       0.954684       0.954684
        2.00333       0.954684       0.954684
        2.01843       0.954684       0.954684
        2.03354       0.954684       0.954684
        2.04864       0.954684       0.954684
        2.06374       0.954684       0.954684
        2.07884       0.954684       0.954684
        2.09394       0.954684       0.954684
        2.10904       0.954684       0.954684
        2.12414       0.954684       0.954684
        2.13924       0.954684       0.954684
        2.15434       0.954684       0.954684
        2.16944       0.954684       0.954684
        2.18455       0.954684       0.954684
        2.19965       0.954684       0.954684
        2.21475       0.954684       0.954684
        2.22985       0.954684       0.954684
        2.24495       0.954684       0.954684
        2.26005       0.954684       0.954684
        2.27515       0.954684       0.954684
