           IM.1         mean_x        sd_ln_x
           0.01     0.00311168        3.71832
       0.025101        1.89918        2.76233
       0.040202        22.8009        2.32945
       0.055303        93.3863        2.07313
       0.070404        238.629        1.90245
      0.0855051        472.927        1.78055
       0.100606        795.282        1.69094
       0.115707        982.348        1.65009
       0.130808        1187.61         1.6134
       0.145909        1410.18        1.58023
        0.16101        1649.11        1.55006
       0.176111        1903.51        1.52249
       0.191212        2172.51        1.49719
       0.206313        2520.23        1.47288
       0.221414        2992.92        1.45063
       0.236515        3509.61        1.43178
       0.251616        4072.11        1.41568
       0.266717        4678.49        1.40195
       0.281818        5330.82        1.39007
       0.296919        6029.69         1.3794
        0.31202        6275.17        1.36886
       0.327121        6357.32        1.36329
       0.342222        6529.33        1.34793
       0.357323        6662.28        1.33771
       0.372424        6799.58        1.32767
       0.387525        6942.47        1.31773
       0.402626        7109.88        1.30878
       0.417727        7384.15        1.30325
       0.432828        7659.55        1.30218
       0.447929        7939.14        1.29308
        0.46303        8221.69        1.28809
       0.478131        8507.18        1.28323
       0.493232        8793.72        1.27865
       0.508333        8988.98        1.27509
       0.523434         9107.3        1.27244
       0.538535        9225.95        1.26981
       0.553636        9347.15        1.26703
       0.568737        9466.55        1.26444
       0.583838        9586.26        1.26189
       0.598939        9706.27        1.25936
        0.61404        9803.46        1.25833
       0.629141        9899.32        1.25742
       0.644242        9995.59        1.25652
       0.659343        10092.3        1.25562
       0.674444        10189.4        1.25473
       0.689545        10286.9        1.25385
       0.704646        10349.2        1.25319
       0.719747        10331.6        1.25302
       0.734848        10314.1        1.25286
       0.749949        10296.7        1.25269
       0.765051        10279.3        1.25253
       0.780152        10262.0        1.25236
       0.795253        10244.7        1.25219
       0.810354        10485.4        1.24594
       0.825455        10847.2        1.23713
       0.840556        11212.2        1.22858
       0.855657        11580.6         1.2203
       0.870758        11952.4        1.21226
       0.885859        12327.8        1.20447
        0.90096        12652.6        1.19772
       0.916061        12185.7        1.20288
       0.931162        11722.8        1.20821
       0.946263        11264.5         1.2137
       0.961364        10813.3        1.21917
       0.976465        10367.2        1.22489
       0.991566        9921.46         1.2312
        1.00667         9803.3        1.23385
        1.02177        10094.7         1.2321
        1.03687        10391.6        1.23049
        1.05197        10696.5        1.22896
        1.06707        11007.8        1.22751
        1.08217        11325.6        1.22614
        1.09727        11650.1         1.2248
        1.11237        11809.6          1.222
        1.12747        11932.8        1.21887
        1.14258        12055.7        1.21584
        1.15768        12179.6        1.21281
        1.17278        12304.1        1.20982
        1.18788        12429.2        1.20686
        1.20298        12537.1        1.20359
        1.21808        12576.9        1.19902
        1.23318        12623.6        1.19459
        1.24828        12677.6        1.19025
        1.26338        12743.7        1.18575
        1.27848        12805.6        1.18224
        1.29359        12875.0        1.17863
