           IM.1         mean_x        sd_ln_x
           0.01    0.000104386      0.0194194
       0.025101    0.000262281      0.0487446
       0.040202    0.000420854      0.0780698
       0.055303    0.000580515       0.107395
       0.070404     0.00074168        0.13672
      0.0855051    0.000904771       0.166045
       0.100606     0.00106686        0.19416
       0.115707     0.00114977        0.19331
       0.130808     0.00123265        0.19246
       0.145909     0.00131551        0.19161
        0.16101     0.00139834        0.19076
       0.176111     0.00148114       0.189911
       0.191212     0.00156392       0.189061
       0.206313     0.00163874       0.196927
       0.221414     0.00170331       0.216928
       0.236515      0.0017691       0.236928
       0.251616     0.00183618       0.256928
       0.266717     0.00190465       0.276928
       0.281818     0.00197459       0.296928
       0.296919     0.00204608       0.316928
        0.31202     0.00211826       0.332339
       0.327121     0.00219133       0.346572
       0.342222     0.00226551       0.360806
       0.357323     0.00234086        0.37504
       0.372424     0.00241743       0.389274
       0.387525     0.00249527       0.403508
       0.402626      0.0025812       0.422909
       0.417727     0.00270498       0.466855
       0.432828     0.00283812       0.510801
       0.447929     0.00298152       0.554748
        0.46303     0.00313617       0.598694
       0.478131     0.00330317        0.64264
       0.493232     0.00348373       0.686586
       0.508333     0.00351138       0.688376
       0.523434     0.00341128       0.655931
       0.538535     0.00331736       0.623486
       0.553636     0.00322925       0.591041
       0.568737     0.00314663       0.558596
       0.583838     0.00306918        0.52615
       0.598939     0.00299664       0.493705
        0.61404     0.00305762       0.511176
       0.629141       0.003131       0.532417
       0.644242     0.00320707       0.553658
       0.659343     0.00328598       0.574899
       0.674444     0.00336784        0.59614
       0.689545     0.00345279       0.617381
       0.704646     0.00356392       0.639119
       0.719747     0.00373175       0.661976
       0.734848     0.00390585       0.684833
       0.749949     0.00408659        0.70769
       0.765051     0.00427436       0.730548
       0.780152     0.00446956       0.753405
       0.795253     0.00467263       0.776262
       0.810354     0.00476402       0.778807
       0.825455     0.00480147       0.772038
       0.840556     0.00483861        0.76527
       0.855657     0.00487546       0.758501
       0.870758     0.00491203       0.751732
       0.885859     0.00494833       0.744964
        0.90096     0.00497386       0.736579
       0.916061     0.00484891       0.704381
       0.931162     0.00473198       0.672183
       0.946263     0.00462263       0.639985
       0.961364     0.00452047       0.607787
       0.976465     0.00442514       0.575589
       0.991566     0.00433628        0.54339
        1.00667     0.00440765       0.546441
        1.02177     0.00469121       0.594088
        1.03687     0.00499838       0.641734
        1.05197     0.00533181       0.689381
        1.06707     0.00569445       0.737027
        1.08217      0.0060896       0.784673
        1.09727     0.00652095        0.83232
        1.11237     0.00700252       0.836083
        1.12747     0.00748578       0.830173
        1.14258     0.00796439       0.824264
        1.15768     0.00843846       0.818354
        1.17278     0.00890806       0.812445
        1.18788     0.00937328       0.806536
        1.20298     0.00962402       0.797569
        1.21808     0.00903121       0.776164
        1.23318     0.00845938       0.754758
        1.24828     0.00790738       0.733353
        1.26338     0.00737409       0.711948
        1.27848     0.00685845       0.690543
        1.29359     0.00635945       0.669138
        1.30869     0.00657977       0.673789
        1.32379     0.00734371       0.697678
        1.33889     0.00813574       0.721567
        1.35399     0.00895782       0.745456
        1.36909     0.00981201       0.769345
        1.38419      0.0107005       0.793233
        1.39929      0.0116257       0.817122
        1.41439      0.0104035       0.740653
        1.42949     0.00925106       0.659253
         1.4446     0.00824879       0.577853
         1.4597     0.00737132       0.496454
         1.4748     0.00659741       0.415054
         1.4899     0.00590911       0.333654
          1.505     0.00548881       0.279206
         1.5201     0.00548881       0.279206
         1.5352     0.00548881       0.279206
         1.5503     0.00548881       0.279206
         1.5654     0.00548881       0.279206
        1.58051     0.00548881       0.279206
        1.59561     0.00548881       0.279206
