           IM.1         mean_x        sd_ln_x
           0.01    0.000183631      0.0270913
       0.025101    0.000461831      0.0680018
       0.040202    0.000742354       0.108912
       0.055303     0.00102662       0.149823
       0.070404     0.00131609       0.190733
      0.0855051     0.00161225       0.231644
       0.100606     0.00191609       0.271096
       0.115707     0.00221132       0.275657
       0.130808     0.00250734       0.280218
       0.145909     0.00280417        0.28478
        0.16101     0.00310182       0.289341
       0.176111     0.00340032       0.293903
       0.191212     0.00369969       0.298464
       0.206313     0.00427064       0.331296
       0.221414     0.00526767       0.403479
       0.236515      0.0063482       0.475663
       0.251616     0.00753207       0.547846
       0.266717       0.008842        0.62003
       0.281818      0.0103043       0.692213
       0.296919      0.0119498       0.764397
        0.31202      0.0135034       0.777487
       0.327121      0.0149969       0.775431
       0.342222      0.0164857       0.773375
       0.357323      0.0179698       0.771319
       0.372424      0.0194492       0.769263
       0.387525       0.020924       0.767208
       0.402626      0.0222113       0.765176
       0.417727      0.0226273       0.763262
       0.432828      0.0230421       0.761347
       0.447929      0.0234557       0.759432
        0.46303      0.0238681       0.757518
       0.478131      0.0242794       0.755603
       0.493232      0.0246895       0.753688
       0.508333      0.0249612       0.761268
       0.523434      0.0251259       0.776558
       0.538535      0.0252969       0.791848
       0.553636      0.0254743       0.807138
       0.568737      0.0256582       0.822428
       0.583838      0.0258488       0.837718
       0.598939      0.0260462       0.853008
        0.61404      0.0257714       0.854947
       0.629141      0.0254602       0.855878
       0.644242      0.0251485       0.856808
       0.659343      0.0248363       0.857739
       0.674444      0.0245236        0.85867
       0.689545      0.0242105       0.859601
       0.704646      0.0240654       0.864588
       0.719747      0.0243043       0.878701
       0.734848      0.0245502       0.892815
       0.749949      0.0248034       0.906929
       0.765051      0.0250641       0.921043
       0.780152      0.0253324       0.935157
       0.795253      0.0256086        0.94927
       0.810354      0.0262492       0.939165
       0.825455      0.0270292       0.917953
       0.840556      0.0277813       0.896742
       0.855657      0.0285077        0.87553
       0.870758      0.0292106       0.854319
       0.885859      0.0298919       0.833108
        0.90096      0.0304608       0.812954
       0.916061      0.0296558       0.808394
       0.931162      0.0288569       0.803834
       0.946263      0.0280641       0.799274
       0.961364      0.0272773       0.794714
       0.976465      0.0264963       0.790153
       0.991566      0.0257212       0.785593
        1.00667      0.0252948       0.768557
        1.02177      0.0253117       0.735735
        1.03687        0.02534       0.702914
        1.05197      0.0253806       0.670093
        1.06707      0.0254342       0.637272
        1.08217      0.0255015       0.604451
        1.09727      0.0255833        0.57163
        1.11237      0.0252598       0.561255
        1.12747      0.0248479       0.555828
        1.14258      0.0244389       0.550401
        1.15768      0.0240328       0.544973
        1.17278      0.0236297       0.539546
        1.18788      0.0232294       0.534119
        1.20298      0.0230702       0.526295
        1.21808      0.0238757       0.508725
        1.23318      0.0246723       0.491154
        1.24828       0.025461       0.473584
        1.26338      0.0262427       0.456014
        1.27848      0.0270184       0.438443
        1.29359      0.0277889       0.420873
        1.30869      0.0278509       0.407617
        1.32379      0.0273968       0.397546
        1.33889      0.0269487       0.387475
        1.35399      0.0265064       0.377405
        1.36909      0.0260698       0.367334
        1.38419      0.0256386       0.357263
        1.39929      0.0252128       0.347193
        1.41439      0.0255079        0.33474
        1.42949      0.0258391        0.32217
         1.4446      0.0261712         0.3096
         1.4597      0.0265045        0.29703
         1.4748      0.0268391        0.28446
         1.4899      0.0271752        0.27189
          1.505       0.027401       0.263482
         1.5201       0.027401       0.263482
         1.5352       0.027401       0.263482
         1.5503       0.027401       0.263482
         1.5654       0.027401       0.263482
        1.58051       0.027401       0.263482
        1.59561       0.027401       0.263482
        1.61071       0.027401       0.263482
        1.62581       0.027401       0.263482
        1.64091       0.027401       0.263482
        1.65601       0.027401       0.263482
        1.67111       0.027401       0.263482
        1.68621       0.027401       0.263482
        1.70131       0.027401       0.263482
        1.71641       0.027401       0.263482
        1.73152       0.027401       0.263482
        1.74662       0.027401       0.263482
        1.76172       0.027401       0.263482
        1.77682       0.027401       0.263482
        1.79192       0.027401       0.263482
        1.80702       0.027401       0.263482
        1.82212       0.027401       0.263482
        1.83722       0.027401       0.263482
        1.85232       0.027401       0.263482
        1.86742       0.027401       0.263482
        1.88253       0.027401       0.263482
        1.89763       0.027401       0.263482
        1.91273       0.027401       0.263482
        1.92783       0.027401       0.263482
        1.94293       0.027401       0.263482
        1.95803       0.027401       0.263482
        1.97313       0.027401       0.263482
        1.98823       0.027401       0.263482
        2.00333       0.027401       0.263482
        2.01843       0.027401       0.263482
        2.03354       0.027401       0.263482
        2.04864       0.027401       0.263482
        2.06374       0.027401       0.263482
        2.07884       0.027401       0.263482
        2.09394       0.027401       0.263482
        2.10904       0.027401       0.263482
        2.12414       0.027401       0.263482
        2.13924       0.027401       0.263482
        2.15434       0.027401       0.263482
        2.16944       0.027401       0.263482
        2.18455       0.027401       0.263482
        2.19965       0.027401       0.263482
        2.21475       0.027401       0.263482
        2.22985       0.027401       0.263482
        2.24495       0.027401       0.263482
        2.26005       0.027401       0.263482
        2.27515       0.027401       0.263482
        2.29025       0.027401       0.263482
        2.30535       0.027401       0.263482
        2.32045       0.027401       0.263482
        2.33556       0.027401       0.263482
        2.35066       0.027401       0.263482
        2.36576       0.027401       0.263482
        2.38086       0.027401       0.263482
        2.39596       0.027401       0.263482
        2.41106       0.027401       0.263482
        2.42616       0.027401       0.263482
        2.44126       0.027401       0.263482
        2.45636       0.027401       0.263482
        2.47146       0.027401       0.263482
        2.48657       0.027401       0.263482
        2.50167       0.027401       0.263482
        2.51677       0.027401       0.263482
        2.53187       0.027401       0.263482
        2.54697       0.027401       0.263482
        2.56207       0.027401       0.263482
        2.57717       0.027401       0.263482
        2.59227       0.027401       0.263482
        2.60737       0.027401       0.263482
        2.62247       0.027401       0.263482
        2.63758       0.027401       0.263482
        2.65268       0.027401       0.263482
        2.66778       0.027401       0.263482
        2.68288       0.027401       0.263482
        2.69798       0.027401       0.263482
        2.71308       0.027401       0.263482
        2.72818       0.027401       0.263482
        2.74328       0.027401       0.263482
        2.75838       0.027401       0.263482
        2.77348       0.027401       0.263482
        2.78859       0.027401       0.263482
        2.80369       0.027401       0.263482
        2.81879       0.027401       0.263482
        2.83389       0.027401       0.263482
        2.84899       0.027401       0.263482
        2.86409       0.027401       0.263482
        2.87919       0.027401       0.263482
        2.89429       0.027401       0.263482
        2.90939       0.027401       0.263482
        2.92449       0.027401       0.263482
         2.9396       0.027401       0.263482
         2.9547       0.027401       0.263482
         2.9698       0.027401       0.263482
         2.9849       0.027401       0.263482
            3.0       0.027401       0.263482
