           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    2.18996e-22     2.0478e-24    5.62217e-30    1.75324e-26    2.21061e-22
       0.025101    1.25593e-13    4.25937e-16    1.92335e-21    8.84539e-20    1.26019e-13
       0.040202    6.00309e-10    1.92052e-12    1.62517e-17    1.17923e-16     6.0223e-10
       0.055303     9.2937e-08    3.52407e-10     5.5766e-15    1.28027e-14    9.32894e-08
       0.070404    2.86136e-06    1.41897e-08    4.15166e-13     4.2093e-13    2.87556e-06
      0.0855051    3.45502e-05     2.3541e-07    1.26315e-11    6.91862e-12    3.47856e-05
       0.100606    0.000218598    2.06617e-06    1.98033e-10    6.82689e-11    0.000220665
       0.115707    0.000403115    4.20238e-06    4.70153e-10    1.45617e-10    0.000407318
       0.130808    0.000696175    7.97652e-06    1.03336e-09    2.90973e-10    0.000704153
       0.145909     0.00113637    1.42796e-05    2.12582e-09    5.49844e-10     0.00115065
        0.16101     0.00177181    2.42995e-05    4.13127e-09    9.89715e-10     0.00179612
       0.176111     0.00264919    3.95829e-05    7.64022e-09    1.70785e-09     0.00268879
       0.191212     0.00382275     6.2065e-05    1.35223e-08    2.83966e-09     0.00388483
       0.206313     0.00545685    9.89964e-05    2.57365e-08    4.95801e-09     0.00555587
       0.221414     0.00779797    0.000165171    5.58876e-08    9.57574e-09     0.00796321
       0.236515      0.0108612    0.000268986     1.1903e-07    1.83353e-08      0.0111303
       0.251616      0.0147566    0.000427187    2.47755e-07    3.47357e-08       0.015184
       0.266717       0.019574    0.000661375    5.03014e-07    6.50064e-08      0.0202359
       0.281818      0.0253804    0.000998437    9.94031e-07    1.19887e-07        0.02638
       0.296919      0.0322105     0.00146987    1.91041e-06     2.1767e-07      0.0336825
        0.31202      0.0394028     0.00203292    3.28946e-06    3.60639e-07      0.0414394
       0.327121      0.0472558     0.00273094    5.41598e-06    5.76828e-07      0.0499927
       0.342222       0.055758     0.00360388    8.71954e-06    9.08082e-07      0.0593715
       0.357323      0.0652232     0.00467675     1.3738e-05     1.4087e-06       0.069915
       0.372424       0.075248     0.00597378    2.11993e-05     2.1463e-06      0.0812451
       0.387525      0.0858786     0.00751983     3.2017e-05    3.23407e-06      0.0934337
       0.402626      0.0986189     0.00969614    5.17459e-05    5.22456e-06       0.108372
       0.417727       0.119689      0.0144651    0.000118168    1.22123e-05       0.134285
       0.432828       0.141429      0.0205894    0.000249334    2.69882e-05       0.162295
       0.447929       0.163325      0.0280957    0.000487765    5.62516e-05       0.191965
        0.46303       0.184939      0.0369249      0.0008898    0.000110629       0.222864
       0.478131       0.205972      0.0469372     0.00152198    0.000205659       0.254637
       0.493232       0.226214      0.0580018     0.00245807    0.000362426       0.287037
       0.508333       0.229187      0.0592864     0.00255635     0.00037899       0.291408
       0.523434       0.218372      0.0523316     0.00188469    0.000262761       0.272851
       0.538535       0.207176      0.0457062     0.00135673    0.000178145       0.254417
       0.553636       0.195633      0.0394621    0.000952268    0.000118034       0.236165
       0.568737       0.183772      0.0336677    0.000650272    7.63845e-05       0.218166
       0.583838       0.171623      0.0283266    0.000431723    4.83256e-05        0.20043
       0.598939       0.159267      0.0234929    0.000278292    2.98829e-05       0.183068
        0.61404       0.168795      0.0266771    0.000367404    4.03664e-05        0.19588
       0.629141       0.179915      0.0308059    0.000504386    5.71648e-05       0.211283
       0.644242       0.190925      0.0352447    0.000681199     7.9868e-05       0.226931
       0.659343       0.201758      0.0399734    0.000905741    0.000110198       0.242747
       0.674444       0.212437      0.0450184     0.00118592    0.000150045       0.258791
       0.689545       0.222908      0.0503596     0.00153187    0.000201715       0.275001
       0.704646       0.235775      0.0568929     0.00200746    0.000276348       0.294952
       0.719747       0.254128      0.0661424     0.00274663    0.000398255       0.323415
       0.734848       0.271902      0.0758747     0.00367154    0.000561084       0.352009
       0.749949       0.289039      0.0860319     0.00480451    0.000773872       0.380649
       0.765051       0.305499      0.0965276     0.00616505     0.00104658       0.409239
       0.780152       0.321195       0.107294     0.00777171     0.00138962       0.437651
       0.795253       0.336248       0.118254     0.00963747     0.00181349       0.465953
       0.810354       0.343927       0.122714        0.01028     0.00195549       0.478877
       0.825455        0.34845       0.124147      0.0102771      0.0019405       0.484815
       0.840556       0.352987       0.125575      0.0102702      0.0019247       0.490757
       0.855657       0.357539       0.126999      0.0102592     0.00190815       0.496705
       0.870758       0.362164       0.128419      0.0102444     0.00189113       0.502718
       0.885859        0.36675       0.129834      0.0102264     0.00187316       0.508684
        0.90096        0.37073       0.130639      0.0100822     0.00182635       0.513277
       0.916061         0.3653       0.122463     0.00826437     0.00140938       0.497436
       0.931162       0.359624       0.114247     0.00667585     0.00107105       0.481617
       0.946263        0.35371       0.106015     0.00530973    0.000801219       0.465835
       0.961364       0.347378      0.0978168     0.00415248    0.000589621       0.449937
       0.976465       0.340693      0.0897027     0.00319067    0.000426835       0.434013
       0.991566       0.333644      0.0817267     0.00240553    0.000303979        0.41808
        1.00667       0.342129       0.085624     0.00262801    0.000335323       0.430717
        1.02177       0.368664       0.105223     0.00443713    0.000624518       0.478948
        1.03687       0.392524         0.1256     0.00702391     0.00109486       0.526243
        1.05197        0.41398       0.146275      0.0105111     0.00181479       0.572581
        1.06707       0.432992       0.166876      0.0149733     0.00285776       0.617699
        1.08217       0.450001        0.18709      0.0204396     0.00429807       0.661829
        1.09727       0.465159       0.206693      0.0268902     0.00619965       0.704942
        1.11237       0.494544       0.228632      0.0319919     0.00761264        0.76278
        1.12747       0.525519        0.25093      0.0368852     0.00893314       0.822267
        1.14258        0.55463       0.272857      0.0419825      0.0103365       0.879806
        1.15768       0.581987       0.294445      0.0472735      0.0118172       0.935522
        1.17278       0.607697       0.315628       0.052735        0.01337        0.98943
        1.18788       0.631864       0.336385      0.0583488      0.0149901        1.04159
        1.20298       0.647089       0.348535       0.061082      0.0156865        1.07239
        1.21808       0.630129        0.32656      0.0519185      0.0126335        1.02124
        1.23318       0.611096       0.303395      0.0433684     0.00997627       0.967835
        1.24828        0.58972       0.279135      0.0355189      0.0077059        0.91208
        1.26338        0.56573       0.253806      0.0284394     0.00641931       0.854395
        1.27848       0.538767       0.227597      0.0221844     0.00424932       0.792797
        1.29359       0.508531       0.200749        0.01679     0.00301288       0.729083
        1.30869       0.524225       0.212793      0.0188197     0.00345104       0.759289
        1.32379       0.569633       0.253019      0.0272304      0.0054299       0.855313
        1.33889       0.608176       0.291588      0.0372921     0.00805193       0.945109
        1.35399        0.64089       0.327935      0.0488524      0.0113697        1.02905
        1.36909       0.668665       0.361871      0.0617005      0.0154153        1.10765
        1.38419       0.692295        0.39331      0.0836939      0.0201958        1.18949
        1.39929       0.712454       0.422181      0.0904409      0.0256961        1.25077
        1.41439       0.706879       0.393265      0.0678296      0.0167518        1.18472
        1.42949       0.696919       0.355774      0.0460443     0.00961313        1.10835
         1.4446       0.682576       0.311769      0.0281884     0.00490484        1.02744
         1.4597       0.661159       0.261402      0.0151201     0.00218149       0.939863
         1.4748        0.62989       0.206087      0.0068848    0.000833139       0.843695
         1.4899       0.584759       0.149526      0.0025914    0.000272874       0.737149
          1.505       0.544327       0.113849     0.00120694    0.000119946       0.659502
         1.5201       0.544327       0.113849     0.00120694    0.000119946       0.659502
         1.5352       0.544327       0.113849     0.00120694    0.000119946       0.659502
         1.5503       0.544327       0.113849     0.00120694    0.000119946       0.659502
         1.5654       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.58051       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.59561       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.61071       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.62581       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.64091       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.65601       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.67111       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.68621       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.70131       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.71641       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.73152       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.74662       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.76172       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.77682       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.79192       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.80702       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.82212       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.83722       0.544327       0.113849     0.00120694    0.000119946       0.659502
        1.85232       0.544327       0.113849     0.00120694    0.000119946       0.659502
