           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    7.30327e-20    4.70688e-22     1.3553e-27    1.28129e-24    7.35047e-20
       0.025101    1.00243e-11    3.16307e-14    1.85666e-19     3.4399e-18    1.00559e-11
       0.040202    2.22924e-08    7.76999e-11    9.60014e-16    3.28295e-15    2.23701e-08
       0.055303    2.00201e-06    9.24276e-09    2.30739e-13    2.80678e-13    2.01125e-06
       0.070404    4.00995e-05    2.62297e-07    1.28485e-11    7.61188e-12    4.03618e-05
      0.0855051    0.000339337    3.22833e-06    3.03272e-10    1.05853e-10    0.000342566
       0.100606     0.00160589    2.21303e-05    3.84388e-09    9.09856e-10     0.00162803
       0.115707     0.00307852    4.93222e-05    1.07724e-08    2.25778e-09     0.00312786
       0.130808     0.00539786    9.98229e-05    2.70548e-08     5.1101e-09     0.00549771
       0.145909     0.00879733    0.000186622    6.20271e-08    1.07123e-08     0.00898402
        0.16101      0.0134982    0.000326531     1.3168e-07    2.10437e-08      0.0138248
       0.176111      0.0196938    0.000540088    2.61794e-07    3.91062e-08      0.0202342
       0.191212      0.0275291    0.000851411    4.91869e-07    6.92668e-08      0.0283811
       0.206313      0.0390368     0.00143564     1.0967e-06    1.41982e-07      0.0404737
       0.221414      0.0565066     0.00266467    3.14109e-06     3.6537e-07      0.0591747
       0.236515      0.0776791     0.00464973    8.41602e-06    9.06892e-07      0.0823382
       0.251616       0.101963     0.00764914    2.10196e-05    2.15771e-06       0.109635
       0.266717        0.12862      0.0119105     4.8875e-05      4.906e-06       0.140584
       0.281818       0.156797      0.0176298    0.000105861    1.06356e-05       0.174543
       0.296919       0.185679       0.024935    0.000214236    2.19634e-05        0.21085
        0.31202       0.204832      0.0299499    0.000304648    3.17052e-05       0.235118
       0.327121       0.221554      0.0345679    0.000395108    4.16379e-05       0.256559
       0.342222       0.238257      0.0394994    0.000506176     5.4091e-05       0.278317
       0.357323       0.254882      0.0447808    0.000640984    6.95492e-05       0.300373
       0.372424       0.271349      0.0504007    0.000803018    8.85684e-05       0.322641
       0.387525       0.287621      0.0563443    0.000995814    0.000111745       0.345072
       0.402626       0.304018      0.0632317     0.00126465    0.000145281       0.368659
       0.417727       0.321723      0.0736496     0.00184383     0.00022302       0.397439
       0.432828       0.338484      0.0846415     0.00261344    0.000334404       0.426073
       0.447929       0.354291      0.0960913     0.00360602     0.00048997       0.454479
        0.46303       0.369156       0.107887     0.00486634    0.000701985       0.482611
       0.478131       0.383094        0.11992      0.0064117    0.000984177       0.510409
       0.493232       0.396149       0.132083     0.00827436     0.00135156       0.537858
       0.508333        0.40352       0.138591     0.00933748     0.00157114       0.553019
       0.523434       0.406758       0.140468     0.00955735      0.0016135       0.558397
       0.538535       0.410073       0.142349     0.00978025     0.00165662       0.563859
       0.553636       0.413278       0.144234      0.0100062     0.00170051       0.569218
       0.568737       0.416465       0.146122      0.0102352     0.00174517       0.574568
       0.583838       0.419634       0.148014      0.0104672     0.00179061       0.579906
       0.598939       0.422786       0.149909      0.0107023     0.00183683       0.585235
        0.61404       0.437806       0.165908      0.0140323     0.00259647       0.620343
       0.629141       0.452404       0.182747      0.0182347     0.00365045       0.657037
       0.644242       0.465682       0.199223      0.0230992     0.00498963       0.692993
       0.659343       0.477758       0.215231      0.0286037     0.00664563       0.728239
       0.674444       0.488727       0.230699      0.0347061     0.00864477       0.762777
       0.689545       0.498731        0.24555      0.0413659      0.0110063       0.796654
       0.704646       0.507821       0.257332       0.046703      0.0129818       0.824838
       0.719747       0.516485       0.263321      0.0480832      0.0133748       0.841264
       0.734848       0.525034       0.269283      0.0494627      0.0137665       0.857546
       0.749949       0.533468       0.275218      0.0508414      0.0141569       0.873685
       0.765051       0.541791       0.281127       0.052219      0.0145457       0.889683
       0.780152       0.550006       0.287011      0.0535952      0.0149329       0.905545
       0.795253       0.558115       0.292869        0.05497      0.0153184       0.921272
       0.810354       0.587004       0.321557      0.0661786      0.0193752       0.994115
       0.825455        0.62035       0.358083      0.0828822      0.0259451        1.08726
       0.840556       0.648565       0.391454       0.100439      0.0334319        1.17389
       0.855657       0.672528        0.42175       0.118522        0.04174        1.25454
       0.870758       0.692964       0.449214       0.136857      0.0507701        1.32981
       0.885859       0.710464       0.474061       0.155222      0.0604118        1.40016
        0.90096       0.724272       0.494372       0.171428      0.0693779        1.45945
       0.916061       0.718402        0.48137       0.157937      0.0613315        1.41904
       0.931162       0.711704       0.467235       0.144307      0.0536211        1.37687
       0.946263       0.704057       0.451867       0.130627      0.0463034        1.33285
       0.961364       0.695317       0.435165       0.116982      0.0394364         1.2869
       0.976465       0.685317       0.417041       0.103497      0.0330663        1.23892
       0.991566       0.673858       0.397366      0.0902922      0.0272432        1.18876
        1.00667       0.669196       0.388071      0.0839842       0.024549         1.1658
        1.02177       0.674688       0.393535      0.0860079      0.0252459        1.17948
        1.03687       0.680078       0.398983      0.0880399       0.025949        1.19305
        1.05197       0.685369       0.404353      0.0900799      0.0266585        1.20646
        1.06707       0.690563       0.409676      0.0921276       0.027374        1.21974
        1.08217       0.695662       0.414952      0.0941825      0.0280955        1.23289
        1.09727       0.700668       0.420182      0.0962444      0.0288229        1.24592
        1.11237       0.712991       0.426135      0.0940472      0.0272691        1.26044
        1.12747       0.727229       0.432497      0.0908075      0.0252463        1.27578
        1.14258       0.741937       0.439153       0.087455      0.0232729        1.29182
        1.15768        0.75704       0.446137      0.0840061      0.0213573        1.30854
        1.17278       0.772512       0.453482      0.0804935      0.0195116          1.326
        1.18788       0.788509       0.461226      0.0769387      0.0177463        1.34442
        1.20298       0.799464       0.467747      0.0752751      0.0168585        1.35934
        1.21808       0.789852       0.467716      0.0815961      0.0193416        1.35851
        1.23318       0.780406       0.467703      0.0879836      0.0220354        1.35813
        1.24828       0.771491       0.467704      0.0944682      0.0249328         1.3586
        1.26338       0.762921       0.467717       0.100948      0.0280226        1.35961
        1.27848       0.754692       0.467738       0.107423      0.0312969        1.36115
        1.29359       0.746798       0.467766       0.113868      0.0347416        1.36317
        1.30869       0.772318       0.500095       0.130153      0.0410755        1.44364
        1.32379       0.815387       0.552474       0.153915      0.0496712        1.57145
        1.33889       0.851063       0.600466       0.177799      0.0584729         1.6878
        1.35399       0.880686       0.644457       0.201737      0.0674288        1.79431
        1.36909       0.905157       0.684797       0.225699      0.0765062        1.89216
        1.38419         0.9253       0.721778       0.249675      0.0856819        1.98244
