           IM.1            DS1            DS2          E(DS)
        1.21808       0.153327      0.0860407       0.239368
        1.23318       0.173589      0.0998419       0.273431
        1.24828        0.19476       0.114697       0.309456
        1.26338       0.216708       0.130525       0.347233
        1.27848       0.239356       0.147318       0.386673
        1.29359       0.262598       0.165011       0.427609
        1.30869       0.275614       0.175735       0.451348
        1.32379       0.280721       0.180869        0.46159
        1.33889       0.285785       0.186003       0.471788
        1.35399       0.290802       0.191132       0.481935
        1.36909        0.29577       0.196253       0.492023
        1.38419       0.300671        0.20136       0.502032
        1.39929       0.305537        0.20645       0.511987
        1.41439       0.296816       0.196013       0.492828
        1.42949       0.287159       0.184694       0.471852
         1.4446        0.27724       0.173328       0.450568
         1.4597       0.267184       0.162016         0.4292
         1.4748       0.250686       0.150863       0.401549
         1.4899       0.246939       0.139999       0.386938
          1.505       0.240151       0.132964       0.373114
         1.5201       0.240151       0.132964       0.373114
         1.5352       0.240151       0.132964       0.373114
         1.5503       0.240151       0.132964       0.373114
         1.5654       0.240151       0.132964       0.373114
        1.58051       0.240151       0.132964       0.373114
        1.59561       0.240151       0.132964       0.373114
        1.61071       0.240151       0.132964       0.373114
        1.62581       0.240151       0.132964       0.373114
        1.64091       0.240151       0.132964       0.373114
        1.65601       0.240151       0.132964       0.373114
        1.67111       0.240151       0.132964       0.373114
        1.68621       0.240151       0.132964       0.373114
        1.70131       0.240151       0.132964       0.373114
        1.71641       0.240151       0.132964       0.373114
        1.73152       0.240151       0.132964       0.373114
        1.74662       0.240151       0.132964       0.373114
        1.76172       0.240151       0.132964       0.373114
        1.77682       0.240151       0.132964       0.373114
        1.79192       0.240151       0.132964       0.373114
        1.80702       0.240151       0.132964       0.373114
        1.82212       0.240151       0.132964       0.373114
        1.83722       0.240151       0.132964       0.373114
        1.85232       0.240151       0.132964       0.373114
        1.86742       0.240151       0.132964       0.373114
        1.88253       0.240151       0.132964       0.373114
        1.89763       0.240151       0.132964       0.373114
        1.91273       0.240151       0.132964       0.373114
        1.92783       0.240151       0.132964       0.373114
        1.94293       0.240151       0.132964       0.373114
        1.95803       0.240151       0.132964       0.373114
        1.97313       0.240151       0.132964       0.373114
        1.98823       0.240151       0.132964       0.373114
        2.00333       0.240151       0.132964       0.373114
        2.01843       0.240151       0.132964       0.373114
        2.03354       0.240151       0.132964       0.373114
        2.04864       0.240151       0.132964       0.373114
        2.06374       0.240151       0.132964       0.373114
        2.07884       0.240151       0.132964       0.373114
        2.09394       0.240151       0.132964       0.373114
        2.10904       0.240151       0.132964       0.373114
        2.12414       0.240151       0.132964       0.373114
        2.13924       0.240151       0.132964       0.373114
        2.15434       0.240151       0.132964       0.373114
        2.16944       0.240151       0.132964       0.373114
        2.18455       0.240151       0.132964       0.373114
        2.19965       0.240151       0.132964       0.373114
        2.21475       0.240151       0.132964       0.373114
        2.22985       0.240151       0.132964       0.373114
        2.24495       0.240151       0.132964       0.373114
        2.26005       0.240151       0.132964       0.373114
        2.27515       0.240151       0.132964       0.373114
        2.29025       0.240151       0.132964       0.373114
        2.30535       0.240151       0.132964       0.373114
        2.32045       0.240151       0.132964       0.373114
        2.33556       0.240151       0.132964       0.373114
        2.35066       0.240151       0.132964       0.373114
        2.36576       0.240151       0.132964       0.373114
        2.38086       0.240151       0.132964       0.373114
        2.39596       0.240151       0.132964       0.373114
        2.41106       0.240151       0.132964       0.373114
        2.42616       0.240151       0.132964       0.373114
        2.44126       0.240151       0.132964       0.373114
        2.45636       0.240151       0.132964       0.373114
        2.47146       0.240151       0.132964       0.373114
        2.48657       0.240151       0.132964       0.373114
        2.50167       0.240151       0.132964       0.373114
        2.51677       0.240151       0.132964       0.373114
        2.53187       0.240151       0.132964       0.373114
        2.54697       0.240151       0.132964       0.373114
        2.56207       0.240151       0.132964       0.373114
        2.57717       0.240151       0.132964       0.373114
        2.59227       0.240151       0.132964       0.373114
        2.60737       0.240151       0.132964       0.373114
        2.62247       0.240151       0.132964       0.373114
        2.63758       0.240151       0.132964       0.373114
        2.65268       0.240151       0.132964       0.373114
        2.66778       0.240151       0.132964       0.373114
        2.68288       0.240151       0.132964       0.373114
        2.69798       0.240151       0.132964       0.373114
        2.71308       0.240151       0.132964       0.373114
        2.72818       0.240151       0.132964       0.373114
        2.74328       0.240151       0.132964       0.373114
        2.75838       0.240151       0.132964       0.373114
        2.77348       0.240151       0.132964       0.373114
        2.78859       0.240151       0.132964       0.373114
        2.80369       0.240151       0.132964       0.373114
        2.81879       0.240151       0.132964       0.373114
        2.83389       0.240151       0.132964       0.373114
        2.84899       0.240151       0.132964       0.373114
        2.86409       0.240151       0.132964       0.373114
        2.87919       0.240151       0.132964       0.373114
        2.89429       0.240151       0.132964       0.373114
        2.90939       0.240151       0.132964       0.373114
        2.92449       0.240151       0.132964       0.373114
         2.9396       0.240151       0.132964       0.373114
         2.9547       0.240151       0.132964       0.373114
         2.9698       0.240151       0.132964       0.373114
         2.9849       0.240151       0.132964       0.373114
            3.0       0.240151       0.132964       0.373114
