           IM.1            DS1          E(DS)
        2.06374       0.181718       0.181718
        2.07884       0.181718       0.181718
        2.09394       0.181718       0.181718
        2.10904       0.181718       0.181718
        2.12414       0.181718       0.181718
        2.13924       0.181718       0.181718
        2.15434       0.181718       0.181718
        2.16944       0.181718       0.181718
        2.18455       0.181718       0.181718
        2.19965       0.181718       0.181718
        2.21475       0.181718       0.181718
        2.22985       0.181718       0.181718
        2.24495       0.181718       0.181718
        2.26005       0.181718       0.181718
        2.27515       0.181718       0.181718
        2.29025       0.181718       0.181718
        2.30535       0.181718       0.181718
        2.32045       0.181718       0.181718
        2.33556       0.181718       0.181718
        2.35066       0.181718       0.181718
        2.36576       0.181718       0.181718
        2.38086       0.181718       0.181718
        2.39596       0.181718       0.181718
        2.41106       0.181718       0.181718
        2.42616       0.181718       0.181718
        2.44126       0.181718       0.181718
        2.45636       0.181718       0.181718
        2.47146       0.181718       0.181718
        2.48657       0.181718       0.181718
        2.50167       0.181718       0.181718
        2.51677       0.181718       0.181718
        2.53187       0.181718       0.181718
        2.54697       0.181718       0.181718
        2.56207       0.181718       0.181718
        2.57717       0.181718       0.181718
        2.59227       0.181718       0.181718
        2.60737       0.181718       0.181718
        2.62247       0.181718       0.181718
        2.63758       0.181718       0.181718
        2.65268       0.181718       0.181718
        2.66778       0.181718       0.181718
        2.68288       0.181718       0.181718
        2.69798       0.181718       0.181718
        2.71308       0.181718       0.181718
        2.72818       0.181718       0.181718
        2.74328       0.181718       0.181718
        2.75838       0.181718       0.181718
        2.77348       0.181718       0.181718
        2.78859       0.181718       0.181718
        2.80369       0.181718       0.181718
        2.81879       0.181718       0.181718
        2.83389       0.181718       0.181718
        2.84899       0.181718       0.181718
        2.86409       0.181718       0.181718
        2.87919       0.181718       0.181718
        2.89429       0.181718       0.181718
        2.90939       0.181718       0.181718
        2.92449       0.181718       0.181718
         2.9396       0.181718       0.181718
         2.9547       0.181718       0.181718
         2.9698       0.181718       0.181718
         2.9849       0.181718       0.181718
            3.0       0.181718       0.181718
