           IM.1            DS1            DS2          E(DS)
           0.01    3.83418e-20    1.40986e-26    3.83418e-20
       0.025101    1.36523e-11    2.50433e-16    1.36526e-11
       0.040202    6.31714e-08     1.2482e-11    6.31838e-08
       0.055303     8.9105e-06    1.05367e-08    8.92104e-06
       0.070404    0.000216695    1.03297e-06    0.000217728
      0.0855051     0.00184408    2.59795e-05     0.00187006
       0.100606     0.00788737    0.000252236     0.00813961
       0.115707      0.0158863    0.000673306      0.0165597
       0.130808      0.0277586     0.00149971      0.0292583
       0.145909      0.0436726      0.0029195      0.0465921
        0.16101      0.0635235     0.00512519      0.0686486
       0.176111      0.0869402     0.00829657      0.0952368
       0.191212       0.113389      0.0125849       0.125974
       0.206313       0.150266      0.0198208       0.170087
       0.221414       0.201604      0.0323668       0.233971
       0.236515       0.254831      0.0484875       0.303319
       0.251616       0.307951      0.0679496         0.3759
       0.266717       0.359541      0.0903388       0.449879
       0.281818       0.408509       0.115139       0.523648
       0.296919        0.45461       0.141796       0.596406
        0.31202        0.48338       0.155061        0.63844
       0.327121       0.508432       0.164974       0.673405
       0.342222       0.533655       0.175254       0.708909
       0.357323       0.558963       0.185958       0.744921
       0.372424       0.584304       0.197069       0.781373
       0.387525         0.6096       0.208648       0.818248
       0.402626       0.634886       0.222488       0.857374
       0.417727       0.659499       0.244978       0.904477
       0.432828       0.682269        0.26754        0.94981
       0.447929       0.703302       0.290034       0.993336
        0.46303       0.722707       0.312323        1.03503
       0.478131       0.740593       0.334317        1.07491
       0.493232       0.757071       0.355945        1.11302
       0.508333        0.76996        0.37184         1.1418
       0.523434       0.780434        0.38334        1.16377
       0.538535       0.790613       0.394836        1.18545
       0.553636       0.800367        0.40632        1.20669
       0.568737        0.80979       0.417784        1.22757
       0.583838       0.818861       0.429224        1.24808
       0.598939         0.8276       0.440632        1.26823
        0.61404        0.83761       0.450282        1.28789
       0.629141       0.847479       0.459978        1.30746
       0.644242       0.857139       0.469856        1.32699
       0.659343       0.866435        0.47998        1.34642
       0.674444        0.87542       0.490206        1.36563
       0.689545       0.884038       0.500602        1.38464
       0.704646       0.889456        0.50954          1.399
       0.719747       0.888221       0.514747        1.40297
       0.734848        0.88682       0.519642        1.40646
       0.749949       0.885397       0.524401         1.4098
       0.765051       0.883913       0.528955        1.41287
       0.780152       0.882347       0.533311        1.41566
       0.795253       0.880724       0.538164        1.41889
       0.810354       0.888473       0.544996        1.43347
       0.825455       0.900125       0.554527        1.45465
       0.840556       0.911338       0.564535        1.47587
       0.855657       0.921651       0.575057        1.49671
       0.870758       0.931247       0.585789        1.51704
       0.885859       0.939937       0.597043        1.53698
        0.90096       0.947201       0.608057        1.55526
       0.916061       0.947489       0.613342        1.56083
       0.931162       0.947707       0.618445        1.56615
