              t           Rate
         0.0001      0.0510017
         0.0049       0.032673
         0.0097      0.0300932
         0.0145      0.0286463
         0.0193      0.0276327
         0.0241       0.026875
         0.0289      0.0262719
         0.0337      0.0257659
         0.0385      0.0253483
         0.0433      0.0249708
         0.0481      0.0246397
         0.0529      0.0243401
         0.0577      0.0240688
         0.0625      0.0238211
         0.0673      0.0235933
         0.0721      0.0233827
         0.0769      0.0231868
         0.0817      0.0230038
         0.0865      0.0228321
         0.0913      0.0226705
         0.0961       0.022518
         0.1009      0.0223735
         0.1057      0.0222363
         0.1105      0.0221058
         0.1153      0.0219812
         0.1201      0.0218622
         0.1249      0.0217483
         0.1297       0.021639
         0.1345       0.021534
         0.1393       0.021433
         0.1441      0.0213358
         0.1489       0.021242
         0.1537      0.0211514
         0.1585      0.0210638
         0.1633      0.0209791
         0.1681       0.020897
         0.1729      0.0208175
         0.1777      0.0207403
         0.1825      0.0206653
         0.1873      0.0205924
         0.1921      0.0205216
         0.1969      0.0204526
         0.2017      0.0203854
         0.2065        0.02032
         0.2113      0.0202561
         0.2161      0.0201939
         0.2209      0.0201331
         0.2257      0.0200737
         0.2305      0.0200156
         0.2353      0.0199589
         0.2401      0.0199034
         0.2449      0.0198491
         0.2497      0.0197959
         0.2545      0.0197438
         0.2593      0.0196928
         0.2641      0.0196428
         0.2689      0.0195938
         0.2737      0.0195457
         0.2785      0.0194985
         0.2833      0.0194521
         0.2881      0.0194066
         0.2929       0.019362
         0.2977      0.0193181
         0.3025      0.0192749
         0.3073      0.0192325
         0.3121      0.0191909
         0.3169      0.0191499
         0.3217      0.0191095
         0.3265      0.0190698
         0.3313      0.0190399
         0.3361      0.0190015
         0.3409      0.0189636
         0.3457      0.0189263
         0.3505      0.0188895
         0.3553      0.0188533
         0.3601      0.0188176
         0.3649      0.0187815
         0.3697      0.0187469
         0.3745      0.0187127
         0.3793       0.018679
         0.3841      0.0186457
         0.3889      0.0186129
         0.3937      0.0186034
         0.3985      0.0185712
         0.4033      0.0185393
         0.4081      0.0185079
         0.4129      0.0184769
         0.4177      0.0184462
         0.4225      0.0184159
         0.4273       0.018365
         0.4321      0.0183358
         0.4369      0.0183068
         0.4417      0.0182782
         0.4465        0.01825
         0.4513       0.018222
         0.4561      0.0181944
         0.4609      0.0181671
         0.4657      0.0181401
         0.4705      0.0181134
         0.4753       0.018087
         0.4801      0.0180609
         0.4849       0.018035
         0.4897      0.0180094
         0.4945      0.0179841
         0.4993      0.0179591
         0.5041      0.0179343
         0.5089      0.0179098
         0.5137      0.0178855
         0.5185      0.0178615
         0.5233      0.0178377
         0.5281      0.0177939
         0.5329      0.0177706
         0.5377      0.0177475
         0.5425      0.0177246
         0.5473       0.017702
         0.5521      0.0176795
         0.5569      0.0176573
         0.5617      0.0176353
         0.5665      0.0176135
         0.5713      0.0175918
         0.5761      0.0175704
         0.5809      0.0175492
         0.5857      0.0175281
         0.5905      0.0175073
         0.5953      0.0174866
         0.6001      0.0174661
         0.6049      0.0174457
         0.6097      0.0174256
         0.6145      0.0174056
         0.6193      0.0182677
