           IM.1            DS1            DS2          E(DS)
           0.01    8.92384e-78    1.34697e-66    1.34697e-66
       0.025101    4.70609e-37    3.07055e-38    5.01315e-37
       0.040202    6.84633e-21    1.14107e-25    6.84644e-21
       0.055303    1.58911e-12    4.18133e-18    1.58911e-12
       0.070404     6.7707e-08    3.86479e-13    6.77074e-08
      0.0855051    2.99778e-05    9.03353e-10    2.99787e-05
       0.100606     0.00102483    1.74248e-07     0.00102501
       0.115707     0.00387578    1.22626e-06       0.003877
       0.130808      0.0110071    6.23071e-06      0.0110133
       0.145909      0.0252099    2.45454e-05      0.0252345
        0.16101      0.0489493     7.8919e-05      0.0490282
       0.176111      0.0835709     0.00021581      0.0837867
       0.191212       0.128951    0.000515404       0.129467
       0.206313       0.222028     0.00238567       0.224414
       0.221414       0.361554      0.0146559        0.37621
       0.236515       0.468759      0.0447206       0.513479
       0.251616        0.54462      0.0910333       0.635653
       0.266717       0.597303       0.145811       0.743114
       0.281818       0.634216       0.201615        0.83583
       0.296919       0.660376       0.253869       0.914245
        0.31202       0.683241       0.281177       0.964418
       0.327121       0.704811       0.302662        1.00747
       0.342222       0.724689        0.32379        1.04848
       0.357323       0.742993       0.344503         1.0875
       0.372424       0.759818       0.364755        1.12457
       0.387525       0.775347       0.384509        1.15986
       0.402626        0.78785       0.403654         1.1915
       0.417727        0.79092       0.421311        1.21223
       0.432828       0.793449       0.437587        1.23104
       0.447929       0.795516       0.452581         1.2481
        0.46303       0.797184       0.466392        1.26358
       0.478131       0.798507       0.479114        1.27762
       0.493232       0.799556       0.490838        1.29039
       0.508333       0.799962       0.496664        1.29663
       0.523434       0.800019       0.498233        1.29825
       0.538535       0.800072       0.499783        1.29986
       0.553636       0.800121       0.501315        1.30144
       0.568737       0.800164       0.502827        1.30299
       0.583838       0.800204       0.504322        1.30453
       0.598939       0.800239       0.505798        1.30604
        0.61404       0.798776       0.504759        1.30353
       0.629141       0.797199       0.503535        1.30073
       0.644242       0.795622       0.502314        1.29794
       0.659343       0.794044       0.501096        1.29514
       0.674444       0.792466       0.499882        1.29235
       0.689545       0.790863       0.498672        1.28953
       0.704646       0.791186       0.501174        1.29236
       0.719747       0.795453       0.511638        1.30709
       0.734848       0.799361       0.521544         1.3209
       0.749949       0.802942        0.53092        1.33386
       0.765051       0.806225       0.539781        1.34601
       0.780152       0.809238       0.548187        1.35742
       0.795253       0.811999       0.556148        1.36815
       0.810354       0.837439       0.590752        1.42819
       0.825455       0.868278       0.634276        1.50255
       0.840556       0.894054       0.674255        1.56831
       0.855657       0.915594       0.711079        1.62667
       0.870758       0.933501       0.745361        1.67886
       0.885859       0.948344       0.776419        1.72476
        0.90096       0.959506       0.802629        1.76214
       0.916061       0.954294       0.786362        1.74066
       0.931162       0.948199       0.768283        1.71648
       0.946263       0.941032        0.74856        1.68959
       0.961364       0.932576        0.72626        1.65884
       0.976465        0.92249       0.701014         1.6235
       0.991566       0.910413        0.67319         1.5836
        1.00667       0.902259       0.651601        1.55386
        1.02177       0.901212       0.640236        1.54145
        1.03687       0.899815       0.630767        1.53058
        1.05197       0.898007       0.613365        1.51137
        1.06707        0.89572       0.597422        1.49314
        1.08217       0.892837       0.579536        1.47237
        1.09727       0.889247       0.559458         1.4487
        1.11237       0.901262       0.582382        1.48364
        1.12747       0.914644       0.612906        1.52755
        1.14258       0.925982       0.641146        1.56713
        1.15768       0.935654       0.667186        1.60284
        1.17278       0.943917       0.691772        1.63569
        1.18788       0.950997       0.713976        1.66497
        1.20298       0.954762       0.727894        1.68266
        1.21808       0.948527       0.717493        1.66602
        1.23318       0.941967       0.706906        1.64887
        1.24828        0.93511       0.696578        1.63169
        1.26338       0.927986       0.686078        1.61406
        1.27848       0.920614       0.676261        1.59688
        1.29359       0.913035       0.666688        1.57972
        1.30869       0.935397       0.707921        1.64332
        1.32379       0.968121       0.781829        1.74995
        1.33889       0.987637       0.849893        1.83753
        1.35399        0.99661       0.908586         1.9052
        1.36909        0.99948       0.953899        1.95338
        1.38419       0.999943       0.982754         1.9827
        1.39929        1.00013       0.994391        1.99452
        1.41439        1.00012       0.997369        1.99749
        1.42949        1.00014       0.998145        1.99829
         1.4446        1.00013       0.998712        1.99885
         1.4597        1.00012       0.999133        1.99925
         1.4748         1.0001       0.999434        1.99953
         1.4899        1.00006       0.999624        1.99969
          1.505        1.00003       0.999698        1.99972
         1.5201        1.00003       0.999698        1.99972
         1.5352        1.00003       0.999698        1.99972
         1.5503        1.00003       0.999698        1.99972
         1.5654        1.00003       0.999698        1.99972
        1.58051        1.00003       0.999698        1.99972
        1.59561        1.00003       0.999698        1.99972
        1.61071        1.00003       0.999698        1.99972
        1.62581        1.00003       0.999698        1.99972
        1.64091        1.00003       0.999698        1.99972
        1.65601        1.00003       0.999698        1.99972
        1.67111        1.00003       0.999698        1.99972
        1.68621        1.00003       0.999698        1.99972
        1.70131        1.00003       0.999698        1.99972
        1.71641        1.00003       0.999698        1.99972
        1.73152        1.00003       0.999698        1.99972
        1.74662        1.00003       0.999698        1.99972
        1.76172        1.00003       0.999698        1.99972
        1.77682        1.00003       0.999698        1.99972
        1.79192        1.00003       0.999698        1.99972
        1.80702        1.00003       0.999698        1.99972
        1.82212        1.00003       0.999698        1.99972
        1.83722        1.00003       0.999698        1.99972
        1.85232        1.00003       0.999698        1.99972
        1.86742        1.00003       0.999698        1.99972
        1.88253        1.00003       0.999698        1.99972
        1.89763        1.00003       0.999698        1.99972
        1.91273        1.00003       0.999698        1.99972
        1.92783        1.00003       0.999698        1.99972
        1.94293        1.00003       0.999698        1.99972
        1.95803        1.00003       0.999698        1.99972
        1.97313        1.00003       0.999698        1.99972
        1.98823        1.00003       0.999698        1.99972
        2.00333        1.00003       0.999698        1.99972
        2.01843        1.00003       0.999698        1.99972
        2.03354        1.00003       0.999698        1.99972
        2.04864        1.00003       0.999698        1.99972
        2.06374        1.00003       0.999698        1.99972
        2.07884        1.00003       0.999698        1.99972
        2.09394        1.00003       0.999698        1.99972
        2.10904        1.00003       0.999698        1.99972
        2.12414        1.00003       0.999698        1.99972
        2.13924        1.00003       0.999698        1.99972
        2.15434        1.00003       0.999698        1.99972
        2.16944        1.00003       0.999698        1.99972
        2.18455        1.00003       0.999698        1.99972
        2.19965        1.00003       0.999698        1.99972
        2.21475        1.00003       0.999698        1.99972
        2.22985        1.00003       0.999698        1.99972
        2.24495        1.00003       0.999698        1.99972
        2.26005        1.00003       0.999698        1.99972
        2.27515        1.00003       0.999698        1.99972
        2.29025        1.00003       0.999698        1.99972
        2.30535        1.00003       0.999698        1.99972
        2.32045        1.00003       0.999698        1.99972
        2.33556        1.00003       0.999698        1.99972
        2.35066        1.00003       0.999698        1.99972
        2.36576        1.00003       0.999698        1.99972
        2.38086        1.00003       0.999698        1.99972
        2.39596        1.00003       0.999698        1.99972
        2.41106        1.00003       0.999698        1.99972
        2.42616        1.00003       0.999698        1.99972
        2.44126        1.00003       0.999698        1.99972
        2.45636        1.00003       0.999698        1.99972
        2.47146        1.00003       0.999698        1.99972
        2.48657        1.00003       0.999698        1.99972
        2.50167        1.00003       0.999698        1.99972
        2.51677        1.00003       0.999698        1.99972
        2.53187        1.00003       0.999698        1.99972
        2.54697        1.00003       0.999698        1.99972
        2.56207        1.00003       0.999698        1.99972
        2.57717        1.00003       0.999698        1.99972
