              t           Rate
         0.0001      0.0250538
         0.0049      0.0213965
         0.0097      0.0207439
         0.0145      0.0203578
         0.0193      0.0200869
         0.0241      0.0198719
         0.0289      0.0196956
         0.0337      0.0195461
         0.0385      0.0194163
         0.0433      0.0193016
         0.0481      0.0191988
         0.0529      0.0191056
         0.0577      0.0190296
         0.0625      0.0189511
         0.0673      0.0188783
         0.0721      0.0188105
         0.0769       0.018747
         0.0817      0.0186872
         0.0865      0.0186308
         0.0913      0.0185885
         0.0961      0.0185394
         0.1009      0.0184912
         0.1057      0.0184452
         0.1105      0.0184012
         0.1153      0.0183591
         0.1201      0.0183186
         0.1249      0.0182797
         0.1297      0.0182422
         0.1345       0.018206
         0.1393      0.0181711
         0.1441      0.0181374
         0.1489      0.0181047
         0.1537       0.018073
         0.1585      0.0180423
         0.1633      0.0180125
         0.1681      0.0179836
         0.1729      0.0179554
         0.1777       0.017928
         0.1825      0.0179013
         0.1873      0.0178753
         0.1921        0.01785
         0.1969      0.0178231
         0.2017      0.0177989
         0.2065      0.0177753
         0.2113      0.0177522
         0.2161      0.0177296
         0.2209      0.0177075
         0.2257      0.0176858
         0.2305      0.0176646
         0.2353      0.0176439
         0.2401      0.0176235
         0.2449      0.0176036
         0.2497       0.017584
         0.2545      0.0175648
         0.2593      0.0175459
         0.2641      0.0175274
         0.2689      0.0175091
         0.2737       0.017486
         0.2785      0.0174684
         0.2833      0.0174511
         0.2881      0.0174341
         0.2929      0.0174174
         0.2977      0.0174009
         0.3025      0.0173847
         0.3073      0.0173688
         0.3121       0.017353
         0.3169      0.0173376
         0.3217      0.0173223
         0.3265      0.0173073
         0.3313      0.0172924
         0.3361      0.0172778
         0.3409      0.0172634
         0.3457      0.0172492
         0.3505      0.0172352
         0.3553      0.0172213
         0.3601      0.0172077
         0.3649      0.0171942
         0.3697      0.0171809
         0.3745      0.0171677
         0.3793      0.0171547
         0.3841      0.0171419
         0.3889      0.0171292
         0.3937      0.0171167
         0.3985      0.0171044
         0.4033      0.0170921
         0.4081      0.0170801
         0.4129      0.0170681
         0.4177      0.0170563
         0.4225      0.0170446
         0.4273      0.0170331
         0.4321      0.0170216
         0.4369      0.0170103
         0.4417      0.0169992
         0.4465      0.0169881
         0.4513      0.0169771
         0.4561      0.0169663
         0.4609      0.0169556
         0.4657      0.0169449
         0.4705      0.0169344
         0.4753       0.016924
         0.4801      0.0169137
         0.4849      0.0169035
         0.4897      0.0168934
         0.4945      0.0168834
         0.4993      0.0168735
         0.5041      0.0168636
         0.5089      0.0168539
         0.5137      0.0168442
         0.5185      0.0168347
         0.5233      0.0168252
         0.5281      0.0168158
         0.5329      0.0168065
         0.5377      0.0167973
         0.5425      0.0167881
         0.5473       0.016779
         0.5521        0.01677
         0.5569      0.0167611
         0.5617      0.0167523
         0.5665      0.0167435
         0.5713      0.0167348
         0.5761      0.0167262
         0.5809      0.0167176
         0.5857      0.0167091
         0.5905      0.0167007
         0.5953      0.0166923
         0.6001       0.016684
         0.6049      0.0166758
         0.6097      0.0166676
         0.6145      0.0166595
         0.6193      0.0166515
         0.6241      0.0166435
         0.6289      0.0166356
         0.6337      0.0166277
         0.6385      0.0166199
         0.6433      0.0166121
         0.6481      0.0166045
         0.6529      0.0165968
         0.6577      0.0165892
         0.6625      0.0165817
         0.6673      0.0165742
         0.6721      0.0165668
         0.6769      0.0165594
         0.6817      0.0165521
         0.6865      0.0165448
         0.6913      0.0165376
         0.6961      0.0165304
         0.7009      0.0165233
         0.7057      0.0165162
         0.7105      0.0165091
         0.7153      0.0165021
         0.7201      0.0164952
         0.7249      0.0164883
         0.7297      0.0164814
         0.7345      0.0164746
         0.7393      0.0164678
         0.7441      0.0164611
         0.7489      0.0168526
         0.7537      0.0168439
         0.7585      0.0168353
         0.7633      0.0164346
         0.7681      0.0164281
         0.7729      0.0164216
         0.7777      0.0164151
         0.7825      0.0164087
         0.7873      0.0164024
         0.7921       0.016396
         0.7969      0.0163897
         0.8017      0.0163835
         0.8065      0.0163772
         0.8113       0.016371
         0.8161      0.0163649
         0.8209      0.0163588
         0.8257      0.0163527
         0.8305      0.0163466
         0.8353      0.0163406
         0.8401      0.0163346
         0.8449      0.0163287
         0.8497      0.0163277
         0.8545      0.0163218
         0.8593      0.0163159
         0.8641      0.0163101
         0.8689      0.0163043
         0.8737      0.0162985
         0.8785      0.0162928
         0.8833      0.0162871
         0.8881      0.0162814
         0.8929      0.0162758
         0.8977      0.0162702
         0.9025      0.0162646
         0.9073       0.016259
         0.9121      0.0162535
         0.9169       0.016248
         0.9217      0.0162425
         0.9265      0.0162371
         0.9313      0.0162317
         0.9361      0.0162263
         0.9409      0.0162209
         0.9457      0.0162156
         0.9505      0.0162102
         0.9553       0.016205
         0.9601      0.0161997
         0.9649      0.0161945
         0.9697      0.0161893
         0.9745      0.0161841
         0.9793      0.0161789
         0.9841      0.0161738
         0.9889      0.0161687
         0.9937      0.0161636
         0.9985      0.0161585
         1.0033      0.0161535
         1.0081      0.0161484
         1.0129      0.0161434
         1.0177      0.0161385
         1.0225      0.0161335
         1.0273      0.0161286
         1.0321      0.0161237
         1.0369      0.0161188
         1.0417      0.0161139
         1.0465      0.0161091
         1.0513      0.0161043
         1.0561      0.0160995
         1.0609      0.0160947
         1.0657      0.0160899
         1.0705      0.0160852
         1.0753      0.0160805
         1.0801      0.0160758
         1.0849      0.0160711
         1.0897      0.0160665
         1.0945      0.0160618
         1.0993      0.0160572
         1.1041      0.0160526
         1.1089       0.016048
         1.1137      0.0160435
         1.1185      0.0160389
         1.1233      0.0160344
         1.1281      0.0160299
         1.1329      0.0160254
         1.1377      0.0160209
         1.1425      0.0160165
         1.1473      0.0160121
         1.1521      0.0160076
         1.1569      0.0160033
         1.1617      0.0159989
         1.1665      0.0159945
         1.1713      0.0159902
         1.1761      0.0159858
         1.1809      0.0159815
         1.1857      0.0159772
         1.1905       0.015973
         1.1953      0.0159687
         1.2001      0.0159645
