            EDP         mean_x        sd_ln_x
          0.001    7.14893e-12        5.92453
         0.0015    0.000114528        4.30241
          0.002         0.5148        3.17805
         0.0025        53.5925        2.33552
          0.003        739.018        1.68248
         0.0035        3157.18        1.17414
          0.004         6733.1       0.788199
         0.0045        9633.06       0.512925
          0.005        11174.6       0.338604
         0.0055        11780.9       0.248626
          0.006        11972.8       0.213668
         0.0065        12024.7       0.203296
          0.007        12037.2       0.200724
         0.0075        12040.0        0.20015
          0.008        12040.6        0.20003
         0.0085        12040.7       0.200006
          0.009        12040.7       0.200001
         0.0095        12040.7            0.2
           0.01        12040.7            0.2
         0.0105        12040.7            0.2
          0.011        12040.7            0.2
         0.0115        12040.7            0.2
          0.012        12040.7            0.2
         0.0125        12040.7            0.2
          0.013        12040.7            0.2
         0.0135        12040.7            0.2
          0.014        12040.7            0.2
         0.0145        12040.7            0.2
          0.015        12040.7            0.2
         0.0155        12040.7            0.2
          0.016        12040.7            0.2
         0.0165        12040.7            0.2
          0.017        12040.7            0.2
         0.0175        12040.7            0.2
          0.018        12040.7            0.2
         0.0185        12040.7            0.2
          0.019        12040.7            0.2
         0.0195        12040.7            0.2
           0.02        12040.7            0.2
         0.0205        12040.7            0.2
          0.021        12040.7            0.2
         0.0215        12040.7            0.2
          0.022        12040.7            0.2
         0.0225        12040.7            0.2
          0.023        12040.7            0.2
         0.0235        12040.7            0.2
          0.024        12040.7            0.2
         0.0245        12040.7            0.2
          0.025        12040.7            0.2
         0.0255        12040.7            0.2
          0.026        12040.7            0.2
         0.0265        12040.7            0.2
          0.027        12040.7            0.2
         0.0275        12040.7            0.2
          0.028        12040.7            0.2
         0.0285        12040.7            0.2
          0.029        12040.7            0.2
         0.0295        12040.7            0.2
           0.03        12040.7            0.2
         0.0305        12040.7            0.2
          0.031        12040.7            0.2
         0.0315        12040.7            0.2
          0.032        12040.7            0.2
         0.0325        12040.7            0.2
          0.033        12040.7            0.2
         0.0335        12040.7            0.2
          0.034        12040.7            0.2
         0.0345        12040.7            0.2
          0.035        12040.7            0.2
         0.0355        12040.7            0.2
          0.036        12040.7            0.2
         0.0365        12040.7            0.2
          0.037        12040.7            0.2
         0.0375        12040.7            0.2
          0.038        12040.7            0.2
         0.0385        12040.7            0.2
          0.039        12040.7            0.2
         0.0395        12040.7            0.2
           0.04        12040.7            0.2
         0.0405        12040.7            0.2
          0.041        12040.7            0.2
         0.0415        12040.7            0.2
          0.042        12040.7            0.2
         0.0425        12040.7            0.2
          0.043        12040.7            0.2
         0.0435        12040.7            0.2
          0.044        12040.7            0.2
         0.0445        12040.7            0.2
          0.045        12040.7            0.2
         0.0455        12040.7            0.2
          0.046        12040.7            0.2
         0.0465        12040.7            0.2
          0.047        12040.7            0.2
         0.0475        12040.7            0.2
          0.048        12040.7            0.2
         0.0485        12040.7            0.2
          0.049        12040.7            0.2
         0.0495        12040.7            0.2
           0.05        12040.7            0.2
         0.0505        12040.7            0.2
          0.051        12040.7            0.2
         0.0515        12040.7            0.2
          0.052        12040.7            0.2
         0.0525        12040.7            0.2
          0.053        12040.7            0.2
         0.0535        12040.7            0.2
          0.054        12040.7            0.2
         0.0545        12040.7            0.2
          0.055        12040.7            0.2
         0.0555        12040.7            0.2
          0.056        12040.7            0.2
         0.0565        12040.7            0.2
          0.057        12040.7            0.2
         0.0575        12040.7            0.2
          0.058        12040.7            0.2
         0.0585        12040.7            0.2
          0.059        12040.7            0.2
         0.0595        12040.7            0.2
           0.06        12040.7            0.2
         0.0605        12040.7            0.2
          0.061        12040.7            0.2
         0.0615        12040.7            0.2
          0.062        12040.7            0.2
         0.0625        12040.7            0.2
          0.063        12040.7            0.2
         0.0635        12040.7            0.2
          0.064        12040.7            0.2
         0.0645        12040.7            0.2
          0.065        12040.7            0.2
         0.0655        12040.7            0.2
          0.066        12040.7            0.2
         0.0665        12040.7            0.2
          0.067        12040.7            0.2
         0.0675        12040.7            0.2
          0.068        12040.7            0.2
         0.0685        12040.7            0.2
          0.069        12040.7            0.2
         0.0695        12040.7            0.2
           0.07        12040.7            0.2
         0.0705        12040.7            0.2
          0.071        12040.7            0.2
         0.0715        12040.7            0.2
          0.072        12040.7            0.2
         0.0725        12040.7            0.2
          0.073        12040.7            0.2
         0.0735        12040.7            0.2
          0.074        12040.7            0.2
         0.0745        12040.7            0.2
          0.075        12040.7            0.2
         0.0755        12040.7            0.2
          0.076        12040.7            0.2
         0.0765        12040.7            0.2
          0.077        12040.7            0.2
         0.0775        12040.7            0.2
          0.078        12040.7            0.2
         0.0785        12040.7            0.2
          0.079        12040.7            0.2
         0.0795        12040.7            0.2
           0.08        12040.7            0.2
         0.0805        12040.7            0.2
          0.081        12040.7            0.2
         0.0815        12040.7            0.2
          0.082        12040.7            0.2
         0.0825        12040.7            0.2
          0.083        12040.7            0.2
         0.0835        12040.7            0.2
          0.084        12040.7            0.2
         0.0845        12040.7            0.2
          0.085        12040.7            0.2
         0.0855        12040.7            0.2
          0.086        12040.7            0.2
         0.0865        12040.7            0.2
          0.087        12040.7            0.2
         0.0875        12040.7            0.2
          0.088        12040.7            0.2
         0.0885        12040.7            0.2
          0.089        12040.7            0.2
         0.0895        12040.7            0.2
           0.09        12040.7            0.2
         0.0905        12040.7            0.2
          0.091        12040.7            0.2
         0.0915        12040.7            0.2
          0.092        12040.7            0.2
         0.0925        12040.7            0.2
          0.093        12040.7            0.2
         0.0935        12040.7            0.2
          0.094        12040.7            0.2
         0.0945        12040.7            0.2
          0.095        12040.7            0.2
         0.0955        12040.7            0.2
          0.096        12040.7            0.2
         0.0965        12040.7            0.2
          0.097        12040.7            0.2
         0.0975        12040.7            0.2
          0.098        12040.7            0.2
         0.0985        12040.7            0.2
          0.099        12040.7            0.2
         0.0995        12040.7            0.2
            0.1        12040.7            0.2
