           IM.1            DS1          E(DS)
           0.01     6.2909e-19     6.2909e-19
       0.025101    2.07282e-12    2.07282e-12
       0.040202    1.46307e-09    1.46307e-09
       0.055303     8.3813e-08     8.3813e-08
       0.070404    1.45607e-06    1.45607e-06
      0.0855051    1.25751e-05    1.25751e-05
       0.100606    6.60118e-05    6.60118e-05
       0.115707    0.000119791    0.000119791
       0.130808    0.000203835    0.000203835
       0.145909    0.000328698    0.000328698
        0.16101    0.000506388    0.000506388
       0.176111    0.000750256    0.000750256
       0.191212     0.00107466     0.00107466
       0.206313     0.00149685     0.00149685
       0.221414     0.00203902     0.00203902
       0.236515     0.00271847     0.00271847
       0.251616     0.00355525     0.00355525
       0.266717     0.00456957     0.00456957
       0.281818      0.0057803      0.0057803
       0.296919     0.00720599     0.00720599
        0.31202     0.00794613     0.00794613
       0.327121     0.00849907     0.00849907
       0.342222     0.00907952     0.00907952
       0.357323     0.00968877     0.00968877
       0.372424      0.0103282      0.0103282
       0.387525      0.0109992      0.0109992
       0.402626      0.0117575      0.0117575
       0.417727      0.0128222      0.0128222
       0.432828       0.013948       0.013948
       0.447929      0.0151361      0.0151361
        0.46303      0.0163887      0.0163887
       0.478131      0.0177042      0.0177042
       0.493232      0.0190846      0.0190846
       0.508333       0.020405       0.020405
       0.523434      0.0216922      0.0216922
       0.538535      0.0230326      0.0230326
       0.553636       0.024443       0.024443
       0.568737      0.0259171      0.0259171
       0.583838      0.0274604      0.0274604
       0.598939      0.0290727      0.0290727
        0.61404       0.028048       0.028048
       0.629141       0.026869       0.026869
       0.644242      0.0257402      0.0257402
       0.659343       0.024656       0.024656
       0.674444      0.0236258      0.0236258
       0.689545      0.0226334      0.0226334
       0.704646        0.02202        0.02202
       0.719747      0.0221754      0.0221754
       0.734848      0.0223334      0.0223334
       0.749949       0.022502       0.022502
       0.765051      0.0226558      0.0226558
       0.780152      0.0228146      0.0228146
       0.795253      0.0229827      0.0229827
       0.810354      0.0233874      0.0233874
       0.825455      0.0239206      0.0239206
       0.840556      0.0244645      0.0244645
       0.855657      0.0250509      0.0250509
       0.870758      0.0256726      0.0256726
       0.885859      0.0263325      0.0263325
        0.90096      0.0269412      0.0269412
       0.916061      0.0262232      0.0262232
       0.931162      0.0255299      0.0255299
       0.946263      0.0248634      0.0248634
       0.961364       0.024218       0.024218
       0.976465      0.0236042      0.0236042
       0.991566      0.0230119      0.0230119
        1.00667       0.022966       0.022966
        1.02177      0.0236169      0.0236169
        1.03687      0.0242748      0.0242748
        1.05197      0.0249332      0.0249332
        1.06707      0.0256149      0.0256149
        1.08217      0.0263087      0.0263087
        1.09727      0.0270025      0.0270025
        1.11237      0.0272318      0.0272318
        1.12747      0.0273554      0.0273554
        1.14258      0.0274795      0.0274795
        1.15768       0.027604       0.027604
        1.17278      0.0277288      0.0277288
        1.18788      0.0278542      0.0278542
        1.20298      0.0283738      0.0283738
        1.21808      0.0305602      0.0305602
        1.23318       0.032869       0.032869
        1.24828      0.0352797      0.0352797
        1.26338      0.0378002      0.0378002
        1.27848      0.0404254      0.0404254
        1.29359      0.0431882      0.0431882
        1.30869      0.0438081      0.0438081
        1.32379      0.0428049      0.0428049
        1.33889      0.0418299      0.0418299
        1.35399      0.0408594      0.0408594
        1.36909      0.0399071      0.0399071
        1.38419      0.0389722      0.0389722
        1.39929      0.0380529      0.0380529
        1.41439      0.0377428      0.0377428
        1.42949      0.0374707      0.0374707
         1.4446      0.0371861      0.0371861
         1.4597      0.0369496      0.0369496
         1.4748      0.0367017      0.0367017
         1.4899      0.0364625      0.0364625
          1.505      0.0363005      0.0363005
         1.5201      0.0363005      0.0363005
         1.5352      0.0363005      0.0363005
         1.5503      0.0363005      0.0363005
         1.5654      0.0363005      0.0363005
        1.58051      0.0363005      0.0363005
        1.59561      0.0363005      0.0363005
        1.61071      0.0363005      0.0363005
        1.62581      0.0363005      0.0363005
        1.64091      0.0363005      0.0363005
        1.65601      0.0363005      0.0363005
        1.67111      0.0363005      0.0363005
        1.68621      0.0363005      0.0363005
        1.70131      0.0363005      0.0363005
        1.71641      0.0363005      0.0363005
        1.73152      0.0363005      0.0363005
        1.74662      0.0363005      0.0363005
        1.76172      0.0363005      0.0363005
        1.77682      0.0363005      0.0363005
        1.79192      0.0363005      0.0363005
        1.80702      0.0363005      0.0363005
        1.82212      0.0363005      0.0363005
        1.83722      0.0363005      0.0363005
        1.85232      0.0363005      0.0363005
        1.86742      0.0363005      0.0363005
        1.88253      0.0363005      0.0363005
        1.89763      0.0363005      0.0363005
        1.91273      0.0363005      0.0363005
        1.92783      0.0363005      0.0363005
        1.94293      0.0363005      0.0363005
        1.95803      0.0363005      0.0363005
        1.97313      0.0363005      0.0363005
        1.98823      0.0363005      0.0363005
        2.00333      0.0363005      0.0363005
        2.01843      0.0363005      0.0363005
        2.03354      0.0363005      0.0363005
        2.04864      0.0363005      0.0363005
        2.06374      0.0363005      0.0363005
        2.07884      0.0363005      0.0363005
        2.09394      0.0363005      0.0363005
        2.10904      0.0363005      0.0363005
        2.12414      0.0363005      0.0363005
        2.13924      0.0363005      0.0363005
        2.15434      0.0363005      0.0363005
        2.16944      0.0363005      0.0363005
        2.18455      0.0363005      0.0363005
        2.19965      0.0363005      0.0363005
        2.21475      0.0363005      0.0363005
        2.22985      0.0363005      0.0363005
        2.24495      0.0363005      0.0363005
        2.26005      0.0363005      0.0363005
        2.27515      0.0363005      0.0363005
        2.29025      0.0363005      0.0363005
        2.30535      0.0363005      0.0363005
        2.32045      0.0363005      0.0363005
        2.33556      0.0363005      0.0363005
        2.35066      0.0363005      0.0363005
        2.36576      0.0363005      0.0363005
        2.38086      0.0363005      0.0363005
        2.39596      0.0363005      0.0363005
        2.41106      0.0363005      0.0363005
        2.42616      0.0363005      0.0363005
        2.44126      0.0363005      0.0363005
        2.45636      0.0363005      0.0363005
        2.47146      0.0363005      0.0363005
        2.48657      0.0363005      0.0363005
        2.50167      0.0363005      0.0363005
        2.51677      0.0363005      0.0363005
        2.53187      0.0363005      0.0363005
        2.54697      0.0363005      0.0363005
        2.56207      0.0363005      0.0363005
        2.57717      0.0363005      0.0363005
        2.59227      0.0363005      0.0363005
        2.60737      0.0363005      0.0363005
        2.62247      0.0363005      0.0363005
        2.63758      0.0363005      0.0363005
        2.65268      0.0363005      0.0363005
        2.66778      0.0363005      0.0363005
        2.68288      0.0363005      0.0363005
        2.69798      0.0363005      0.0363005
        2.71308      0.0363005      0.0363005
        2.72818      0.0363005      0.0363005
        2.74328      0.0363005      0.0363005
        2.75838      0.0363005      0.0363005
        2.77348      0.0363005      0.0363005
        2.78859      0.0363005      0.0363005
        2.80369      0.0363005      0.0363005
        2.81879      0.0363005      0.0363005
        2.83389      0.0363005      0.0363005
        2.84899      0.0363005      0.0363005
        2.86409      0.0363005      0.0363005
        2.87919      0.0363005      0.0363005
        2.89429      0.0363005      0.0363005
        2.90939      0.0363005      0.0363005
        2.92449      0.0363005      0.0363005
         2.9396      0.0363005      0.0363005
         2.9547      0.0363005      0.0363005
         2.9698      0.0363005      0.0363005
         2.9849      0.0363005      0.0363005
            3.0      0.0363005      0.0363005
