           IM.1         mean_x        sd_ln_x
           0.01    0.000447785        4.31846
       0.025101      0.0151364        3.88954
       0.040202      0.0793787        3.67034
       0.055303       0.232699        3.52078
       0.070404       0.515462        3.40596
      0.0855051          0.969        3.31201
       0.100606        1.62242        3.23326
       0.115707           2.01        3.19996
       0.130808        2.44527        3.16919
       0.145909        2.93135        3.14045
        0.16101         3.4668        3.11362
       0.176111        4.05288        3.08844
       0.191212        4.69027         3.0647
       0.206313        5.53298        3.03762
       0.221414        6.69474        3.00609
       0.236515        7.98475        2.97663
       0.251616        9.40247        2.94905
       0.266717        10.9513        2.92309
       0.281818         12.633        2.89855
       0.296919        14.4558         2.8752
        0.31202        16.1004         2.8564
       0.327121        17.7746        2.83903
       0.342222        19.5622        2.82211
       0.357323        21.4638        2.80562
       0.372424        23.4821        2.78956
       0.387525        25.6208        2.77389
       0.402626        27.5846        2.76055
       0.417727        28.1954        2.75658
       0.432828         28.821         2.7526
       0.447929        29.4681        2.74856
        0.46303        30.1285        2.74452
       0.478131        30.8072        2.74046
       0.493232        31.5054        2.73637
       0.508333        31.9032        2.73408
       0.523434         32.048        2.73325
       0.538535        32.1968         2.7324
       0.553636        32.3494        2.73154
       0.568737         32.506        2.73065
       0.583838        32.6667        2.72975
       0.598939        32.8313        2.72883
        0.61404         34.406        2.72023
       0.629141        36.1232        2.71126
       0.644242        37.8741        2.70252
       0.659343        39.6611        2.69398
       0.674444        41.4829        2.68563
       0.689545        43.3392        2.67747
       0.704646        44.4161        2.67288
       0.719747        43.6784        2.67601
       0.734848         42.947        2.67916
       0.749949        42.2202        2.68235
       0.765051        41.5012        2.68555
       0.780152        40.7882        2.68877
       0.795253        40.0811        2.69202
       0.810354        40.3714        2.69068
       0.825455        41.1246        2.68724
       0.840556        41.8867        2.68383
       0.855657        42.6578        2.68043
       0.870758        43.4403        2.67703
       0.885859         44.229        2.67367
        0.90096        44.9968        2.67045
       0.916061         45.329        2.66907
       0.931162        45.6667        2.66768
       0.946263        46.0102        2.66628
       0.961364        46.3596        2.66486
       0.976465        46.7151        2.66342
       0.991566         47.077        2.66197
        1.00667        46.6223         2.6638
        1.02177          45.16        2.66977
        1.03687        43.7284         2.6758
        1.05197         42.327        2.68188
        1.06707        40.9555        2.68801
        1.08217        39.6136         2.6942
        1.09727        38.3008        2.70045
        1.11237        39.2375        2.69597
        1.12747        40.7224        2.68907
        1.14258        42.2707        2.68212
        1.15768        43.8723        2.67518
        1.17278        45.5413         2.6682
        1.18788        47.2615        2.66124
        1.20298        48.7936        2.65524
        1.21808        49.2269        2.65357
        1.23318        49.6624        2.65191
        1.24828        50.1001        2.65026
        1.26338        50.5527        2.64856
        1.27848        50.9819        2.64696
        1.29359        51.4265        2.64532
        1.30869        51.6076        2.64466
        1.32379        51.5931        2.64471
        1.33889        51.5786        2.64476
        1.35399        51.5639        2.64482
        1.36909        51.5495        2.64487
        1.38419        51.5351        2.64492
        1.39929        51.5207        2.64498
        1.41439        52.1126        2.64282
        1.42949        52.7855        2.64039
         1.4446        53.5249        2.63775
         1.4597          54.34        2.63489
         1.4748        55.2636        2.63169
         1.4899        56.1864        2.62854
          1.505        56.8695        2.62624
         1.5201        56.8695        2.62624
         1.5352        56.8695        2.62624
         1.5503        56.8695        2.62624
         1.5654        56.8695        2.62624
        1.58051        56.8695        2.62624
        1.59561        56.8695        2.62624
        1.61071        56.8695        2.62624
        1.62581        56.8695        2.62624
        1.64091        56.8695        2.62624
        1.65601        56.8695        2.62624
        1.67111        56.8695        2.62624
        1.68621        56.8695        2.62624
        1.70131        56.8695        2.62624
        1.71641        56.8695        2.62624
        1.73152        56.8695        2.62624
        1.74662        56.8695        2.62624
        1.76172        56.8695        2.62624
        1.77682        56.8695        2.62624
        1.79192        56.8695        2.62624
        1.80702        56.8695        2.62624
        1.82212        56.8695        2.62624
        1.83722        56.8695        2.62624
        1.85232        56.8695        2.62624
        1.86742        56.8695        2.62624
        1.88253        56.8695        2.62624
        1.89763        56.8695        2.62624
        1.91273        56.8695        2.62624
        1.92783        56.8695        2.62624
        1.94293        56.8695        2.62624
        1.95803        56.8695        2.62624
        1.97313        56.8695        2.62624
        1.98823        56.8695        2.62624
        2.00333        56.8695        2.62624
        2.01843        56.8695        2.62624
        2.03354        56.8695        2.62624
        2.04864        56.8695        2.62624
        2.06374        56.8695        2.62624
        2.07884        56.8695        2.62624
        2.09394        56.8695        2.62624
        2.10904        56.8695        2.62624
        2.12414        56.8695        2.62624
        2.13924        56.8695        2.62624
        2.15434        56.8695        2.62624
        2.16944        56.8695        2.62624
        2.18455        56.8695        2.62624
        2.19965        56.8695        2.62624
        2.21475        56.8695        2.62624
        2.22985        56.8695        2.62624
        2.24495        56.8695        2.62624
        2.26005        56.8695        2.62624
        2.27515        56.8695        2.62624
        2.29025        56.8695        2.62624
        2.30535        56.8695        2.62624
        2.32045        56.8695        2.62624
        2.33556        56.8695        2.62624
        2.35066        56.8695        2.62624
        2.36576        56.8695        2.62624
        2.38086        56.8695        2.62624
        2.39596        56.8695        2.62624
        2.41106        56.8695        2.62624
        2.42616        56.8695        2.62624
        2.44126        56.8695        2.62624
        2.45636        56.8695        2.62624
        2.47146        56.8695        2.62624
        2.48657        56.8695        2.62624
        2.50167        56.8695        2.62624
        2.51677        56.8695        2.62624
        2.53187        56.8695        2.62624
        2.54697        56.8695        2.62624
        2.56207        56.8695        2.62624
