           IM.1            DS1            DS2            DS3            DS4          E(DS)
           0.01    1.22433e-06    2.22126e-09    1.09938e-12    1.47065e-16    1.22655e-06
       0.025101    0.000767453    7.86391e-06    2.26966e-08    1.81168e-11     0.00077534
       0.040202     0.00888452    0.000221594    1.61619e-06    3.35522e-09     0.00910773
       0.055303      0.0338522     0.00154573    2.15651e-05    8.87152e-08      0.0354196
       0.070404      0.0785406     0.00566003    0.000131003    9.31262e-07      0.0843326
      0.0855051       0.138868       0.014396    0.000505934    5.71761e-06       0.153776
       0.100606       0.207042      0.0287362     0.00142919    2.40009e-05       0.237231
       0.115707       0.249348      0.0393336     0.00225527    4.39372e-05       0.290981
       0.130808       0.291832      0.0517031     0.00337018    7.52466e-05       0.346981
       0.145909          0.334      0.0656751     0.00481689    0.000121939       0.404614
        0.16101       0.375001      0.0811178     0.00663303    0.000188637       0.462941
       0.176111       0.414568      0.0978717     0.00885081    0.000280544       0.521571
       0.191212       0.452439       0.115744      0.0114956    0.000403157       0.580082
       0.206313       0.493849       0.138067      0.0152839    0.000605347       0.647805
       0.221414       0.539263       0.166518      0.0209343    0.000962597       0.727678
       0.236515       0.580516       0.195919      0.0276873     0.00146263       0.805584
       0.251616       0.617895       0.225855      0.0355483     0.00213775       0.881435
       0.266717       0.651418       0.255942      0.0444976     0.00301851       0.954876
       0.281818       0.681527       0.285872      0.0544507      0.0041388        1.02599
       0.296919       0.708269       0.315126      0.0653876     0.00553217        1.09431
        0.31202       0.728459       0.338681      0.0749206     0.00686775        1.14893
       0.327121       0.745901       0.360433      0.0843625     0.00830605          1.199
       0.342222       0.761986       0.381638      0.0942425     0.00993406         1.2478
       0.357323       0.776728       0.404229       0.104509      0.0117604        1.29723
       0.372424        0.79026       0.422222       0.115117      0.0137909        1.34139
       0.387525       0.802686       0.441541       0.126025      0.0160322        1.38628
       0.402626       0.816821       0.460219       0.137004      0.0184048        1.43245
       0.417727       0.826463       0.478447       0.147269      0.0205513        1.47273
       0.432828       0.837691       0.496178       0.157689      0.0228303        1.51439
       0.447929       0.848127       0.513394       0.168251       0.025241        1.55501
        0.46303       0.857828       0.530094       0.178938      0.0277821        1.59464
       0.478131        0.86685        0.54628       0.189724      0.0304524        1.63331
       0.493232       0.875219       0.561966       0.200592      0.0332501        1.67103
       0.508333       0.882413       0.575515       0.209792      0.0356773         1.7034
       0.523434       0.888717        0.58744       0.218259      0.0377756        1.73219
       0.538535       0.894688       0.599062       0.226544      0.0399327        1.76023
       0.553636       0.900365       0.610429       0.234863      0.0421477         1.7878
       0.568737       0.905712       0.621533       0.243209      0.0444203        1.81487
       0.583838       0.910794       0.632378       0.251578      0.0467563        1.84151
       0.598939       0.915633       0.642963       0.259965      0.0491414         1.8677
        0.61404       0.913814       0.638429       0.255902      0.0478305        1.85598
       0.629141       0.911442        0.63267       0.250894       0.046262        1.84127
       0.644242       0.908979       0.626816       0.245883      0.0447118        1.82639
       0.659343       0.906434       0.620864        0.24087      0.0431936        1.81136
       0.674444       0.903806       0.614814       0.235519      0.0417009        1.79584
       0.689545       0.901021       0.608664       0.230846      0.0402343        1.78077
       0.704646       0.900502       0.606941       0.229127      0.0396453        1.77622
       0.719747        0.90478       0.615293       0.234829      0.0409971         1.7959
       0.734848       0.908938       0.623526       0.240559      0.0423798         1.8154
       0.749949       0.912877        0.63164       0.246315      0.0437793        1.83461
       0.765051       0.916669       0.639635       0.252098       0.045203         1.8536
       0.780152       0.920287       0.647509       0.257904      0.0466511        1.87235
       0.795253       0.923783       0.655273       0.263733       0.048124        1.89091
       0.810354       0.922337       0.650586       0.258751       0.046352        1.87803
       0.825455       0.918505       0.639922       0.248781      0.0431804        1.85039
       0.840556       0.914326       0.628868       0.238792      0.0401244        1.82211
       0.855657       0.909908       0.617449       0.228796       0.037186        1.79334
       0.870758       0.905187       0.605548       0.218799      0.0343671         1.7639
       0.885859       0.900152       0.593261       0.208829      0.0316608         1.7339
        0.90096       0.895209       0.581536       0.199586       0.029246        1.70558
       0.916061       0.897024       0.584216       0.200614      0.0292779        1.71113
       0.931162       0.898843       0.586915       0.201655       0.029314        1.71673
       0.946263       0.900592       0.589592       0.202715      0.0293623        1.72226
       0.961364       0.902328       0.592268       0.203796      0.0294042         1.7278
       0.976465       0.904036       0.594941       0.204878      0.0294525        1.73331
       0.991566       0.905718       0.597611       0.205974      0.0295053        1.73881
        1.00667       0.907042        0.59929       0.206231      0.0293163        1.74188
        1.02177       0.907925       0.599715       0.205302      0.0288316        1.74177
        1.03687       0.908787       0.600133       0.204429      0.0283586        1.74171
        1.05197       0.909629       0.600544       0.203576      0.0279006        1.74165
        1.06707       0.910449       0.600996       0.202742      0.0274576        1.74164
        1.08217       0.911247       0.601394       0.201993      0.0270299        1.74166
        1.09727       0.912024       0.601782       0.201189      0.0266174        1.74161
        1.11237       0.913947       0.606979       0.205385      0.0276316        1.75394
        1.12747        0.91604       0.613121       0.210697       0.028997        1.76885
        1.14258       0.918056       0.619135       0.216022      0.0304053        1.78362
        1.15768       0.919992       0.625024        0.22136      0.0318571        1.79823
        1.17278        0.92185       0.630787       0.226706      0.0333514        1.81269
        1.18788       0.923635       0.636427       0.232059      0.0348828          1.827
        1.20298       0.925418       0.641758       0.236951      0.0362658        1.84039
        1.21808       0.927465       0.646238       0.239966      0.0368646        1.85053
        1.23318       0.929407       0.650897       0.242997       0.037472        1.86077
        1.24828       0.931301       0.655497       0.246043       0.038088        1.87093
        1.26338       0.933145       0.659616       0.249103      0.0387226        1.88059
        1.27848       0.935249        0.66392        0.25218      0.0393576        1.89071
        1.29359        0.93693       0.668182       0.255273      0.0399832        1.90037
        1.30869       0.938555       0.671588       0.256854      0.0400072          1.907
        1.32379       0.940145       0.674361       0.257362       0.039636         1.9115
        1.33889       0.941697       0.677981        0.25794      0.0392854         1.9169
        1.35399       0.943202       0.679838       0.258589        0.03898        1.92061
        1.36909        0.94465       0.682528        0.25931      0.0387208        1.92521
        1.38419        0.94603       0.685174       0.260103      0.0385067        1.92981
        1.39929       0.947333       0.687767       0.260969      0.0383402        1.93441
        1.41439       0.948508       0.690414       0.262466      0.0385095         1.9399
        1.42949       0.949468       0.692887       0.264017      0.0387168        1.94509
         1.4446       0.950654       0.695363       0.265634      0.0389434        1.95059
         1.4597       0.951421       0.697906       0.267297      0.0391925        1.95582
         1.4748       0.952355        0.70032       0.268815      0.0394488        1.96094
         1.4899       0.953084       0.702575       0.270531       0.039671        1.96586
          1.505       0.953574       0.704109        0.27163      0.0398855         1.9692
         1.5201       0.953574       0.704109        0.27163      0.0398855         1.9692
         1.5352       0.953574       0.704109        0.27163      0.0398855         1.9692
         1.5503       0.953574       0.704109        0.27163      0.0398855         1.9692
         1.5654       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.58051       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.59561       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.61071       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.62581       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.64091       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.65601       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.67111       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.68621       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.70131       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.71641       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.73152       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.74662       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.76172       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.77682       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.79192       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.80702       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.82212       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.83722       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.85232       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.86742       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.88253       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.89763       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.91273       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.92783       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.94293       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.95803       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.97313       0.953574       0.704109        0.27163      0.0398855         1.9692
        1.98823       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.00333       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.01843       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.03354       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.04864       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.06374       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.07884       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.09394       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.10904       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.12414       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.13924       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.15434       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.16944       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.18455       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.19965       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.21475       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.22985       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.24495       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.26005       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.27515       0.953574       0.704109        0.27163      0.0398855         1.9692
        2.29025       0.953574       0.704109        0.27163      0.0398855         1.9692
