           IM.1         mean_x        sd_ln_x
           0.01        0.01453      0.0260813
       0.025101      0.0365376      0.0654667
       0.040202      0.0587155       0.104852
       0.055303      0.0811679       0.144237
       0.070404       0.104001       0.183623
      0.0855051       0.127324       0.223008
       0.100606       0.150946       0.260969
       0.115707       0.167659       0.264851
       0.130808       0.184409       0.268733
       0.145909       0.201196       0.272615
        0.16101       0.218022       0.276497
       0.176111       0.234887       0.280379
       0.191212       0.251792       0.284261
       0.206313         0.2709        0.28846
       0.221414       0.293077       0.293101
       0.236515        0.31532       0.297741
       0.251616       0.337631       0.302382
       0.266717       0.360011       0.307022
       0.281818       0.382463       0.311663
       0.296919       0.404986       0.316303
        0.31202       0.424732        0.31703
       0.327121       0.443753       0.316754
       0.342222       0.462769       0.316478
       0.357323       0.481783       0.316202
       0.372424       0.500793       0.315926
       0.387525         0.5198        0.31565
       0.402626       0.538293       0.314387
       0.417727       0.554334       0.308437
       0.432828       0.570334       0.302486
       0.447929       0.586295       0.296536
        0.46303       0.602218       0.290585
       0.478131       0.618106       0.284635
       0.493232       0.633961       0.278684
       0.508333       0.640591        0.27858
       0.523434       0.639758       0.283222
       0.538535       0.638935       0.287865
       0.553636       0.638123       0.292508
       0.568737       0.637321       0.297151
       0.583838       0.636529       0.301793
       0.598939       0.635747       0.306436
        0.61404       0.651592       0.308546
       0.629141       0.668714       0.310465
       0.644242       0.685858       0.312384
       0.659343       0.703026       0.314303
       0.674444       0.720216       0.316221
       0.689545        0.73743        0.31814
       0.704646       0.747282       0.316587
       0.719747       0.740592       0.307222
       0.734848       0.733999       0.297858
       0.749949       0.727501       0.288493
       0.765051       0.721096       0.279128
       0.780152       0.714783       0.269764
       0.795253       0.708559       0.260399
       0.810354       0.710627       0.254854
       0.825455       0.716468       0.251061
       0.840556       0.722307       0.247268
       0.855657       0.728145       0.243475
       0.870758       0.733982       0.239682
       0.885859       0.739819       0.235889
        0.90096        0.74662        0.23243
       0.916061       0.767655       0.233902
       0.931162       0.788706       0.235373
       0.946263       0.809774       0.236844
       0.961364       0.830858       0.238315
       0.976465       0.851958       0.239787
       0.991566       0.873075       0.241258
        1.00667       0.875795       0.238875
        1.02177       0.855307       0.231616
        1.03687        0.83493       0.224358
        1.05197       0.814661       0.217099
        1.06707       0.794497        0.20984
        1.08217       0.774434       0.202581
        1.09727       0.754469       0.195323
        1.11237       0.746823       0.195187
        1.12747       0.741879       0.196621
        1.14258       0.736934       0.198055
        1.15768       0.731987        0.19949
        1.17278       0.727039       0.200924
        1.18788        0.72209       0.202358
        1.20298       0.723211       0.206495
        1.21808       0.749228       0.221628
        1.23318       0.775585        0.23676
        1.24828       0.802299       0.251892
        1.26338        0.82939       0.267024
        1.27848       0.856878       0.282156
        1.29359       0.884783       0.297288
        1.30869       0.886169       0.284644
        1.32379       0.868713       0.251489
        1.33889       0.852433       0.218335
        1.35399       0.837273       0.185181
        1.36909       0.823182       0.152026
        1.38419       0.810112       0.118872
        1.39929       0.798019      0.0857178
        1.41439       0.801437       0.096678
        1.42949       0.805735       0.109805
         1.4446       0.810184       0.122932
         1.4597       0.814785        0.13606
         1.4748        0.81954       0.149187
         1.4899       0.824452       0.162314
          1.505       0.827827       0.171095
         1.5201       0.827827       0.171095
         1.5352       0.827827       0.171095
         1.5503       0.827827       0.171095
         1.5654       0.827827       0.171095
        1.58051       0.827827       0.171095
        1.59561       0.827827       0.171095
        1.61071       0.827827       0.171095
        1.62581       0.827827       0.171095
        1.64091       0.827827       0.171095
        1.65601       0.827827       0.171095
        1.67111       0.827827       0.171095
        1.68621       0.827827       0.171095
        1.70131       0.827827       0.171095
        1.71641       0.827827       0.171095
        1.73152       0.827827       0.171095
        1.74662       0.827827       0.171095
        1.76172       0.827827       0.171095
        1.77682       0.827827       0.171095
        1.79192       0.827827       0.171095
        1.80702       0.827827       0.171095
        1.82212       0.827827       0.171095
        1.83722       0.827827       0.171095
        1.85232       0.827827       0.171095
        1.86742       0.827827       0.171095
        1.88253       0.827827       0.171095
        1.89763       0.827827       0.171095
        1.91273       0.827827       0.171095
        1.92783       0.827827       0.171095
        1.94293       0.827827       0.171095
        1.95803       0.827827       0.171095
        1.97313       0.827827       0.171095
        1.98823       0.827827       0.171095
        2.00333       0.827827       0.171095
        2.01843       0.827827       0.171095
        2.03354       0.827827       0.171095
        2.04864       0.827827       0.171095
        2.06374       0.827827       0.171095
        2.07884       0.827827       0.171095
        2.09394       0.827827       0.171095
        2.10904       0.827827       0.171095
        2.12414       0.827827       0.171095
        2.13924       0.827827       0.171095
        2.15434       0.827827       0.171095
        2.16944       0.827827       0.171095
        2.18455       0.827827       0.171095
        2.19965       0.827827       0.171095
        2.21475       0.827827       0.171095
        2.22985       0.827827       0.171095
        2.24495       0.827827       0.171095
        2.26005       0.827827       0.171095
        2.27515       0.827827       0.171095
        2.29025       0.827827       0.171095
        2.30535       0.827827       0.171095
        2.32045       0.827827       0.171095
        2.33556       0.827827       0.171095
        2.35066       0.827827       0.171095
        2.36576       0.827827       0.171095
        2.38086       0.827827       0.171095
        2.39596       0.827827       0.171095
        2.41106       0.827827       0.171095
        2.42616       0.827827       0.171095
        2.44126       0.827827       0.171095
        2.45636       0.827827       0.171095
        2.47146       0.827827       0.171095
        2.48657       0.827827       0.171095
        2.50167       0.827827       0.171095
        2.51677       0.827827       0.171095
        2.53187       0.827827       0.171095
        2.54697       0.827827       0.171095
        2.56207       0.827827       0.171095
        2.57717       0.827827       0.171095
        2.59227       0.827827       0.171095
        2.60737       0.827827       0.171095
        2.62247       0.827827       0.171095
        2.63758       0.827827       0.171095
        2.65268       0.827827       0.171095
        2.66778       0.827827       0.171095
        2.68288       0.827827       0.171095
        2.69798       0.827827       0.171095
        2.71308       0.827827       0.171095
        2.72818       0.827827       0.171095
        2.74328       0.827827       0.171095
        2.75838       0.827827       0.171095
        2.77348       0.827827       0.171095
        2.78859       0.827827       0.171095
        2.80369       0.827827       0.171095
        2.81879       0.827827       0.171095
        2.83389       0.827827       0.171095
        2.84899       0.827827       0.171095
        2.86409       0.827827       0.171095
        2.87919       0.827827       0.171095
        2.89429       0.827827       0.171095
        2.90939       0.827827       0.171095
        2.92449       0.827827       0.171095
         2.9396       0.827827       0.171095
         2.9547       0.827827       0.171095
         2.9698       0.827827       0.171095
         2.9849       0.827827       0.171095
            3.0       0.827827       0.171095
