              t           Rate
         0.0001      0.0271679
         0.0049      0.0232164
         0.0097      0.0225081
         0.0145      0.0220885
         0.0193      0.0217888
         0.0241      0.0215535
         0.0289      0.0213619
         0.0337      0.0211992
         0.0385      0.0210582
         0.0433      0.0209336
         0.0481      0.0208219
         0.0529      0.0207207
         0.0577      0.0206909
         0.0625      0.0205429
         0.0673      0.0204639
         0.0721      0.0203902
         0.0769      0.0203274
         0.0817      0.0202625
         0.0865      0.0201983
         0.0913      0.0201403
         0.0961      0.0200852
         0.1009      0.0200328
         0.1057      0.0199827
         0.1105      0.0199349
         0.1153       0.019889
         0.1201       0.019845
         0.1249      0.0198027
         0.1297      0.0197619
         0.1345      0.0197226
         0.1393      0.0196846
         0.1441      0.0196479
         0.1489      0.0196124
         0.1537       0.019578
         0.1585      0.0195446
         0.1633      0.0195123
         0.1681      0.0194808
         0.1729      0.0194502
         0.1777      0.0194204
         0.1825      0.0193914
         0.1873      0.0193631
         0.1921      0.0193355
         0.1969      0.0193086
         0.2017      0.0192824
         0.2065      0.0192567
         0.2113      0.0192316
         0.2161      0.0192071
         0.2209      0.0191831
         0.2257      0.0191596
         0.2305      0.0191366
         0.2353       0.019114
         0.2401      0.0190919
         0.2449      0.0190702
         0.2497      0.0190582
         0.2545      0.0190373
         0.2593      0.0190168
         0.2641      0.0189967
         0.2689      0.0189769
         0.2737      0.0189575
         0.2785      0.0189384
         0.2833      0.0189196
         0.2881      0.0189012
         0.2929       0.018883
         0.2977      0.0188651
         0.3025      0.0188475
         0.3073      0.0188302
         0.3121      0.0188131
         0.3169      0.0187963
         0.3217      0.0187797
         0.3265      0.0187634
         0.3313      0.0187473
         0.3361      0.0187315
         0.3409      0.0187158
         0.3457      0.0187004
         0.3505      0.0186852
         0.3553      0.0186701
         0.3601      0.0186553
         0.3649      0.0186407
         0.3697      0.0186262
         0.3745       0.018612
         0.3793      0.0185979
         0.3841       0.018584
         0.3889      0.0185702
         0.3937      0.0185566
         0.3985      0.0185432
         0.4033      0.0185299
         0.4081      0.0185168
         0.4129      0.0185039
         0.4177       0.018491
         0.4225      0.0184784
         0.4273      0.0184658
         0.4321      0.0184534
         0.4369      0.0184412
         0.4417       0.018429
         0.4465       0.018417
         0.4513      0.0184185
         0.4561      0.0184067
         0.4609      0.0183951
         0.4657      0.0183836
         0.4705      0.0183722
         0.4753      0.0183609
         0.4801      0.0183497
         0.4849      0.0183387
         0.4897      0.0183277
         0.4945      0.0183168
         0.4993      0.0183061
         0.5041      0.0182954
         0.5089      0.0182849
         0.5137      0.0182744
         0.5185       0.018264
         0.5233      0.0182538
         0.5281      0.0182436
         0.5329      0.0182335
         0.5377      0.0182235
         0.5425      0.0182136
         0.5473      0.0182038
         0.5521       0.018194
         0.5569      0.0181843
         0.5617      0.0181748
         0.5665      0.0181652
         0.5713      0.0181558
         0.5761      0.0181465
         0.5809      0.0181372
         0.5857       0.018128
         0.5905      0.0181189
         0.5953      0.0181098
         0.6001      0.0181008
         0.6049      0.0180919
         0.6097      0.0180831
         0.6145      0.0180743
         0.6193      0.0180656
         0.6241      0.0180569
         0.6289      0.0180483
         0.6337      0.0180398
         0.6385      0.0180313
         0.6433       0.018023
         0.6481      0.0180146
         0.6529      0.0180063
         0.6577      0.0179981
         0.6625        0.01799
         0.6673      0.0179819
         0.6721      0.0179738
         0.6769      0.0179658
         0.6817      0.0179579
         0.6865        0.01795
         0.6913      0.0179422
         0.6961      0.0179344
         0.7009      0.0179267
         0.7057       0.017919
         0.7105      0.0179114
         0.7153      0.0179038
         0.7201      0.0178963
         0.7249      0.0178888
         0.7297      0.0178814
         0.7345       0.017874
         0.7393      0.0178667
         0.7441      0.0178539
         0.7489      0.0178467
         0.7537      0.0178395
         0.7585      0.0178323
         0.7633      0.0178252
         0.7681      0.0178182
         0.7729      0.0178111
         0.7777      0.0178042
         0.7825      0.0177972
         0.7873      0.0177903
         0.7921      0.0177835
         0.7969      0.0177767
         0.8017      0.0177699
         0.8065      0.0177632
         0.8113      0.0177565
         0.8161      0.0177498
         0.8209      0.0177432
         0.8257      0.0177366
         0.8305        0.01773
         0.8353      0.0177235
         0.8401      0.0177171
         0.8449      0.0177106
         0.8497      0.0177042
         0.8545      0.0176979
         0.8593      0.0176915
         0.8641      0.0176852
         0.8689       0.017679
         0.8737      0.0176727
         0.8785      0.0176665
         0.8833      0.0176604
         0.8881      0.0176542
         0.8929      0.0176481
         0.8977      0.0176421
         0.9025       0.017636
         0.9073        0.01763
         0.9121       0.017624
         0.9169      0.0176181
         0.9217      0.0176122
         0.9265      0.0176063
         0.9313      0.0176004
         0.9361      0.0175946
         0.9409      0.0175888
         0.9457      0.0175811
         0.9505      0.0175753
         0.9553      0.0175696
         0.9601      0.0175639
         0.9649      0.0175583
         0.9697      0.0175526
         0.9745       0.017547
         0.9793      0.0175414
         0.9841      0.0175359
         0.9889      0.0175304
         0.9937      0.0175249
         0.9985      0.0175194
         1.0033      0.0175139
         1.0081      0.0175085
         1.0129      0.0175031
         1.0177      0.0174978
         1.0225      0.0174924
         1.0273      0.0174871
         1.0321      0.0174818
         1.0369      0.0174765
         1.0417      0.0174713
         1.0465       0.017466
         1.0513      0.0174608
         1.0561      0.0174556
         1.0609      0.0174505
         1.0657      0.0174453
         1.0705      0.0174402
         1.0753      0.0174351
         1.0801      0.0174301
         1.0849       0.017425
         1.0897        0.01742
         1.0945       0.017415
         1.0993        0.01741
         1.1041       0.017405
         1.1089      0.0174001
         1.1137      0.0173952
         1.1185      0.0173903
         1.1233      0.0173854
         1.1281      0.0173805
         1.1329      0.0173757
         1.1377      0.0173708
         1.1425       0.017366
         1.1473      0.0173613
         1.1521      0.0173565
         1.1569      0.0173517
         1.1617       0.017347
         1.1665      0.0173423
         1.1713      0.0173376
         1.1761       0.017333
         1.1809      0.0173283
         1.1857      0.0173237
         1.1905      0.0173191
         1.1953      0.0173145
         1.2001      0.0173099
