           IM.1         mean_x        sd_ln_x
           0.01    1.51474e-12        5.95288
       0.025101    1.04435e-06        4.68976
       0.040202    0.000308123        4.03846
       0.055303      0.0093273        3.59227
       0.070404      0.0973058        3.25114
      0.0855051       0.550583        2.97565
       0.100606        2.04141        2.75151
       0.115707        3.19775        2.67057
       0.130808        4.78977        2.59585
       0.145909        6.90427        2.52662
        0.16101        9.63333        2.46217
       0.176111        13.0681        2.40197
       0.191212        17.2976        2.34553
       0.206313        22.3155        2.29404
       0.221414        28.2286        2.24703
       0.236515          35.31        2.20207
       0.251616        43.6889        2.15925
       0.266717        53.5288        2.11829
       0.281818        64.6753        2.08134
       0.296919        78.0454        2.04256
        0.31202        93.3773        2.00661
       0.327121        110.845        1.97239
       0.342222         130.47        1.94008
       0.357323        152.345        1.90962
       0.372424        176.605        1.88077
       0.387525        203.275        1.85362
       0.402626        231.278        1.82904
       0.417727        255.661        1.81039
       0.432828        281.645        1.79265
       0.447929        309.208        1.77572
        0.46303        338.561        1.75972
       0.478131        369.318        1.74487
       0.493232        401.691        1.73094
       0.508333        418.321        1.72317
       0.523434        420.725        1.72056
       0.538535        422.947        1.71822
       0.553636        425.362        1.71563
       0.568737        427.786        1.71304
       0.583838         430.22        1.71046
       0.598939        432.663        1.70788
        0.61404         510.49        1.68687
       0.629141        604.083        1.67006
       0.644242        709.018        1.65901
       0.659343        826.174        1.65364
       0.674444         956.91        1.65313
       0.689545        1102.81        1.65623
       0.704646        1214.58        1.65813
       0.719747        1217.45          1.653
       0.734848         1220.3        1.64786
       0.749949        1223.13         1.6427
       0.765051        1225.95        1.63753
       0.780152        1228.76        1.63235
       0.795253        1231.54        1.62718
       0.810354        1238.84        1.62238
       0.825455        1248.19        1.61778
       0.840556        1257.51        1.61318
       0.855657        1266.81        1.60858
       0.870758         1276.1        1.60399
       0.885859        1285.36         1.5994
        0.90096        1294.54        1.59486
       0.916061        1302.68         1.5909
       0.931162        1310.81        1.58695
       0.946263        1318.94        1.58301
       0.961364        1327.05        1.57906
       0.976465        1335.17        1.57512
       0.991566        1343.28        1.57118
        1.00667        1397.08        1.57036
        1.02177        1513.81        1.57419
        1.03687        1638.11        1.57868
        1.05197         1770.4        1.58358
        1.06707        1911.53        1.58843
        1.08217        2061.92          1.593
        1.09727        2222.01         1.5971
        1.11237        2471.99        1.58691
        1.12747        2750.58        1.57462
        1.14258        3222.04        1.52555
        1.15768        3340.66        1.55232
        1.17278         3651.5        1.54198
        1.18788        3972.33        1.53207
        1.20298         4224.6        1.52466
        1.21808        4162.53        1.52618
        1.23318        4100.85        1.52771
        1.24828        4039.55        1.52924
        1.26338        3978.63        1.53078
        1.27848        3918.11        1.53232
        1.29359        3857.98        1.53387
        1.30869         3957.3        1.52989
        1.32379        4176.75        1.52203
        1.33889        4399.37        1.51442
        1.35399        4625.05        1.50702
        1.36909        4853.66        1.49984
        1.38419        5085.09        1.49283
        1.39929        5319.22        1.48581
        1.41439        4505.61        1.47828
        1.42949         3764.4        1.46039
         1.4446        3144.37        1.43292
         1.4597        2629.19        1.40108
         1.4748        2199.89        1.37357
         1.4899        1834.43        1.36015
          1.505        1618.15        1.36149
