           IM.1            DS1          E(DS)
           0.01    1.25689e-13    1.25689e-13
       0.025101     4.5923e-09     4.5923e-09
       0.040202    4.73311e-07    4.73311e-07
       0.055303      8.463e-06      8.463e-06
       0.070404    6.53553e-05    6.53553e-05
      0.0855051    0.000306673    0.000306673
       0.100606     0.00101561     0.00101561
       0.115707     0.00195562     0.00195562
       0.130808     0.00340345     0.00340345
       0.145909     0.00547423     0.00547423
        0.16101     0.00826519     0.00826519
       0.176111      0.0118545      0.0118545
       0.191212       0.016182       0.016182
       0.206313      0.0218256      0.0218256
       0.221414      0.0285726      0.0285726
       0.236515      0.0362538      0.0362538
       0.251616      0.0448262      0.0448262
       0.266717      0.0542352      0.0542352
       0.281818      0.0644276      0.0644276
       0.296919      0.0753434      0.0753434
        0.31202      0.0841846      0.0841846
       0.327121      0.0926706      0.0926706
       0.342222       0.101459       0.101459
       0.357323       0.110537       0.110537
       0.372424       0.119889       0.119889
       0.387525       0.129496       0.129496
       0.402626       0.139085       0.139085
       0.417727       0.147605       0.147605
       0.432828        0.15597        0.15597
       0.447929       0.164954       0.164954
        0.46303        0.17397        0.17397
       0.478131       0.182613       0.182613
       0.493232       0.191523       0.191523
       0.508333       0.196821       0.196821
       0.523434       0.199166       0.199166
       0.538535       0.201514       0.201514
       0.553636       0.203865       0.203865
       0.568737        0.20622        0.20622
       0.583838       0.208577       0.208577
       0.598939       0.210938       0.210938
        0.61404       0.223194       0.223194
       0.629141       0.236286       0.236286
       0.644242       0.249381       0.249381
       0.659343       0.262488       0.262488
       0.674444       0.275595       0.275595
       0.689545       0.288683       0.288683
       0.704646       0.296113       0.296113
       0.719747       0.290834       0.290834
       0.734848       0.285553       0.285553
       0.749949       0.280305       0.280305
       0.765051       0.275047       0.275047
       0.780152       0.269815       0.269815
       0.795253       0.264616       0.264616
       0.810354       0.263245       0.263245
       0.825455       0.263677       0.263677
       0.840556       0.264176       0.264176
       0.855657       0.264722       0.264722
       0.870758       0.265352       0.265352
       0.885859       0.266039       0.266039
        0.90096       0.266961       0.266961
       0.916061       0.270642       0.270642
       0.931162       0.274411       0.274411
       0.946263       0.249629       0.249629
       0.961364        0.28225        0.28225
       0.976465         0.2863         0.2863
       0.991566       0.290444       0.290444
        1.00667       0.294525       0.294525
        1.02177       0.298286       0.298286
        1.03687       0.302081       0.302081
        1.05197       0.305868       0.305868
        1.06707       0.309645       0.309645
        1.08217       0.313411       0.313411
        1.09727       0.317167       0.317167
        1.11237       0.319862       0.319862
        1.12747       0.322322       0.322322
        1.14258       0.324777       0.324777
        1.15768       0.327227       0.327227
        1.17278       0.329673       0.329673
        1.18788       0.332112       0.332112
        1.20298       0.334291       0.334291
        1.21808       0.335501       0.335501
        1.23318       0.336827       0.336827
        1.24828       0.338274       0.338274
        1.26338       0.339844       0.339844
        1.27848       0.341545       0.341545
        1.29359       0.343398       0.343398
        1.30869       0.342976       0.342976
        1.32379       0.340845       0.340845
        1.33889       0.338716       0.338716
        1.35399       0.336581       0.336581
        1.36909       0.334443       0.334443
        1.38419       0.332304       0.332304
        1.39929       0.330162       0.330162
        1.41439       0.330667       0.330667
        1.42949        0.33131        0.33131
         1.4446       0.331995       0.331995
         1.4597        0.33265        0.33265
         1.4748       0.333313       0.333313
         1.4899       0.333983       0.333983
          1.505       0.334436       0.334436
         1.5201       0.334436       0.334436
         1.5352       0.334436       0.334436
         1.5503       0.334436       0.334436
         1.5654       0.334436       0.334436
        1.58051       0.334436       0.334436
        1.59561       0.334436       0.334436
        1.61071       0.334436       0.334436
        1.62581       0.334436       0.334436
        1.64091       0.334436       0.334436
        1.65601       0.334436       0.334436
        1.67111       0.334436       0.334436
        1.68621       0.334436       0.334436
        1.70131       0.334436       0.334436
        1.71641       0.334436       0.334436
        1.73152       0.334436       0.334436
        1.74662       0.334436       0.334436
        1.76172       0.334436       0.334436
        1.77682       0.334436       0.334436
        1.79192       0.334436       0.334436
        1.80702       0.334436       0.334436
        1.82212       0.334436       0.334436
        1.83722       0.334436       0.334436
        1.85232       0.334436       0.334436
        1.86742       0.334436       0.334436
        1.88253       0.334436       0.334436
        1.89763       0.334436       0.334436
        1.91273       0.334436       0.334436
        1.92783       0.334436       0.334436
        1.94293       0.334436       0.334436
        1.95803       0.334436       0.334436
        1.97313       0.334436       0.334436
        1.98823       0.334436       0.334436
        2.00333       0.334436       0.334436
        2.01843       0.334436       0.334436
        2.03354       0.334436       0.334436
        2.04864       0.334436       0.334436
        2.06374       0.334436       0.334436
        2.07884       0.334436       0.334436
        2.09394       0.334436       0.334436
        2.10904       0.334436       0.334436
        2.12414       0.334436       0.334436
        2.13924       0.334436       0.334436
        2.15434       0.334436       0.334436
        2.16944       0.334436       0.334436
        2.18455       0.334436       0.334436
        2.19965       0.334436       0.334436
        2.21475       0.334436       0.334436
        2.22985       0.334436       0.334436
        2.24495       0.334436       0.334436
        2.26005       0.334436       0.334436
        2.27515       0.334436       0.334436
        2.29025       0.334436       0.334436
        2.30535       0.334436       0.334436
        2.32045       0.334436       0.334436
        2.33556       0.334436       0.334436
        2.35066       0.334436       0.334436
        2.36576       0.334436       0.334436
        2.38086       0.334436       0.334436
        2.39596       0.334436       0.334436
        2.41106       0.334436       0.334436
        2.42616       0.334436       0.334436
        2.44126       0.334436       0.334436
        2.45636       0.334436       0.334436
        2.47146       0.334436       0.334436
        2.48657       0.334436       0.334436
        2.50167       0.334436       0.334436
        2.51677       0.334436       0.334436
        2.53187       0.334436       0.334436
        2.54697       0.334436       0.334436
        2.56207       0.334436       0.334436
        2.57717       0.334436       0.334436
        2.59227       0.334436       0.334436
        2.60737       0.334436       0.334436
        2.62247       0.334436       0.334436
        2.63758       0.334436       0.334436
        2.65268       0.334436       0.334436
        2.66778       0.334436       0.334436
        2.68288       0.334436       0.334436
        2.69798       0.334436       0.334436
        2.71308       0.334436       0.334436
        2.72818       0.334436       0.334436
        2.74328       0.334436       0.334436
        2.75838       0.334436       0.334436
        2.77348       0.334436       0.334436
        2.78859       0.334436       0.334436
        2.80369       0.334436       0.334436
        2.81879       0.334436       0.334436
        2.83389       0.334436       0.334436
