           IM.1            DS1          E(DS)
           0.01    1.08459e-99    1.08459e-99
       0.025101    6.05948e-53    6.05948e-53
       0.040202    4.76746e-33    4.76746e-33
       0.055303    1.03408e-21    1.03408e-21
       0.070404    9.95968e-15    9.95968e-15
      0.0855051    2.71292e-10    2.71292e-10
       0.100606    1.73436e-07    1.73436e-07
       0.115707    7.27629e-07    7.27629e-07
       0.130808    2.58797e-06    2.58797e-06
       0.145909     8.0088e-06     8.0088e-06
        0.16101    2.20048e-05    2.20048e-05
       0.176111    5.45854e-05    5.45854e-05
       0.191212    0.000124015    0.000124015
       0.206313    0.000327979    0.000327979
       0.221414    0.000996956    0.000996956
       0.236515     0.00249951     0.00249951
       0.251616     0.00535265     0.00535265
       0.266717      0.0100765      0.0100765
       0.281818      0.0170857      0.0170857
       0.296919      0.0266072      0.0266072
        0.31202       0.037294       0.037294
       0.327121        0.04959        0.04959
       0.342222      0.0636228      0.0636228
       0.357323      0.0792015      0.0792015
       0.372424       0.096063       0.096063
       0.387525       0.113938       0.113938
       0.402626       0.135299       0.135299
       0.417727       0.169598       0.169598
       0.432828       0.202504       0.202504
       0.447929       0.233304       0.233304
        0.46303       0.261686       0.261686
       0.478131       0.287571       0.287571
       0.493232       0.311075       0.311075
       0.508333       0.314837       0.314837
       0.523434       0.303253       0.303253
       0.538535       0.290766       0.290766
       0.553636       0.277317       0.277317
       0.568737       0.262788       0.262788
       0.583838       0.247123       0.247123
       0.598939       0.230256       0.230256
        0.61404       0.243771       0.243771
       0.629141       0.258969       0.258969
       0.644242       0.273469       0.273469
       0.659343       0.287276       0.287276
       0.674444       0.300401       0.300401
       0.689545       0.312841       0.312841
       0.704646       0.328129       0.328129
       0.719747       0.350079       0.350079
       0.734848       0.370625       0.370625
       0.749949       0.389802       0.389802
       0.765051       0.407665       0.407665
       0.780152       0.424281       0.424281
       0.795253       0.439723       0.439723
       0.810354       0.448528       0.448528
       0.825455        0.45465        0.45465
       0.840556       0.460802       0.460802
       0.855657       0.466983       0.466983
       0.870758       0.473196       0.473196
       0.885859       0.479442       0.479442
        0.90096       0.485207       0.485207
       0.916061       0.483331       0.483331
       0.931162       0.481285       0.481285
       0.946263       0.479046       0.479046
       0.961364       0.476588       0.476588
