           IM.1            DS1          E(DS)
       0.855657     0.00279713     0.00279713
       0.870758     0.00266168     0.00266168
       0.885859     0.00252963     0.00252963
        0.90096     0.00240969     0.00240969
       0.916061     0.00241756     0.00241756
       0.931162     0.00242561     0.00242561
       0.946263     0.00243385     0.00243385
       0.961364     0.00244227     0.00244227
       0.976465     0.00245087     0.00245087
       0.991566     0.00245975     0.00245975
        1.00667      0.0024572      0.0024572
        1.02177     0.00244053     0.00244053
        1.03687     0.00242362     0.00242362
        1.05197     0.00240766     0.00240766
        1.06707     0.00239225     0.00239225
        1.08217      0.0023774      0.0023774
        1.09727     0.00236393     0.00236393
        1.11237      0.0024152      0.0024152
        1.12747     0.00248198     0.00248198
        1.14258     0.00255085     0.00255085
        1.15768     0.00261916     0.00261916
        1.17278     0.00268961     0.00268961
        1.18788     0.00276129     0.00276129
        1.20298     0.00282639     0.00282639
        1.21808     0.00286028     0.00286028
        1.23318     0.00289443     0.00289443
        1.24828     0.00292883     0.00292883
        1.26338     0.00296351     0.00296351
        1.27848     0.00299845     0.00299845
        1.29359     0.00303363     0.00303363
        1.30869     0.00304401     0.00304401
        1.32379     0.00303726     0.00303726
        1.33889     0.00303216     0.00303216
        1.35399     0.00302379     0.00302379
        1.36909     0.00302692     0.00302692
        1.38419     0.00302677     0.00302677
        1.39929     0.00304786     0.00304786
        1.41439     0.00304174     0.00304174
        1.42949     0.00305571     0.00305571
         1.4446     0.00307181     0.00307181
         1.4597     0.00308819     0.00308819
         1.4748      0.0031046      0.0031046
         1.4899     0.00312036     0.00312036
          1.505     0.00313153     0.00313153
         1.5201     0.00313153     0.00313153
         1.5352     0.00313153     0.00313153
         1.5503     0.00313153     0.00313153
         1.5654     0.00313153     0.00313153
        1.58051     0.00313153     0.00313153
        1.59561     0.00313153     0.00313153
        1.61071     0.00313153     0.00313153
        1.62581     0.00313153     0.00313153
        1.64091     0.00313153     0.00313153
        1.65601     0.00313153     0.00313153
        1.67111     0.00313153     0.00313153
        1.68621     0.00313153     0.00313153
        1.70131     0.00313153     0.00313153
        1.71641     0.00313153     0.00313153
        1.73152     0.00313153     0.00313153
        1.74662     0.00313153     0.00313153
        1.76172     0.00313153     0.00313153
        1.77682     0.00313153     0.00313153
        1.79192     0.00313153     0.00313153
        1.80702     0.00313153     0.00313153
        1.82212     0.00313153     0.00313153
        1.83722     0.00313153     0.00313153
        1.85232     0.00313153     0.00313153
        1.86742     0.00313153     0.00313153
        1.88253     0.00313153     0.00313153
        1.89763     0.00313153     0.00313153
        1.91273     0.00313153     0.00313153
        1.92783     0.00313153     0.00313153
        1.94293     0.00313153     0.00313153
        1.95803     0.00313153     0.00313153
        1.97313     0.00313153     0.00313153
        1.98823     0.00313153     0.00313153
        2.00333     0.00313153     0.00313153
        2.01843     0.00313153     0.00313153
        2.03354     0.00313153     0.00313153
        2.04864     0.00313153     0.00313153
        2.06374     0.00313153     0.00313153
        2.07884     0.00313153     0.00313153
        2.09394     0.00313153     0.00313153
        2.10904     0.00313153     0.00313153
        2.12414     0.00313153     0.00313153
        2.13924     0.00313153     0.00313153
        2.15434     0.00313153     0.00313153
        2.16944     0.00313153     0.00313153
        2.18455     0.00313153     0.00313153
        2.19965     0.00313153     0.00313153
        2.21475     0.00313153     0.00313153
        2.22985     0.00313153     0.00313153
        2.24495     0.00313153     0.00313153
        2.26005     0.00313153     0.00313153
        2.27515     0.00313153     0.00313153
        2.29025     0.00313153     0.00313153
        2.30535     0.00313153     0.00313153
        2.32045     0.00313153     0.00313153
        2.33556     0.00313153     0.00313153
        2.35066     0.00313153     0.00313153
        2.36576     0.00313153     0.00313153
        2.38086     0.00313153     0.00313153
        2.39596     0.00313153     0.00313153
        2.41106     0.00313153     0.00313153
        2.42616     0.00313153     0.00313153
        2.44126     0.00313153     0.00313153
        2.45636     0.00313153     0.00313153
        2.47146     0.00313153     0.00313153
        2.48657     0.00313153     0.00313153
        2.50167     0.00313153     0.00313153
        2.51677     0.00313153     0.00313153
        2.53187     0.00313153     0.00313153
        2.54697     0.00313153     0.00313153
        2.56207     0.00313153     0.00313153
        2.57717     0.00313153     0.00313153
        2.59227     0.00313153     0.00313153
        2.60737     0.00313153     0.00313153
        2.62247     0.00313153     0.00313153
        2.63758     0.00313153     0.00313153
        2.65268     0.00313153     0.00313153
        2.66778     0.00313153     0.00313153
        2.68288     0.00313153     0.00313153
        2.69798     0.00313153     0.00313153
        2.71308     0.00313153     0.00313153
        2.72818     0.00313153     0.00313153
        2.74328     0.00313153     0.00313153
        2.75838     0.00313153     0.00313153
        2.77348     0.00313153     0.00313153
        2.78859     0.00313153     0.00313153
        2.80369     0.00313153     0.00313153
        2.81879     0.00313153     0.00313153
        2.83389     0.00313153     0.00313153
        2.84899     0.00313153     0.00313153
        2.86409     0.00313153     0.00313153
        2.87919     0.00313153     0.00313153
        2.89429     0.00313153     0.00313153
        2.90939     0.00313153     0.00313153
        2.92449     0.00313153     0.00313153
         2.9396     0.00313153     0.00313153
         2.9547     0.00313153     0.00313153
         2.9698     0.00313153     0.00313153
         2.9849     0.00313153     0.00313153
            3.0     0.00313153     0.00313153
