           IM.1            DS1            DS2          E(DS)
         1.4446       0.817953       0.301136        1.11909
         1.4597       0.818091       0.306183        1.12427
         1.4748       0.818072       0.311279        1.12935
         1.4899       0.817847       0.316435        1.13428
          1.505        0.81758       0.319908        1.13749
         1.5201        0.81758       0.319908        1.13749
         1.5352        0.81758       0.319908        1.13749
         1.5503        0.81758       0.319908        1.13749
         1.5654        0.81758       0.319908        1.13749
        1.58051        0.81758       0.319908        1.13749
        1.59561        0.81758       0.319908        1.13749
        1.61071        0.81758       0.319908        1.13749
        1.62581        0.81758       0.319908        1.13749
        1.64091        0.81758       0.319908        1.13749
        1.65601        0.81758       0.319908        1.13749
        1.67111        0.81758       0.319908        1.13749
        1.68621        0.81758       0.319908        1.13749
        1.70131        0.81758       0.319908        1.13749
        1.71641        0.81758       0.319908        1.13749
        1.73152        0.81758       0.319908        1.13749
        1.74662        0.81758       0.319908        1.13749
        1.76172        0.81758       0.319908        1.13749
        1.77682        0.81758       0.319908        1.13749
        1.79192        0.81758       0.319908        1.13749
        1.80702        0.81758       0.319908        1.13749
        1.82212        0.81758       0.319908        1.13749
        1.83722        0.81758       0.319908        1.13749
        1.85232        0.81758       0.319908        1.13749
        1.86742        0.81758       0.319908        1.13749
        1.88253        0.81758       0.319908        1.13749
        1.89763        0.81758       0.319908        1.13749
        1.91273        0.81758       0.319908        1.13749
        1.92783        0.81758       0.319908        1.13749
        1.94293        0.81758       0.319908        1.13749
        1.95803        0.81758       0.319908        1.13749
        1.97313        0.81758       0.319908        1.13749
        1.98823        0.81758       0.319908        1.13749
        2.00333        0.81758       0.319908        1.13749
        2.01843        0.81758       0.319908        1.13749
        2.03354        0.81758       0.319908        1.13749
        2.04864        0.81758       0.319908        1.13749
        2.06374        0.81758       0.319908        1.13749
        2.07884        0.81758       0.319908        1.13749
        2.09394        0.81758       0.319908        1.13749
        2.10904        0.81758       0.319908        1.13749
        2.12414        0.81758       0.319908        1.13749
        2.13924        0.81758       0.319908        1.13749
        2.15434        0.81758       0.319908        1.13749
        2.16944        0.81758       0.319908        1.13749
        2.18455        0.81758       0.319908        1.13749
        2.19965        0.81758       0.319908        1.13749
        2.21475        0.81758       0.319908        1.13749
        2.22985        0.81758       0.319908        1.13749
        2.24495        0.81758       0.319908        1.13749
        2.26005        0.81758       0.319908        1.13749
        2.27515        0.81758       0.319908        1.13749
        2.29025        0.81758       0.319908        1.13749
        2.30535        0.81758       0.319908        1.13749
        2.32045        0.81758       0.319908        1.13749
        2.33556        0.81758       0.319908        1.13749
        2.35066        0.81758       0.319908        1.13749
        2.36576        0.81758       0.319908        1.13749
        2.38086        0.81758       0.319908        1.13749
        2.39596        0.81758       0.319908        1.13749
        2.41106        0.81758       0.319908        1.13749
        2.42616        0.81758       0.319908        1.13749
        2.44126        0.81758       0.319908        1.13749
        2.45636        0.81758       0.319908        1.13749
        2.47146        0.81758       0.319908        1.13749
        2.48657        0.81758       0.319908        1.13749
        2.50167        0.81758       0.319908        1.13749
        2.51677        0.81758       0.319908        1.13749
        2.53187        0.81758       0.319908        1.13749
        2.54697        0.81758       0.319908        1.13749
        2.56207        0.81758       0.319908        1.13749
        2.57717        0.81758       0.319908        1.13749
        2.59227        0.81758       0.319908        1.13749
        2.60737        0.81758       0.319908        1.13749
        2.62247        0.81758       0.319908        1.13749
        2.63758        0.81758       0.319908        1.13749
        2.65268        0.81758       0.319908        1.13749
        2.66778        0.81758       0.319908        1.13749
        2.68288        0.81758       0.319908        1.13749
        2.69798        0.81758       0.319908        1.13749
        2.71308        0.81758       0.319908        1.13749
        2.72818        0.81758       0.319908        1.13749
        2.74328        0.81758       0.319908        1.13749
        2.75838        0.81758       0.319908        1.13749
        2.77348        0.81758       0.319908        1.13749
        2.78859        0.81758       0.319908        1.13749
        2.80369        0.81758       0.319908        1.13749
        2.81879        0.81758       0.319908        1.13749
        2.83389        0.81758       0.319908        1.13749
        2.84899        0.81758       0.319908        1.13749
        2.86409        0.81758       0.319908        1.13749
        2.87919        0.81758       0.319908        1.13749
        2.89429        0.81758       0.319908        1.13749
        2.90939        0.81758       0.319908        1.13749
        2.92449        0.81758       0.319908        1.13749
         2.9396        0.81758       0.319908        1.13749
         2.9547        0.81758       0.319908        1.13749
         2.9698        0.81758       0.319908        1.13749
         2.9849        0.81758       0.319908        1.13749
            3.0        0.81758       0.319908        1.13749
