              t           Rate
         0.0001      0.0534845
         0.0049      0.0381878
         0.0097       0.035812
         0.0145      0.0344363
         0.0193      0.0334891
         0.0241      0.0327639
         0.0289      0.0321775
         0.0337      0.0316461
         0.0385      0.0312638
         0.0433      0.0308963
         0.0481      0.0305672
         0.0529      0.0302845
         0.0577      0.0300155
         0.0625      0.0297693
         0.0673      0.0295422
         0.0721      0.0293317
         0.0769      0.0291355
         0.0817      0.0289519
         0.0865      0.0287793
         0.0913      0.0286166
         0.0961      0.0284627
         0.1009      0.0283167
         0.1057      0.0281778
         0.1105      0.0280455
         0.1153      0.0279192
         0.1201      0.0277982
         0.1249      0.0276823
         0.1297       0.027571
         0.1345      0.0274677
         0.1393      0.0273646
         0.1441      0.0272652
         0.1489      0.0271693
         0.1537      0.0270766
         0.1585      0.0269869
         0.1633         0.0269
         0.1681      0.0268158
         0.1729      0.0267341
         0.1777      0.0266548
         0.1825      0.0265777
         0.1873      0.0265074
         0.1921      0.0264344
         0.1969      0.0263633
         0.2017       0.026294
         0.2065      0.0262265
         0.2113      0.0261606
         0.2161      0.0260962
         0.2209      0.0260334
         0.2257       0.025972
         0.2305      0.0259119
         0.2353      0.0258532
         0.2401      0.0257957
         0.2449      0.0257394
         0.2497      0.0256843
         0.2545      0.0256303
         0.2593      0.0255773
         0.2641      0.0255254
         0.2689      0.0254745
         0.2737      0.0254245
         0.2785      0.0253754
         0.2833      0.0253272
         0.2881      0.0252799
         0.2929      0.0252334
         0.2977      0.0251877
         0.3025      0.0251428
         0.3073      0.0250986
         0.3121      0.0250552
         0.3169      0.0250124
         0.3217      0.0249703
         0.3265      0.0249289
         0.3313      0.0248882
         0.3361       0.024848
         0.3409      0.0248084
         0.3457      0.0247695
         0.3505      0.0247311
         0.3553      0.0246932
         0.3601      0.0246559
         0.3649      0.0246191
         0.3697      0.0245829
         0.3745      0.0245471
         0.3793      0.0245118
         0.3841      0.0244769
         0.3889      0.0244426
         0.3937      0.0244086
         0.3985      0.0243751
         0.4033      0.0243421
         0.4081       0.024137
         0.4129       0.024105
         0.4177      0.0240731
         0.4225      0.0240419
         0.4273      0.0240111
         0.4321      0.0239806
         0.4369      0.0241212
         0.4417      0.0240911
         0.4465      0.0240614
         0.4513      0.0240321
         0.4561       0.024003
         0.4609      0.0239743
         0.4657      0.0239459
         0.4705      0.0239178
         0.4753        0.02389
         0.4801      0.0238626
         0.4849      0.0238353
         0.4897      0.0238084
         0.4945      0.0237818
         0.4993      0.0237554
         0.5041      0.0237293
         0.5089      0.0237035
         0.5137      0.0236779
         0.5185      0.0236525
         0.5233      0.0236274
         0.5281      0.0236026
         0.5329       0.023578
         0.5377      0.0235536
         0.5425      0.0235295
         0.5473      0.0235055
         0.5521      0.0234818
         0.5569      0.0234583
         0.5617      0.0234351
         0.5665       0.023412
         0.5713        0.02339
         0.5761      0.0233673
         0.5809      0.0233449
         0.5857      0.0233226
         0.5905      0.0233006
         0.5953      0.0232787
         0.6001       0.023257
         0.6049      0.0232355
         0.6097      0.0232142
         0.6145      0.0231931
         0.6193      0.0231721
         0.6241      0.0231513
         0.6289      0.0231307
         0.6337      0.0231102
         0.6385      0.0230899
         0.6433      0.0230698
         0.6481      0.0230498
         0.6529      0.0230299
         0.6577      0.0230103
         0.6625      0.0229907
         0.6673      0.0229714
         0.6721      0.0229521
         0.6769      0.0229331
         0.6817      0.0229141
         0.6865      0.0228953
         0.6913      0.0228766
         0.6961      0.0228581
         0.7009      0.0228397
         0.7057      0.0228215
         0.7105      0.0228033
         0.7153      0.0227853
         0.7201      0.0227675
         0.7249      0.0227497
         0.7297      0.0227321
         0.7345      0.0227146
         0.7393      0.0226972
         0.7441        0.02268
         0.7489      0.0226628
         0.7537      0.0226458
         0.7585      0.0226289
         0.7633      0.0226121
         0.7681      0.0225954
         0.7729      0.0225788
         0.7777      0.0225623
         0.7825      0.0225459
         0.7873      0.0225297
         0.7921      0.0225135
         0.7969      0.0224975
         0.8017      0.0224815
         0.8065      0.0224657
         0.8113      0.0224499
         0.8161      0.0224343
         0.8209      0.0224187
         0.8257      0.0224032
         0.8305      0.0223879
         0.8353      0.0223726
         0.8401      0.0223574
         0.8449      0.0223423
         0.8497      0.0223273
         0.8545      0.0223124
         0.8593      0.0222976
         0.8641      0.0222829
         0.8689      0.0222682
         0.8737      0.0222537
         0.8785      0.0222392
         0.8833      0.0222248
         0.8881      0.0222105
         0.8929      0.0221962
         0.8977      0.0221821
         0.9025       0.022168
         0.9073       0.022154
         0.9121      0.0221401
         0.9169      0.0221263
         0.9217      0.0221125
         0.9265      0.0220988
         0.9313      0.0220852
         0.9361      0.0220717
         0.9409      0.0220582
         0.9457      0.0220448
         0.9505      0.0220315
         0.9553      0.0220182
         0.9601      0.0220051
         0.9649      0.0219919
         0.9697      0.0219789
         0.9745      0.0219659
         0.9793       0.021953
         0.9841      0.0219402
         0.9889      0.0219274
         0.9937      0.0219147
         0.9985       0.021902
         1.0033      0.0218895
         1.0081      0.0218769
         1.0129      0.0218645
         1.0177      0.0218521
         1.0225      0.0218398
         1.0273      0.0218275
         1.0321      0.0218153
         1.0369      0.0218031
         1.0417       0.021791
         1.0465       0.021779
         1.0513       0.021767
         1.0561      0.0217551
         1.0609      0.0217433
         1.0657      0.0217315
         1.0705      0.0217197
         1.0753       0.021708
         1.0801      0.0216964
         1.0849      0.0216848
         1.0897      0.0216733
         1.0945      0.0216618
         1.0993      0.0216504
         1.1041       0.021639
         1.1089      0.0216277
         1.1137      0.0216164
         1.1185      0.0216052
         1.1233       0.021594
         1.1281      0.0215829
         1.1329      0.0215719
         1.1377      0.0215608
         1.1425      0.0215499
         1.1473       0.021539
         1.1521      0.0215281
         1.1569      0.0215173
         1.1617      0.0215065
         1.1665      0.0214958
         1.1713      0.0214851
         1.1761      0.0214744
         1.1809      0.0214639
         1.1857      0.0214533
         1.1905      0.0214428
         1.1953      0.0214324
         1.2001      0.0214219
