EDPIM data for EDP18 - 9th-10th floor drift in radians
   15   40     (41g12.7)
   0.100       1.033E-03   9.000E-04   1.183E-03   1.111E-03   7.472E-04   6.111E-04   1.158E-03   9.250E-04   1.219E-03   7.361E-04   1.097E-03   9.417E-04   1.117E-03   9.306E-04   1.014E-03   1.014E-03   1.331E-03   1.336E-03   8.194E-04   1.303E-03   1.114E-03   1.011E-03   7.583E-04   1.103E-03   1.317E-03   1.317E-03   8.194E-04   1.339E-03   1.000E-03   1.076E-03   1.014E-03   1.208E-03   9.500E-04   1.122E-03   8.278E-04   1.158E-03   1.394E-03   1.147E-03   9.611E-04   1.325E-03
   0.200       1.322E-03   1.386E-03   1.875E-03   1.572E-03   1.289E-03   1.194E-03   1.700E-03   1.347E-03   1.569E-03   1.281E-03   1.489E-03   1.756E-03   1.467E-03   1.350E-03   1.383E-03   1.383E-03   1.628E-03   2.031E-03   1.497E-03   1.308E-03   1.497E-03   1.678E-03   1.450E-03   2.136E-03   2.500E-03   2.500E-03   1.494E-03   1.381E-03   1.589E-03   2.081E-03   1.503E-03   1.647E-03   1.322E-03   2.364E-03   1.483E-03   1.911E-03   1.889E-03   1.389E-03   1.381E-03   1.500E-03
   0.300       1.444E-03   1.578E-03   2.500E-03   1.894E-03   1.511E-03   1.378E-03   2.519E-03   1.853E-03   1.872E-03   1.672E-03   1.667E-03   2.569E-03   1.611E-03   1.317E-03   1.417E-03   1.417E-03   2.111E-03   3.028E-03   1.653E-03   1.550E-03   1.319E-03   1.886E-03   1.214E-03   4.528E-03   3.583E-03   3.583E-03   2.006E-03   1.953E-03   2.014E-03   4.389E-03   2.019E-03   2.547E-03   1.669E-03   1.917E-03   2.178E-03   2.175E-03   2.111E-03   1.417E-03   1.583E-03   2.111E-03
   0.400        0.00       1.750E-03   1.722E-03   2.083E-03   1.558E-03   1.683E-03   3.256E-03   2.311E-03   1.553E-03    0.00        0.00       3.194E-03   1.500E-03   1.447E-03   1.614E-03   1.614E-03   2.333E-03   6.944E-03   1.958E-03   1.583E-03   1.433E-03   2.167E-03    0.00       7.778E-03   3.639E-03   3.639E-03   2.647E-03   3.694E-03   2.603E-03   3.817E-03   3.417E-03   2.194E-03   2.133E-03   3.036E-03   2.683E-03   2.603E-03   2.444E-03   1.556E-03   1.900E-03   1.694E-03
   0.500        0.00       1.694E-03   2.167E-03   2.167E-03   1.694E-03   2.051E-03   3.631E-02   2.664E-03   1.389E-03    0.00        0.00       2.611E-03   1.833E-03   1.581E-03   1.778E-03   1.778E-03   2.556E-03   1.958E-02   1.667E-03   1.611E-03   1.425E-03   2.597E-03    0.00       1.015E-02   3.333E-03   3.333E-03   3.056E-03   6.528E-03   2.894E-03   2.233E-03   5.433E-03   2.572E-03   2.639E-03   3.000E-03   3.892E-03   3.306E-03   1.494E-03   1.708E-03   2.056E-03   2.056E-03
   0.600        0.00       1.789E-03   2.047E-03   2.083E-03   1.611E-03   2.386E-03   4.167E-03   2.728E-03   1.278E-03    0.00        0.00       4.028E-03   1.475E-03   1.389E-03   1.889E-03   1.889E-03    0.00        0.00        0.00       1.467E-03   1.333E-03   3.250E-03    0.00       5.333E-03   4.583E-03   4.583E-03   2.833E-03   2.722E-03    0.00       2.736E-03   5.781E-03   3.369E-03   3.667E-03   3.814E-03   8.333E-03   3.528E-03    0.00       1.611E-03   2.083E-03    0.00    
   0.700        0.00       1.925E-03   1.856E-03   2.408E-03    0.00       2.657E-03    0.00       2.208E-03   1.444E-03    0.00        0.00       1.561E-02   1.633E-03   1.167E-03   2.194E-03    0.00        0.00        0.00        0.00        0.00        0.00       3.875E-03    0.00       3.286E-03   2.500E-03   2.500E-03   2.333E-03   3.528E-03    0.00       3.778E-03   4.642E-03   2.556E-03   3.194E-03    0.00       1.644E-02    0.00        0.00       1.889E-03   2.600E-03    0.00    
   0.800        0.00       2.128E-03   1.875E-03   2.754E-03    0.00       2.889E-03    0.00       2.450E-03   1.528E-03    0.00        0.00       9.917E-03    0.00       1.186E-03   2.583E-03    0.00        0.00        0.00        0.00        0.00        0.00       6.750E-03    0.00        0.00       3.917E-03   3.917E-03   2.306E-03   2.603E-02    0.00       3.236E-03   3.583E-03    0.00       3.167E-03    0.00       1.756E-02    0.00        0.00       1.839E-03   2.639E-03    0.00    
   0.900        0.00       2.289E-03    0.00       3.361E-03    0.00       3.333E-03    0.00       2.700E-03    0.00        0.00        0.00        0.00        0.00       1.336E-03    0.00        0.00        0.00        0.00        0.00        0.00        0.00       2.300E-02    0.00        0.00       3.444E-03   3.444E-03   2.694E-03   4.861E-03    0.00       4.167E-03   3.250E-03    0.00       3.278E-03    0.00       2.000E-02    0.00        0.00       2.044E-03   3.056E-03    0.00    
    1.00        0.00       2.222E-03    0.00        0.00        0.00       3.167E-03    0.00       2.883E-03    0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       7.417E-03    0.00        0.00       3.583E-03   3.583E-03   4.278E-03   3.561E-03    0.00       2.972E-03   3.028E-03    0.00       3.361E-03    0.00       1.720E-02    0.00        0.00       2.314E-03   2.917E-03    0.00    
