EDPIM data for EDP4 - 2nd-3rd floor drift in radians
   15   40     (41g12.7)
   0.100       1.814E-03   1.501E-03   2.256E-03   1.583E-03   1.347E-03   1.001E-03   1.876E-03   1.293E-03   1.792E-03   1.347E-03   1.797E-03   1.567E-03   1.637E-03   1.665E-03   1.735E-03   1.735E-03   2.198E-03   2.250E-03   1.464E-03   2.031E-03   2.212E-03   1.354E-03   1.180E-03   1.415E-03   2.491E-03   2.491E-03   1.392E-03   2.420E-03   1.497E-03   1.655E-03   1.393E-03   2.399E-03   1.637E-03   1.347E-03   1.466E-03   2.042E-03   2.169E-03   2.164E-03   1.543E-03   2.251E-03
   0.200       3.519E-03   2.404E-03   3.598E-03   3.578E-03   2.169E-03   2.082E-03   3.236E-03   2.194E-03   3.841E-03   2.835E-03   6.191E-03   2.501E-03   3.669E-03   2.965E-03   2.763E-03   2.763E-03   3.903E-03   2.412E-03   2.996E-03   3.477E-03   3.319E-03   2.409E-03   2.528E-03   2.857E-03   2.629E-03   2.629E-03   2.572E-03   3.694E-03   3.978E-03   3.648E-03   2.391E-03   3.998E-03   3.149E-03   2.446E-03   2.462E-03   1.123E-02   3.215E-03   4.071E-03   2.819E-03   3.566E-03
   0.300       6.598E-03   5.713E-03   5.211E-03   6.248E-02   4.178E-03   4.916E-03   1.347E-02   3.369E-03   1.080E-02   4.327E-02   2.731E-02   3.483E-03   1.385E-02   3.548E-03   1.778E-02   1.778E-02   3.406E-02   3.058E-03   3.703E-02   6.620E-03   2.049E-02   3.106E-03   4.464E-03   2.492E-03   3.481E-03   3.481E-03   4.811E-03   3.889E-03   1.979E-02   4.666E-03   3.073E-03   3.370E-03   3.841E-03   9.553E-03   3.218E-03   2.454E-02   3.694E-03   1.661E-02   5.127E-03   2.174E-02
   0.400        0.00       6.793E-03   1.503E-02   7.044E-02   2.136E-02   2.226E-02   4.959E-02   5.486E-03   4.069E-02    0.00        0.00       2.348E-03   3.381E-02   6.151E-03   2.589E-02   2.589E-02   2.977E-02   9.945E-03   5.525E-02   1.237E-02   4.613E-02   1.205E-02    0.00       5.323E-03   4.776E-03   4.776E-03   3.287E-03   4.919E-03   3.750E-02   1.247E-02   2.440E-03   3.867E-03   4.669E-03   5.897E-03   1.236E-02   3.367E-02   2.902E-02   6.207E-02   1.511E-02   2.814E-02
   0.500        0.00       2.602E-02   2.466E-02   4.936E-02   3.669E-02   1.877E-02   3.281E-02   2.646E-02   2.673E-02    0.00        0.00       2.758E-03   3.222E-02   1.437E-02   3.888E-02   3.888E-02   5.020E-02   4.186E-02   3.575E-02   1.797E-02   4.085E-02   1.578E-02    0.00       1.200E-02   3.403E-02   3.403E-02   6.833E-03   3.932E-03   3.472E-02   2.778E-02   4.283E-03   1.573E-02   3.590E-03   6.886E-03   3.793E-03   5.161E-02   4.997E-02   5.619E-02   1.655E-02   3.346E-02
   0.600        0.00       2.417E-02   3.364E-02   4.931E-02   5.461E-02   2.919E-02   4.978E-02   4.387E-02   5.674E-02    0.00        0.00       3.505E-03   4.103E-02   1.488E-02   5.024E-02   5.024E-02    0.00        0.00        0.00       4.456E-02   5.655E-02   4.272E-03    0.00       3.461E-02   1.228E-02   1.228E-02   7.394E-03   3.151E-03    0.00       4.689E-02   4.849E-03   1.396E-02   1.210E-02   1.378E-02   4.607E-03   5.744E-02    0.00       5.300E-02   1.725E-02    0.00    
   0.700        0.00       3.744E-02   5.597E-02   4.864E-02    0.00       2.286E-02    0.00       2.256E-02   4.883E-02    0.00        0.00       1.238E-02   6.647E-02   2.432E-02   6.443E-02    0.00        0.00        0.00        0.00        0.00        0.00       4.942E-03    0.00       2.160E-02   3.026E-02   3.026E-02   1.355E-02   4.234E-03    0.00       4.219E-02   9.742E-03   1.736E-02   3.195E-03    0.00       4.330E-03    0.00        0.00       5.567E-02   1.821E-02    0.00    
   0.800        0.00       4.747E-02   5.708E-02   5.564E-02    0.00       3.249E-02    0.00       4.608E-02   3.786E-02    0.00        0.00       4.011E-02    0.00       4.683E-02   7.492E-02    0.00        0.00        0.00        0.00        0.00        0.00       4.159E-03    0.00        0.00       4.267E-02   4.267E-02   1.685E-02   3.077E-02    0.00       2.518E-02   1.586E-02    0.00       1.500E-02    0.00       5.967E-03    0.00        0.00       4.517E-02   1.459E-02    0.00    
   0.900        0.00       3.775E-02    0.00       6.350E-02    0.00       4.591E-02    0.00       3.328E-02    0.00        0.00        0.00        0.00        0.00       3.186E-02    0.00        0.00        0.00        0.00        0.00        0.00        0.00       6.433E-03    0.00        0.00       2.236E-02   2.236E-02   2.092E-02   5.728E-02    0.00       3.025E-02   1.632E-02    0.00       2.960E-02    0.00       6.625E-03    0.00        0.00       3.750E-02   2.389E-02    0.00    
    1.00        0.00       4.594E-02    0.00        0.00        0.00       3.969E-02    0.00       3.806E-02    0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       1.576E-02    0.00        0.00       3.639E-02   3.639E-02   1.637E-02   3.708E-02    0.00       2.396E-02   2.213E-02    0.00       3.825E-02    0.00       9.436E-03    0.00        0.00       5.303E-02   1.775E-02    0.00    
    1.10        0.00        0.00        0.00        0.00        0.00        0.00        0.00       4.308E-02    0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       2.210E-02    0.00        0.00        0.00        0.00       1.357E-02    0.00        0.00        0.00       3.369E-02    0.00       2.012E-02    0.00       1.299E-02    0.00        0.00       3.364E-02   2.027E-02    0.00    
    1.20        0.00        0.00        0.00        0.00        0.00        0.00        0.00       3.711E-02    0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       2.317E-02    0.00        0.00        0.00        0.00       1.811E-02    0.00        0.00        0.00        0.00        0.00       3.150E-02    0.00       1.605E-02    0.00        0.00        0.00       2.061E-02    0.00    
    1.30        0.00        0.00        0.00        0.00        0.00        0.00        0.00       4.378E-02    0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       3.033E-02    0.00        0.00        0.00        0.00       4.608E-02    0.00        0.00        0.00        0.00        0.00       2.605E-02    0.00       2.238E-02    0.00        0.00        0.00       2.063E-02    0.00    
    1.40        0.00        0.00        0.00        0.00        0.00        0.00        0.00       4.978E-02    0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       4.211E-02    0.00        0.00        0.00        0.00       2.082E-02    0.00        0.00        0.00        0.00        0.00       2.800E-02    0.00       2.138E-02    0.00        0.00        0.00       4.661E-03    0.00    
    1.50        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       3.036E-02    0.00        0.00        0.00        0.00       2.501E-02    0.00        0.00        0.00        0.00        0.00       2.940E-02    0.00        0.00        0.00        0.00        0.00       4.783E-03    0.00    


 
