EDPIM data for EDP11 - 6th floor acc in g
   15   40     (41g12.7)
   0.100       0.130       0.104       0.192       0.184       0.110       9.958E-02   0.221       0.139       0.149       9.819E-02   0.197       0.125       0.182       0.105       0.116       0.116       0.169       0.119       0.118       0.124       0.143       0.111       0.116       0.213       0.164       0.164       0.117       0.158       0.170       0.230       0.166       0.147       0.130       0.175       0.108       0.289       0.175       0.120       0.138       0.182    
   0.200       0.199       0.222       0.404       0.330       0.200       0.199       0.379       0.256       0.257       0.164       0.311       0.251       0.214       0.185       0.161       0.161       0.256       0.236       0.228       0.194       0.187       0.222       0.179       0.410       0.324       0.324       0.236       0.250       0.324       0.430       0.241       0.298       0.260       0.369       0.212       0.352       0.406       0.156       0.230       0.245    
   0.300       0.264       0.278       0.495       0.495       0.297       0.299       0.549       0.320       0.481       0.498       0.644       0.374       0.485       0.200       0.300       0.300       0.348       0.406       0.437       0.223       0.528       0.331       0.195       0.481       0.525       0.525       0.295       0.332       0.480       0.644       0.424       0.513       0.360       0.329       0.302       0.585       0.544       0.470       0.268       0.502    
   0.400        0.00       0.337       0.481       0.752       0.361       0.398       0.722       0.410       0.647        0.00        0.00       0.507       0.435       0.224       0.599       0.599       0.730       0.594       0.506       0.344       0.360       0.347        0.00       0.711       0.669       0.669       0.320       0.489       0.577       0.634       0.636       0.696       0.457       0.653       0.427       0.832       0.372       0.831       0.471       0.411    
   0.500        0.00        1.10       0.640       0.824       0.639       0.545       0.760       0.499       0.534        0.00        0.00       0.640       0.653       0.483       0.346       0.346       0.890       0.832       0.609       0.391       0.895       0.516        0.00       0.703       0.769       0.769       0.452       0.624       0.655       0.764       0.659       0.671       0.539       0.798       0.557       0.728       0.583       0.785       0.391       0.435    
   0.600        0.00       0.491       0.678       0.985       0.404       0.572       0.857       0.576       0.614        0.00        0.00       0.707        1.06       0.267       0.390       0.390        0.00        0.00        0.00       0.569       0.628       0.555        0.00       0.794       0.637       0.637       0.516       0.645        0.00       0.902       0.720       0.678       0.528       0.725       0.745       0.742        0.00       0.624       0.353        0.00    
   0.700        0.00       0.604       0.778        1.06        0.00       0.556        0.00       0.684       0.493        0.00        0.00       0.690        1.32       0.453       0.674        0.00        0.00        0.00        0.00        0.00        0.00       0.689        0.00       0.863        1.15        1.15       0.560       0.634        0.00       0.932       0.854       0.679       0.610        0.00       0.907        0.00        0.00       0.462       0.405        0.00    
   0.800        0.00       0.744       0.787        1.15        0.00       0.607        0.00       0.543       0.510        0.00        0.00       0.672        0.00        1.09       0.507        0.00        0.00        0.00        0.00        0.00        0.00       0.660        0.00        0.00       0.676       0.676       0.596       0.640        0.00        1.02       0.798        0.00       0.645        0.00       0.820        0.00        0.00       0.552       0.432        0.00    
   0.900        0.00       0.713        0.00        1.26        0.00       0.696        0.00       0.635        0.00        0.00        0.00        0.00        0.00       0.549        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.814        0.00        0.00       0.724       0.724       0.707       0.714        0.00       0.935       0.752        0.00       0.712        0.00       0.946        0.00        0.00       0.569       0.465        0.00    
    1.00        0.00        1.21        0.00        0.00        0.00       0.790        0.00       0.664        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.717        0.00        0.00        1.21        1.21       0.642        1.17        0.00       0.937       0.758        0.00       0.754        0.00       0.903        0.00        0.00       0.718       0.689        0.00    
    1.10        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.629        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.685        0.00        0.00        0.00        0.00       0.685        0.00        0.00        0.00       0.945        0.00       0.764        0.00       0.939        0.00        0.00       0.806       0.539        0.00    
    1.20        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.564        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.794        0.00        0.00        0.00        0.00       0.685        0.00        0.00        0.00        0.00        0.00       0.786        0.00       0.915        0.00        0.00        0.00       0.549        0.00    
    1.30        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.644        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.00        0.00        0.00        0.00        0.00        1.38        0.00        0.00        0.00        0.00        0.00       0.810        0.00       0.907        0.00        0.00        0.00       0.604        0.00    
    1.40        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.715        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.847        0.00        0.00        0.00        0.00       0.825        0.00        0.00        0.00        0.00        0.00       0.778        0.00       0.885        0.00        0.00        0.00       0.732        0.00    
    1.50        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       0.933        0.00        0.00        0.00        0.00       0.956        0.00        0.00        0.00        0.00        0.00       0.726        0.00        0.00        0.00        0.00        0.00       0.684        0.00    


 
