EDPIM data for EDP3 - 2nd floor acc in g
   15   40     (41g12.7)
   0.100       9.516E-02   0.117       0.265       0.206       8.259E-02   0.115       0.143       0.106       0.130       0.135       0.148       0.147       8.931E-02   5.694E-02   9.477E-02   9.477E-02   0.151       0.187       0.124       8.209E-02   9.401E-02   0.128       8.323E-02   0.291       0.230       0.230       0.106       0.130       0.139       0.275       0.214       0.189       7.775E-02   0.257       0.178       0.313       0.247       0.112       8.255E-02   0.113    
   0.200       0.190       0.231       0.544       0.359       0.167       0.230       0.286       0.227       0.261       0.270       0.264       0.295       0.212       0.108       0.195       0.195       0.325       0.375       0.248       0.162       0.186       0.288       0.161       0.590       0.467       0.467       0.211       0.282       0.299       0.651       0.363       0.397       0.156       0.550       0.355       0.626       0.506       0.227       0.174       0.238    
   0.300       0.285       0.376       0.756       0.945       0.283       0.342        1.17       0.357       0.920        1.76       0.930       0.510       0.528       0.179       0.695       0.695       0.754       0.550        1.88       0.240        1.39       0.418       0.239       0.859       0.743       0.743       0.296       0.396       0.774       0.713       0.619       0.605       0.229       0.677       0.528       0.939       0.804       0.757       0.246       0.919    
   0.400        0.00       0.584        1.09        2.73       0.498        1.51       0.952       0.450        1.05        0.00        0.00       0.643       0.876       0.237       0.610       0.610        1.11        1.33        1.00       0.316        1.31       0.870        0.00        1.16       0.879       0.879       0.369       0.603       0.585        1.13       0.927       0.796       0.296        1.12        1.91        1.25        1.34        1.52        1.20        1.47    
   0.500        0.00       0.995        1.08       0.783       0.852        2.02       0.748        1.30       0.958        0.00        0.00       0.801       0.402        1.73        1.19        1.19        2.78       0.933        1.66        1.41        1.19       0.744        0.00        1.19       0.897       0.897       0.447       0.811       0.642        1.47        1.11        1.14       0.360        1.17       0.795        1.57        1.52       0.894       0.970       0.919    
   0.600        0.00       0.923        1.19        1.07       0.545       0.910        1.13        1.53        2.74        0.00        0.00       0.893       0.950       0.305       0.625       0.625        0.00        0.00        0.00        1.66        2.19       0.966        0.00        1.69        1.03        1.03       0.586        1.86        0.00        1.83        1.14        1.22       0.643        1.74       0.899        1.89        0.00       0.911       0.660        0.00    
   0.700        0.00       0.738        2.27        1.07        0.00       0.849        0.00        1.18       0.715        0.00        0.00       0.993       0.860        1.26        2.48        0.00        0.00        0.00        0.00        0.00        0.00       0.998        0.00        1.85        2.11        2.11       0.741        1.06        0.00        2.27        1.36        1.68        1.43        0.00        1.00        0.00        0.00       0.853       0.873        0.00    
   0.800        0.00        1.21        2.29        1.22        0.00        1.66        0.00        1.21       0.850        0.00        0.00        1.13        0.00        1.15        1.06        0.00        0.00        0.00        0.00        0.00        0.00        1.65        0.00        0.00        2.55        2.55       0.828        2.41        0.00        2.30        1.52        0.00        1.84        0.00        1.03        0.00        0.00       0.695       0.566        0.00    
   0.900        0.00        1.18        0.00        1.38        0.00        1.44        0.00        1.07        0.00        0.00        0.00        0.00        0.00       0.951        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.18        0.00        0.00        1.82        1.82       0.975        1.33        0.00        1.89        1.61        0.00        2.19        0.00        1.20        0.00        0.00        1.30        2.13        0.00    
    1.00        0.00        1.47        0.00        0.00        0.00        1.41        0.00        1.05        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.47        0.00        0.00        2.82        2.82        1.05        2.12        0.00        2.23        1.70        0.00       0.697        0.00        1.47        0.00        0.00       0.896       0.964        0.00    
    1.10        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.17        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.50        0.00        0.00        0.00        0.00        1.11        0.00        0.00        0.00        1.79        0.00       0.720        0.00        1.43        0.00        0.00        1.11       0.772        0.00    
    1.20        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.28        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.57        0.00        0.00        0.00        0.00        1.22        0.00        0.00        0.00        0.00        0.00       0.765        0.00        2.54        0.00        0.00        0.00       0.740        0.00    
    1.30        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.31        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.65        0.00        0.00        0.00        0.00        1.59        0.00        0.00        0.00        0.00        0.00        1.00        0.00        2.52        0.00        0.00        0.00       0.924        0.00    
    1.40        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.24        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.82        0.00        0.00        0.00        0.00        2.81        0.00        0.00        0.00        0.00        0.00        1.23        0.00        2.69        0.00        0.00        0.00        1.11        0.00    
    1.50        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        1.68        0.00        0.00        0.00        0.00        2.02        0.00        0.00        0.00        0.00        0.00       0.982        0.00        0.00        0.00        0.00        0.00        1.15        0.00    

 
