EDPIM data for EDP6 - 3rd-4th floor drift in radians
   15   40     (41g12.7)
   0.100       2.211E-03   1.741E-03   2.842E-03   1.855E-03   1.532E-03   1.147E-03   2.200E-03   1.504E-03   2.138E-03   1.544E-03   2.173E-03   1.819E-03   1.863E-03   1.934E-03   2.087E-03   2.087E-03   2.744E-03   2.894E-03   1.670E-03   2.586E-03   2.714E-03   1.616E-03   1.342E-03   1.637E-03   3.186E-03   3.186E-03   1.589E-03   3.222E-03   1.654E-03   1.859E-03   1.546E-03   3.122E-03   1.881E-03   1.562E-03   1.697E-03   2.511E-03   2.678E-03   2.764E-03   1.778E-03   2.789E-03
   0.200       4.861E-03   3.206E-03   4.722E-03   4.094E-03   2.731E-03   2.628E-03   3.675E-03   2.803E-03   5.514E-03   3.692E-03   8.428E-03   3.267E-03   5.047E-03   3.694E-03   3.825E-03   3.825E-03   4.853E-03   3.706E-03   3.519E-03   4.592E-03   4.244E-03   3.225E-03   3.217E-03   3.808E-03   3.628E-03   3.628E-03   3.183E-03   5.064E-03   4.522E-03   4.356E-03   2.844E-03   6.081E-03   3.928E-03   3.161E-03   3.128E-03   1.159E-02   5.850E-03   6.050E-03   3.475E-03   4.853E-03
   0.300       9.036E-03   7.939E-03   7.439E-03   6.158E-02   5.114E-03   5.972E-03   1.367E-02   5.475E-03   1.177E-02   4.197E-02   2.875E-02   5.214E-03   1.430E-02   4.931E-03   1.862E-02   1.862E-02   3.264E-02   4.781E-03   3.600E-02   8.972E-03   2.195E-02   5.333E-03   6.025E-03   4.123E-03   4.503E-03   4.503E-03   6.842E-03   6.317E-03   2.119E-02   6.911E-03   4.808E-03   4.453E-03   7.228E-03   7.628E-03   4.850E-03   2.483E-02   5.450E-03   1.810E-02   7.431E-03   2.336E-02
   0.400        0.00       9.369E-03   1.400E-02   6.925E-02   2.041E-02   2.343E-02   4.864E-02   8.611E-03   3.931E-02    0.00        0.00       3.092E-03   3.347E-02   8.264E-03   2.712E-02   2.712E-02   3.197E-02   1.058E-02   5.422E-02   1.179E-02   4.525E-02   1.344E-02    0.00       7.772E-03   5.864E-03   5.864E-03   5.178E-03   8.211E-03   3.603E-02   1.221E-02   3.112E-03   6.917E-03   8.142E-03   7.122E-03   1.332E-02   3.344E-02   2.744E-02   6.108E-02   1.413E-02   2.708E-02
   0.500        0.00       2.600E-02   2.436E-02   4.944E-02   3.731E-02   2.012E-02   3.206E-02   2.774E-02   2.764E-02    0.00        0.00       4.844E-03   3.264E-02   1.333E-02   3.800E-02   3.800E-02   5.200E-02   4.192E-02   3.711E-02   1.911E-02   4.217E-02   1.655E-02    0.00       1.129E-02   3.419E-02   3.419E-02   9.333E-03   4.792E-03   3.492E-02   2.661E-02   5.478E-03   1.402E-02   7.250E-03   9.372E-03   7.858E-03   4.997E-02   5.194E-02   5.514E-02   1.733E-02   3.239E-02
   0.600        0.00       2.369E-02   3.375E-02   4.925E-02   5.494E-02   2.758E-02   4.819E-02   4.178E-02   5.553E-02    0.00        0.00       5.253E-03   4.103E-02   1.386E-02   5.153E-02   5.153E-02    0.00        0.00        0.00       4.617E-02   5.825E-02   7.961E-03    0.00       3.553E-02   1.120E-02   1.120E-02   9.922E-03   5.067E-02    0.00       4.589E-02   6.200E-03   1.160E-02   1.294E-02   1.196E-02   6.811E-03   5.550E-02    0.00       5.269E-02   1.868E-02    0.00    
   0.700        0.00       3.561E-02   5.606E-02   4.875E-02    0.00       2.303E-02    0.00       2.231E-02   4.856E-02    0.00        0.00       1.225E-02   6.628E-02   2.511E-02   6.592E-02    0.00        0.00        0.00        0.00        0.00        0.00       8.242E-03    0.00       2.322E-02   3.219E-02   3.219E-02   1.344E-02   2.940E-02    0.00       4.083E-02   1.065E-02   1.571E-02   1.724E-02    0.00       5.953E-03    0.00        0.00       5.550E-02   1.638E-02    0.00    
   0.800        0.00       4.544E-02   5.514E-02   5.631E-02    0.00       3.397E-02    0.00       4.603E-02   3.778E-02    0.00        0.00       4.011E-02    0.00       4.678E-02   7.628E-02    0.00        0.00        0.00        0.00        0.00        0.00       1.341E-02    0.00        0.00       4.286E-02   4.286E-02   1.667E-02   2.842E-02    0.00       2.403E-02   1.442E-02    0.00       1.670E-02    0.00       8.389E-03    0.00        0.00       4.475E-02   1.393E-02    0.00    
   0.900        0.00       3.531E-02    0.00       6.353E-02    0.00       4.706E-02    0.00       3.292E-02    0.00        0.00        0.00        0.00        0.00       3.186E-02    0.00        0.00        0.00        0.00        0.00        0.00        0.00       7.717E-03    0.00        0.00       2.383E-02   2.383E-02   2.234E-02   5.808E-02    0.00       2.722E-02   1.583E-02    0.00       2.961E-02    0.00       9.436E-03    0.00        0.00       3.675E-02   2.234E-02    0.00    
    1.00        0.00       4.453E-02    0.00        0.00        0.00       3.861E-02    0.00       3.733E-02    0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00       1.578E-02    0.00        0.00       3.965E-02   3.965E-02   1.539E-02   3.822E-02    0.00       2.661E-02   2.008E-02    0.00       3.794E-02    0.00       9.892E-03    0.00        0.00       5.325E-02   1.783E-02    0.00    
